Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,1,1860.9016,1861.3798,1883.814,1908.8958,1904.8024,1889.8339,1886.8139,1870.5814,1905.6487,1934.2735,1964.7654
1C,8,2101.8497,2063.9718,2086.9745,2091.1785,2082.995,2040.177,2032.9843,2021.5666,2033.2287,2115.9975,2219.288
1C,1,2294.6777,2344.2581,2365.2445,2413.7954,2410.7128,2351.3632,2348.0929,2330.2794,2364.0127,2391.3057,2453.3123
1C,7,2293.2919,2257.9209,2266.3076,2198.6491,2168.0089,2133.5312,2106.2278,2117.0852,2127.4952,2199.1883,2332.4962
1C,3,2378.7359,2382.5904,2356.3362,2383.162,2385.1867,2386.6738,2388.7149,2397.2005,2402.8178,2438.8895,2504.8511
1C,8,1797.5627,1801.3687,1837.6436,1870.6537,1845.4651,1800.1587,1784.1392,1773.8458,1785.2971,1827.9208,1888.7963
1C,8,1822.8935,1816.8725,1850.5513,1861.3517,1831.4955,1770.8537,1776.7149,1724.7952,1743.5802,1803.3952,1870.5477
1C,8,2086.7292,2053.5028,2030.0698,2069.7618,2059.0709,2030.9105,2025.8831,2003.6086,2035.0617,2074.598,2149.012
1C,8,2278.7636,2277.6202,2229.4558,2214.6797,2200.1552,2186.4248,2166.8991,2148.3382,2180.4436,2219.0223,2283.3055
1C,7,2137.1182,2143.7704,2129.7329,2118.4073,2107.6663,2058.6559,2027.6665,2036.4401,2030.2008,2099.6683,2190.3136
1C,8,2351.0141,2317.1088,2296.9583,2374.6338,2377.2741,2329.5432,2326.4756,2284.0781,2308.9112,2351.94,2399.2227
1C,1,1995.7323,1998.4933,2028.3566,2111.4771,2094.848,2055.8117,2049.1592,2023.7129,2055.7952,2109.4046,2186.1228
1C,7,2333.0409,2332.0866,2350.6451,2397.5771,2384.6288,2328.9932,2298.4672,2311.4715,2318.5634,2376.6691,2466.8423
1C,1,2114.0597,2130.1986,2152.9822,2177.4188,2172.496,2169.3672,2185.8777,2173.0763,2202.6623,2283.9615,2343.5107
1C,1,2104.1144,2172.5785,2186.7998,2222.4929,2216.3282,2199.4602,2181.1764,2186.223,2204.5584,2236.2686,2295.6861
1C,8,2000.4225,1990.7863,2024.5599,2004.7067,2009.1401,1967.0069,1968.747,1940.8147,1966.3416,2043.775,2120.8549
1C,1,2000.2043,2034.9918,2055.9168,2093.6692,2072.0161,2058.552,2045.2532,2020.4029,2049.6153,2109.6821,2187.648
1C,7,1768.4335,1805.3988,1802.7148,1816.8273,1828.304,1802.3192,1746.8137,1754.1286,1755.9543,1797.0386,1858.1991
1C,8,2091.4635,2066.182,2034.6399,2066.2592,2040.2987,1977.4348,1947.9835,1946.8224,1957.2469,1998.0761,2068.8641
1C,8,1808.6738,1822.0251,1810.3075,1774.8652,1745.614,1733.7069,1718.2453,1716.6653,1735.497,1809.0571,1902.5096
1C,6,2258.7125,2246.0026,2258.7375,2226.462,2199.4671,2149.1691,2160.08,2172.6377,2180.7543,2231.0717,2311.2177
1C,8,2315.1939,2312.1475,2389.125,2419.7137,2343.208,2277.941,2249.1767,2235.347,2256.7676,2296.8289,2351.1357
1C,8,2044.4184,2040.7087,2028.0125,2018.0523,2007.6988,2010.5875,2016.3797,2007.5187,2037.3133,2088.0443,2134.162
1C,8,2124.9553,2152.2199,2174.5222,2188.0122,2152.7601,2143.046,2129.6099,2105.7635,2123.6104,2172.7161,2251.7392
1C,8,2355.2834,2343.5358,2311.4114,2302.573,2291.4816,2280.4062,2286.1489,2273.1093,2289.4721,2336.1199,2403.7994
1C,8,2227.4567,2210.3577,2218.6304,2227.6784,2173.4902,2116.0032,2094.5098,2079.0042,2104.7258,2168.5795,2271.0938
1C,8,2545.0437,2530.8301,2455.9191,2426.5273,2415.108,2386.0679,2382.1693,2361.9451,2375.8109,2427.9945,2529.423
1C,7,1876.5849,1854.7478,1865.119,1892.3764,1861.6963,1798.6606,1778.4282,1781.8122,1790.0802,1839.5656,1938.1086
1C,8,2093.5384,2049.9571,2027.338,2024.4143,2012.7632,1983.8756,1958.1398,1948.7629,1959.7923,2035.1242,2118.641
1C,8,2127.6434,2150.3826,2103.0054,2055.9369,2024.2965,1996.9899,1985.9023,1982.0964,1992.2629,2041.6309,2130.1157
1C,8,2206.7042,2277.4167,2214.9606,2218.8585,2222.7414,2209.9641,2182.3503,2165.3478,2186.4301,2215.9358,2295.9732
1C,1,2243.7881,2256.1243,2306.9494,2363.0471,2345.474,2298.4782,2273.1058,2253.0575,2271.945,2336.4926,2403.4472
1C,8,2424.4756,2462.3161,2476.3039,2446.027,2417.386,2409.8184,2389.7964,2379.9902,2390.4368,2425.9604,2503.5993
1C,8,2128.4909,2112.7234,2110.4553,2122.3008,2113.6517,2117.9506,2102.5699,2092.84,2132.9993,2179.6645,2223.2109
