Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,4,187.4805,189.5163,186.0217,183.3569,188.5633,189.0029,192.3251,195.4237,207.2738,216.4277,227.0034
1C,6,194.3232,184.6234,188.176,175.8597,167.9812,167.9693,169.1682,174.292,183.144,187.7777,191.9519
1C,1,121.225,125.3427,127.903,129.4179,140.6992,142.9933,147.6443,150.1546,153.9009,174.9025,190.3443
1C,6,140.8196,137.2791,138.4189,140.9082,139.1689,136.9583,143.091,143.2426,166.0821,175.5189,191.421
1C,3,119.2958,119.2029,118.9087,120.8146,124.2396,128.0276,129.2308,131.0529,140.7559,151.9342,157.9193
1C,6,239.1963,238.2593,234.1658,235.379,226.3291,223.214,224.7449,226.1059,233.3039,244.2453,271.729
1C,2,121.3773,121.1357,124.4954,132.4392,137.8268,138.6698,141.0968,144.2869,152.5853,157.1,168.2715
1C,3,172.2998,173.621,169.0477,171.8766,179.8558,176.2691,179.5254,179.7161,188.577,198.4131,212.4345
1C,1,179.3107,180.5488,182.5869,187.5256,192.842,195.2995,195.508,201.0609,206.2129,215.0091,226.6533
1C,5,181.7122,176.6329,174.3163,174.5188,172.0049,172.1709,176.074,183.3426,183.478,190.7086,199.2362
1C,2,203.3022,199.216,202.044,200.585,200.6032,201.1863,204.1205,207.7647,209.4768,217.1509,236.2741
1C,1,155.4587,162.4713,168.1077,171.2918,181.2294,177.0704,177.9232,184.3789,182.491,198.5283,217.4049
1C,2,198.9794,196.9287,200.5244,201.6562,202.8903,200.0727,214.361,210.4479,216.5909,223.8893,265.845
1C,1,170.093,181.352,186.9719,187.9811,179.1415,174.8274,178.3328,180.293,178.5673,188.5128,209.3312
1C,2,180.7619,178.2717,181.0294,180.672,187.8269,191.1858,185.324,181.6615,183.9181,188.703,197.3937
1C,3,152.1209,152.0734,146.0076,149.019,150.0895,153.6745,151.2815,153.8645,163.0141,177.4001,194.7127
1C,6,214.9484,214.3349,211.0329,209.6036,204.8507,204.6251,207.334,208.9421,218.8209,225.6534,251.0089
1C,3,178.3627,182.4652,176.1525,177.7806,186.0229,185.2445,186.1324,188.5216,196.6053,209.8171,217.3371
1C,3,161.0503,156.8242,155.1819,155.694,156.7125,156.2693,156.8038,161.8693,170.3879,180.1651,195.4249
1C,7,215.7645,215.5471,215.493,207.6168,206.7212,205.2121,204.5491,212.3611,226.3383,235.7989,253.7827
1C,4,137.4803,138.3531,139.6112,136.3085,138.6988,137.8505,143.3705,143.3267,153.1195,154.8632,165.5672
1C,6,197.314,194.9761,191.9186,179.4621,174.9203,174.3611,174.5508,176.6234,179.3047,182.3054,184.4867
1C,8,189.264,189.5617,186.8976,185.5221,182.2578,183.3099,177.746,173.5451,176.6113,180.316,185.0708
1C,3,216.6782,212.4383,205.9882,209.4451,213.2273,215.179,218.2949,222.4371,229.3972,236.137,261.0274
1C,1,194.9009,195.1781,198.0984,195.2179,202.8174,202.3936,202.1289,203.7153,206.373,216.2438,232.9666
1C,1,205.3225,207.6125,208.7725,208.2536,208.5026,206.6595,209.4717,216.5913,222.5831,230.9929,262.5626
1C,1,209.5474,213.1737,210.8081,215.4511,217.7262,218.7519,215.5524,220.1192,220.6781,234.209,254.5341
1C,7,217.5421,218.6031,215.8982,211.8572,207.1388,205.4476,201.1864,209.542,214.2612,220.8434,237.3903
1C,6,215.8409,216.4988,216.6293,213.6858,210.6238,210.5714,216.3629,221.682,228.2223,229.0571,260.5017
1C,6,202.9742,201.4877,199.017,194.2664,191.1996,186.2717,193.8851,205.0529,213.0285,213.4992,235.8933
1C,3,200.6845,201.8183,195.6997,198.9079,203.6876,203.8144,211.7059,207.3469,211.5244,217.265,236.099
1C,7,212.2386,210.9464,208.9447,202.7775,200.5096,200.3671,199.5124,203.6367,214.2691,224.7254,246.9364
1C,5,195.9778,193.5965,189.2379,186.8704,185.7915,187.8615,188.8162,197.85,208.726,213.6644,230.374
1C,7,101.2574,101.5146,101.5405,105.2514,104.5855,101.9854,99.6521,104.8643,107.5476,112.6636,117.6503
1C,5,248.7791,247.11,239.7027,238.0712,219.5322,219.9025,219.9362,223.7003,229.9901,234.7172,265.7832
1C,1,184.163,189.8116,191.5309,190.7554,203.1844,209.2021,208.2622,206.3665,207.8329,214.6604,224.6856
1C,3,196.3905,190.0794,187.7496,189.1624,193.7428,196.1985,197.9749,201.9528,207.4788,224.2201,243.4239
1C,4,181.9041,177.1566,172.0285,168.5374,176.3809,182.4535,186.777,196.3544,206.3703,211.9091,249.7935
1C,5,237.3419,227.051,225.2095,219.9296,215.6331,217.4126,221.0181,221.1731,228.3769,241.6375,255.1165
