Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,4,219.786,208.6253,206.7934,203.613,204.2746,208.3312,210.6465,217.594,228.2056,235.1877,254.3413
1C,2,182.5292,182.424,184.0659,186.1639,188.2912,190.7534,196.3512,203.0448,209.7187,221.4002,234.5918
1C,2,163.5717,163.2123,163.2845,164.5842,165.5389,169.9511,178.0805,185.1204,185.5388,205.9887,220.9334
1C,5,173.3948,172.7923,175.3289,172.6084,168.1992,172.2299,174.0508,179.7985,182.0359,183.0663,185.2167
1C,1,145.2212,145.7606,146.3157,145.9275,150.1571,155.0244,162.8817,171.1721,183.6679,196.4572,215.8417
1C,2,157.2647,152.5195,152.8351,153.3109,153.67,156.1693,159.2755,167.9457,177.0429,191.696,214.6646
1C,5,208.0879,207.781,204.4418,204.2399,202.8941,205.2655,208.4542,214.2842,217.2031,237.5535,257.3487
1C,6,250.0151,231.8197,226.9571,213.2715,209.4286,206.6536,216.8345,214.067,221.3095,239.2365,264.9683
1C,5,197.2582,191.9474,194.5535,189.7963,188.0837,192.7873,193.6215,195.9895,203.489,209.3694,237.8489
1C,5,136.5125,136.5161,136.5609,135.4426,131.098,131.3681,135.5831,139.8008,150.4123,159.1865,186.373
1C,5,220.326,215.8152,211.6972,209.1677,207.6307,209.0417,208.6752,214.3163,223.1506,233.8056,247.9223
1C,6,225.236,230.0169,214.9404,204.7537,205.1071,202.6093,211.4318,211.8978,215.2576,222.7069,248.2416
1C,4,164.8065,166.936,160.5265,157.9745,161.5786,164.3677,169.5088,172.6765,183.4527,193.5162,213.9746
1C,6,161.8392,164.3693,160.1701,157.9014,157.1132,152.9224,168.8931,163.7154,175.0443,191.0775,215.0103
1C,5,192.0219,192.6552,190.6118,192.7732,188.1662,194.9988,195.4066,195.6143,203.0116,211.1796,222.5801
1C,5,227.819,222.4773,215.5403,206.1586,205.174,208.7649,213.1152,220.2073,225.1177,235.4771,254.0546
1C,2,205.2891,204.9996,207.1008,205.3732,207.7643,211.3619,217.9065,227.989,246.0483,252.7714,281.0917
1C,5,209.1798,207.5768,204.7721,200.8008,193.6591,196.4366,202.8681,211.75,230.7886,239.937,262.8565
1C,6,169.9029,170.7848,165.5138,165.6333,152.5486,148.7982,153.5456,160.6096,152.5031,166.1956,199.2916
1C,3,151.4423,152.27,146.2801,151.0257,149.0147,149.8549,159.436,166.4299,177.2921,185.8522,207.9581
1C,4,184.7685,184.1616,188.3898,175.7062,178.1016,182.3091,186.5497,183.9882,198.4163,211.7283,229.138
1C,1,146.8074,146.8345,156.3093,160.9628,158.2835,160.3108,163.744,169.8414,182.4109,189.5692,210.4777
1C,6,210.2634,209.7939,206.8983,211.2894,208.33,204.4055,210.5086,214.698,220.8899,227.8968,243.5026
1C,4,156.7464,156.3572,154.2503,152.436,153.1705,153.97,157.2672,165.0917,172.1149,186.8533,205.2092
1C,6,206.4884,203.1175,198.5152,194.2061,193.8274,193.7802,202.7166,206.441,223.1422,229.8148,274.0246
1C,2,195.0468,187.5609,191.2062,190.3985,195.3226,197.2077,206.3853,216.1027,226.2986,233.0448,254.5581
1C,5,192.4864,186.1854,186.1639,189.999,185.0373,187.2704,191.5334,199.4024,216.5996,226.3283,235.6114
1C,5,207.4063,205.866,199.6486,196.9424,196.4576,198.5685,203.627,211.0844,217.7976,236.8272,256.4119
1C,5,209.2026,207.6223,199.4554,196.465,191.3823,191.7024,193.1561,193.0483,203.7339,211.1917,228.6724
1C,4,212.9031,202.5618,199.9655,194.1943,194.2115,195.4021,196.1365,201.7472,209.4976,224.9883,238.2852
1C,5,126.77,122.3333,124.8403,123.6661,122.3038,125.3918,128.0604,136.2866,141.6736,151.0156,164.2883
1C,1,126.3335,127.2358,129.8802,134.7584,139.1694,139.8322,140.6953,144.3862,148.1175,152.1463,161.5239
1C,1,141.6115,144.7392,145.7842,149.0778,146.5711,146.4656,153.507,160.0723,170.8637,181.7101,202.6138
1C,2,151.9399,151.8489,154.2629,155.01,156.1083,158.6728,160.4712,169.2275,173.734,184.9373,203.3326
1C,3,142.5235,138.4667,138.0626,139.0434,138.3785,142.4281,147.5096,157.2563,160.8991,180.6351,206.8454
1C,5,217.1904,216.0353,217.3046,216.9519,212.4495,212.9231,213.0136,220.5398,225.9801,230.0353,246.9898
1C,6,228.1433,221.1648,215.3652,208.2619,204.4458,203.2929,210.7638,215.7532,213.8647,217.6496,231.7885
1C,1,204.1265,206.0164,208.8304,208.186,209.9389,212.7173,213.5721,220.8544,231.998,241.1548,268.3989
1C,5,226.002,218.5332,223.3755,220.4832,211.4477,213.6992,217.1535,225.8391,225.6224,239.7738,264.4785
1C,4,200.6127,199.9021,196.0948,188.7725,190.2226,193.2966,199.5982,206.3933,212.242,223.3995,258.1824
1C,1,113.3919,114.9762,116.6751,117.3719,116.3662,118.6426,119.4254,121.6805,131.694,146.5327,157.5602
1C,2,144.4856,144.2852,146.4228,154.3235,156.0763,159.8745,171.8059,178.8647,181.0211,190.2384,201.1194
1C,6,217.986,217.4577,214.0048,218.8416,217.8845,213.4013,215.2033,218.6502,231.1025,243.1961,265.0725
1C,7,208.29,204.8795,200.638,197.8914,190.4732,190.4498,190.2438,195.1149,207.2946,212.554,224.7261
1C,1,143.3665,144.6281,146.3644,148.2329,149.5567,155.7515,158.5452,166.3548,183.8483,195.0265,216.2335
1C,5,220.448,209.4774,204.5266,200.8465,200.0831,203.2573,204.7993,207.0668,211.5917,219.7386,237.1976
1C,4,191.2468,188.1676,184.6198,183.6032,188.1835,191.9776,195.9548,202.8581,216.8569,230.8439,247.0466
1C,6,234.1508,223.2647,219.5616,206.6023,196.3299,195.7937,199.6961,201.6377,207.8392,219.278,230.657
1C,4,162.7227,160.0344,157.561,156.0787,156.2916,156.7512,157.4398,158.8118,162.924,169.6149,181.4258
1C,4,207.8,203.2439,198.5195,195.876,197.4273,196.2013,198.9105,206.699,209.0063,222.583,235.0431
1C,3,144.9092,143.0591,140.9064,141.7302,144.6525,144.8182,153.4448,162.9694,180.8667,185.7851,200.8663
