Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,7,2760.8421,2705.7745,2691.0828,2665.0,2668.3092,2673.5955,2647.1101,2655.4424,2680.8575,2733.7356,2857.6494
1C,9,2584.0109,2552.7343,2539.1646,2464.225,2427.1786,2378.88,2348.0565,2341.7789,2294.6433,2354.839,2498.9803
1C,9,2794.6167,2778.9542,2717.4411,2629.6318,2603.679,2581.6354,2532.438,2530.3776,2510.9851,2542.6331,2643.2928
1C,8,2641.4213,2667.5364,2621.6615,2582.3909,2602.7218,2585.6566,2540.4969,2526.3166,2534.3328,2606.2402,2714.1053
1C,7,2523.9281,2467.2052,2483.5313,2471.717,2496.4737,2491.0821,2450.012,2457.3371,2462.4759,2509.2403,2625.7102
1C,4,2620.5767,2572.0375,2531.6619,2479.1895,2491.9943,2519.202,2516.8808,2511.2049,2519.3097,2600.089,2735.1473
1C,4,2047.1623,2025.1742,1992.8546,1960.6614,1966.1832,1992.6067,1988.7385,2018.2028,2029.3332,2078.1484,2193.1403
1C,8,2692.1539,2730.0492,2703.1653,2621.1473,2629.6779,2634.4906,2586.4071,2586.0028,2596.145,2636.2501,2722.2231
1C,9,2761.3788,2703.3017,2655.6395,2692.9704,2779.3539,2727.4602,2592.2808,2586.0455,2567.4768,2614.6999,2803.2305
1C,4,2272.2929,2254.9002,2256.1858,2222.5426,2236.4321,2254.6077,2234.8917,2232.9666,2247.6537,2332.6738,2449.5463
1C,7,2859.8719,2877.4872,2853.0455,2790.2392,2822.3754,2773.1453,2720.6369,2734.3254,2737.3026,2744.9907,2845.8568
1C,8,2322.7654,2279.4629,2257.8801,2180.6308,2186.0579,2207.5352,2181.3088,2174.515,2181.9376,2242.4317,2336.5811
1C,9,2522.1633,2515.4741,2505.1217,2510.8946,2483.7406,2493.4697,2436.2379,2422.9477,2404.0305,2443.1491,2543.3157
1C,8,2697.38,2639.509,2631.1629,2574.07,2566.1035,2548.0798,2517.8721,2517.8273,2522.4006,2562.5584,2692.9333
