Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,7,2675.4031,2674.4184,2551.305,2504.2561,2487.2251,2491.4574,2476.6055,2502.6347,2509.8693,2568.9464,2728.33
1C,8,2639.5987,2659.0027,2642.7682,2605.9843,2573.7016,2574.349,2540.9138,2536.4868,2547.9512,2575.6414,2692.2635
1C,9,1932.7547,1944.4646,1925.0467,1833.5148,1787.541,1773.7258,1747.9384,1702.3761,1701.0226,1738.1429,1811.773
1C,9,2788.5483,2839.863,2795.9205,2623.0972,2613.6034,2585.5993,2545.8973,2571.4388,2543.5716,2585.8778,2707.7978
1C,4,2351.5329,2358.3464,2349.7609,2245.8622,2280.6528,2312.9159,2346.4528,2339.6182,2347.5152,2409.2257,2535.8033
1C,4,2280.7232,2279.246,2286.9739,2256.5433,2295.3541,2298.7787,2276.4748,2304.2901,2269.6025,2309.8283,2488.8651
1C,8,2732.0202,2746.2447,2715.8114,2679.1723,2670.7277,2682.8737,2654.2232,2633.8927,2637.0362,2657.3189,2723.406
1C,7,2301.789,2295.3476,2285.123,2164.3985,2128.8992,2120.1804,2113.0715,2130.3608,2154.5425,2161.5749,2244.6643
1C,3,2178.629,2181.2386,2136.269,2184.0218,2165.9967,2186.8775,2177.2885,2179.587,2187.1047,2215.2739,2304.7248
1C,5,2216.9013,2196.3188,2146.0663,2117.4047,2086.42,2096.2235,2126.3921,2154.4916,2152.3529,2192.8967,2276.5611
1C,8,2246.0988,2263.4048,2234.9061,2192.0951,2187.5973,2203.624,2169.3924,2141.9802,2142.579,2170.502,2273.6139
1C,9,2569.5908,2540.9522,2513.5332,2463.6316,2448.6424,2463.3049,2430.8582,2394.0697,2393.3894,2441.3312,2520.1138
