Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,9,2659.5568,2568.4231,2466.6638,2430.0948,2459.7549,2447.937,2437.0284,2424.0547,2415.573,2456.3828,2561.5244
1C,5,2464.51,2418.9684,2384.4104,2373.6055,2369.9991,2391.5883,2392.6357,2370.1349,2376.5095,2384.1675,2502.5484
1C,4,2023.5652,2012.228,2004.242,1926.7061,1969.953,1999.2506,1979.1695,1987.026,1980.5038,2011.4437,2099.2196
1C,10,2677.8651,2590.6598,2667.165,2545.5859,2441.1054,2422.3345,2324.0642,2326.265,2329.5724,2310.6214,2375.6018
1C,9,2671.4893,2641.2572,2559.1575,2537.8843,2529.7639,2510.2599,2441.0909,2415.6877,2360.3105,2415.6798,2552.5979
1C,9,2587.778,2666.0944,2578.7372,2507.4711,2534.5423,2528.4658,2534.0591,2501.915,2490.1806,2516.8419,2621.1756
1C,9,2804.632,2760.1971,2737.2275,2680.8793,2668.0798,2659.4429,2638.9089,2615.2828,2595.2021,2639.8858,2747.1656
1C,7,2689.0964,2717.987,2588.0771,2554.2374,2503.2591,2437.5005,2402.945,2403.9953,2406.0415,2430.5401,2580.1595
1C,7,2788.9023,2769.3652,2739.9666,2730.7458,2728.4501,2697.0434,2667.4634,2676.9909,2668.117,2735.4124,2833.9633
1C,4,1780.054,1791.8748,1778.1069,1748.5022,1749.7527,1759.6431,1772.8825,1777.6013,1754.2067,1810.0278,1921.3457
1C,4,2203.8724,2203.6229,2129.9983,2118.0526,2123.0972,2129.894,2155.9384,2167.5284,2153.4403,2192.6681,2339.3471
1C,9,2661.9006,2623.4433,2591.2275,2505.0407,2470.19,2407.1094,2383.8585,2350.2714,2348.2219,2399.8061,2534.0031
1C,5,1900.0499,1849.0318,1862.3412,1837.0789,1826.6804,1855.7489,1880.4398,1884.7318,1913.8079,1959.8855,2015.8042
