Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,5,376.3744,374.3051,371.8245,372.6751,369.9364,374.6582,379.2862,385.5507,392.875,410.3337,418.0204
1C,5,391.17,387.6616,383.2899,380.9306,380.9157,386.2925,395.9014,404.3922,412.2434,422.5676,427.9291
1C,5,460.5539,452.4144,444.5818,443.1035,431.3655,449.8164,440.6327,454.9127,450.2882,463.6374,463.2778
1C,5,356.7271,352.8006,350.4702,349.9155,347.4307,351.4232,353.0253,362.9896,376.1584,383.7258,394.8405
1C,2,356.9647,352.8497,355.2851,355.562,355.3781,360.0641,363.6417,374.5413,384.2741,390.9808,400.8248
1C,5,485.0971,483.0482,483.073,477.9802,474.0326,483.4712,482.7568,483.3349,497.1812,504.75,511.1916
1C,5,474.7142,471.2206,463.8206,457.5873,451.7784,457.3165,465.7043,460.0959,465.0823,470.314,478.9805
1C,5,471.3044,464.8877,457.3545,458.2024,447.1456,457.941,449.8537,463.5298,462.6871,465.2038,468.3304
1C,5,448.1132,446.3986,430.222,438.0374,423.2049,429.9332,425.6951,434.9655,435.6335,438.9834,449.9823
1C,5,456.1909,451.925,447.2374,444.0314,438.354,451.5527,446.1656,460.3332,462.7086,470.2502,485.7189
1C,5,497.0457,489.6103,489.3141,483.422,472.3826,487.5504,482.7981,501.0193,500.4957,499.3998,507.4348
1C,5,464.9051,458.6797,450.3305,448.7515,445.7882,458.2577,453.7314,460.3308,459.3195,468.4173,478.5304
1C,5,357.3132,354.1085,348.2071,344.7916,342.9514,345.3632,344.1762,354.7719,358.6219,361.5402,363.9163
1C,4,379.8374,375.0305,376.8463,373.3222,375.2552,378.416,380.2611,385.7148,389.5826,402.0943,408.1085
1C,5,456.3309,452.3523,447.5021,447.3886,441.852,447.1475,448.4612,464.7428,463.2874,461.6383,468.3262
1C,6,463.5096,450.6609,445.9623,440.656,438.5495,436.126,450.072,466.5009,463.2329,464.8994,473.0058
1C,5,459.2348,456.3951,454.7135,455.198,447.153,452.5985,453.3955,455.6837,469.8233,467.3426,471.3118
1C,4,382.2833,378.0132,378.6725,377.8917,378.0345,381.5324,388.3767,391.9291,400.3917,411.6925,420.4486
1C,5,519.7081,504.3097,492.6137,502.9535,490.7298,502.2007,503.6552,523.8812,528.1767,533.2519,537.5955
1C,5,412.7819,412.5504,411.7737,404.7159,399.6373,405.5825,414.2517,424.9199,440.0384,432.3129,432.8717
1C,5,387.1268,382.9607,375.3669,373.4357,370.3253,374.1446,375.7135,383.5992,396.087,403.7966,414.2724
1C,5,483.9846,478.0535,472.3529,469.6476,466.4099,472.0314,479.1315,490.3382,490.8587,493.3645,502.7818
1C,5,401.7322,388.5381,385.9787,381.6313,376.3944,380.1116,380.1546,389.3061,394.2038,409.2583,419.3867
1C,5,439.0782,435.4158,429.9079,429.2317,420.9895,428.6885,424.1361,427.3156,441.5441,440.9982,443.5657
1C,5,508.8173,487.0059,479.9798,473.2438,460.8762,468.6431,479.0257,486.4058,484.102,484.8604,494.9573
1C,5,477.5383,476.6963,468.6011,470.9184,464.9089,474.8677,471.1865,478.894,487.5244,486.5109,494.8829
1C,4,481.5621,472.8064,471.4678,468.1476,469.0693,482.8962,471.8286,481.57,482.3352,487.9631,500.6638
1C,3,405.79,400.1614,399.5795,401.1565,401.6494,407.8674,410.7321,417.2673,429.855,436.361,450.0093
1C,3,370.9725,367.2975,367.1978,369.011,367.8772,374.3081,378.0268,385.2207,393.1277,403.4432,411.6537
1C,5,468.1348,466.1465,457.5913,454.833,450.0579,455.3335,463.1609,462.9383,468.4352,474.8411,486.2229
1C,4,463.6908,459.6837,458.3453,456.7791,458.7934,458.6076,471.4042,477.5839,481.7288,494.0901,500.7686
1C,2,355.0792,348.7158,352.7482,352.0526,353.7097,359.4058,367.6522,372.6606,384.9641,397.7216,404.5002
1C,5,462.7554,459.5613,448.4066,440.2891,431.6804,441.2299,444.4879,455.2413,455.5996,457.5576,467.271
1C,4,493.6475,483.8189,487.2753,480.163,480.5017,490.8977,498.1411,502.1385,500.6611,501.7434,508.47
1C,5,488.8985,484.5804,477.2537,470.9283,465.398,473.1714,470.8588,481.2588,480.2006,483.4955,493.1837
1C,5,483.9458,487.0569,479.3615,479.7918,473.7697,477.8698,479.7358,487.1086,486.314,496.0942,504.5631
1C,5,476.1597,472.8038,462.0386,457.0293,454.5445,462.8175,471.5701,471.7623,473.8451,488.392,497.4689
1C,6,457.2954,452.8141,446.5668,440.4869,436.985,433.0952,433.5743,437.292,453.675,447.0676,452.3093
1C,5,352.3472,351.15,347.4956,344.0866,342.9185,346.5504,351.3545,359.2932,368.8445,377.4024,383.965
1C,5,471.5526,470.9339,459.3277,451.9128,444.2552,451.9242,453.0511,462.5582,461.5569,461.9423,473.3481
1C,5,440.2738,436.6179,438.5427,434.78,431.2733,435.2552,440.3101,448.1936,458.4955,456.6324,460.0812
1C,5,493.0707,485.3097,482.9965,478.1702,475.9988,481.8869,486.9629,486.9165,496.7418,507.7473,516.9315
1C,5,432.1279,421.2758,414.1784,408.9272,404.3802,406.6033,404.9945,412.5256,420.478,430.9849,443.0281
1C,5,475.0692,464.8892,471.8449,468.6094,464.0135,472.5641,485.3213,491.5958,486.8935,493.8989,492.8392
1C,5,473.7231,474.6251,465.1178,463.1125,457.425,465.7559,462.3778,471.284,477.5874,486.1917,491.3783
1C,5,521.0881,514.4399,506.8661,509.9572,502.6423,509.7624,512.5138,528.4431,529.0821,535.956,544.425
