Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,6,1851.371,1806.8949,1786.3945,1760.8026,1744.7548,1734.9966,1746.8133,1780.0238,1790.9419,1802.9358,1803.1978
1C,6,1752.4403,1689.6339,1622.0188,1601.7249,1578.876,1542.8561,1576.6606,1607.1492,1663.9059,1666.742,1672.9825
1C,6,1463.7699,1451.0002,1410.4577,1434.451,1391.3784,1390.1359,1444.6335,1508.1156,1579.3532,1605.8209,1605.453
1C,5,1801.8959,1774.9794,1769.8715,1758.0284,1756.6542,1765.2665,1783.7024,1815.7344,1881.8614,1890.118,1932.3755
1C,5,1364.5836,1338.7068,1317.4897,1295.1107,1290.6022,1314.0478,1294.5084,1316.9014,1296.0192,1302.9576,1347.0388
1C,5,1749.5332,1721.1546,1691.2276,1645.2155,1641.4261,1670.4159,1684.7133,1707.4087,1719.3676,1822.074,1842.56
1C,3,1277.0127,1260.1327,1221.893,1222.1018,1232.1815,1242.4782,1253.3423,1288.0486,1354.9082,1401.4107,1397.6583
1C,4,1501.574,1488.5216,1482.5845,1442.1417,1448.2189,1453.5881,1443.0066,1466.0734,1468.0919,1539.8252,1550.2654
1C,6,1720.2604,1669.2845,1653.3318,1670.7927,1646.1321,1625.52,1629.3255,1672.9391,1735.4709,1787.3969,1855.6835
1C,4,1745.1869,1734.6068,1730.8224,1694.0612,1710.3795,1750.5176,1742.0217,1776.9234,1856.9681,1888.3014,1945.5882
1C,4,1710.8557,1680.6744,1663.0028,1629.9693,1645.6456,1649.6784,1651.7351,1663.3784,1720.4955,1751.9438,1809.8398
1C,9,1403.7292,1371.1731,1391.0112,1378.7789,1344.8569,1340.1418,1326.8864,1351.2644,1324.7722,1330.0184,1349.9921
1C,3,973.8316,952.1157,942.4936,952.6114,962.6832,965.7882,1031.4076,1062.2167,1130.1311,1183.429,1209.1652
1C,7,1743.4689,1697.1267,1707.5876,1695.6755,1649.4811,1660.842,1613.2111,1648.7924,1700.4901,1777.0442,1838.274
1C,5,1487.091,1494.5579,1474.4773,1447.9068,1426.7977,1428.0751,1463.2238,1517.7932,1559.3755,1598.2711,1636.7432
1C,2,1256.009,1226.9712,1229.0501,1228.1554,1246.0673,1252.286,1252.1094,1241.1508,1260.9191,1275.8078,1308.2619
1C,1,898.7726,899.1802,899.8036,901.363,901.985,903.9745,912.4233,924.4808,950.2431,957.5982,1002.4244
1C,5,1192.0273,1172.9111,1173.7795,1151.8493,1147.644,1154.8823,1190.4324,1216.6293,1285.9207,1351.3366,1392.4859
1C,7,1779.439,1705.9004,1701.0236,1654.0631,1646.4925,1634.8416,1632.8766,1661.8297,1667.3841,1674.1292,1728.3748
1C,7,1731.3854,1686.318,1658.3924,1643.9213,1616.5998,1617.4398,1603.025,1604.6518,1614.1264,1621.3236,1682.599
1C,4,1297.885,1278.9279,1278.3486,1276.6582,1287.1329,1276.8197,1293.9965,1337.0679,1417.9548,1461.8117,1470.2631
1C,6,1831.7819,1805.306,1780.7355,1743.2074,1746.7042,1729.8939,1734.7735,1756.195,1784.6004,1841.4489,1894.5808
