Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,6,1831.8745,1809.4179,1771.0535,1779.4611,1789.3796,1770.2551,1772.6088,1780.3177,1786.0507,1796.6165,1815.7763
1C,6,1624.8278,1616.0749,1611.9573,1604.965,1606.5221,1601.5127,1604.2869,1611.2118,1638.6596,1668.1702,1719.8634
1C,3,1446.4608,1409.4705,1391.3372,1391.6857,1401.2279,1398.7527,1397.4064,1402.6592,1418.6621,1445.4853,1470.7562
1C,6,1562.906,1562.4218,1565.7284,1555.7318,1558.0951,1553.0364,1564.0847,1573.7978,1601.3747,1636.2172,1665.1305
1C,3,1276.2275,1275.075,1264.4562,1267.5426,1273.4621,1274.399,1277.3192,1285.4914,1307.3765,1339.2919,1370.968
1C,3,1702.8927,1666.0438,1665.7266,1678.9619,1683.7247,1681.871,1683.5906,1687.5012,1706.5499,1739.1139,1777.435
1C,4,1641.9349,1614.5091,1619.8341,1601.0718,1601.9164,1606.2827,1623.8258,1637.8532,1652.8179,1678.6304,1713.1201
1C,7,1637.7951,1629.7628,1608.5332,1585.4559,1561.5566,1550.3859,1546.2547,1549.5261,1565.8063,1584.4891,1628.4898
1C,7,1720.755,1703.1495,1688.1703,1687.1937,1682.9231,1679.7682,1677.3861,1686.8054,1705.2576,1734.5968,1765.6574
1C,4,1392.5834,1384.9231,1382.8893,1374.5029,1377.885,1380.2256,1393.3229,1414.1785,1446.2238,1502.0655,1549.1053
1C,4,1354.9198,1346.4279,1346.4558,1338.4765,1338.9395,1348.2326,1377.9176,1392.739,1412.6971,1449.0439,1474.8454
1C,7,1581.3302,1564.4361,1552.6654,1539.8056,1535.9786,1531.6741,1527.6732,1537.1898,1560.5117,1595.2485,1629.6001
1C,4,1480.2325,1457.928,1467.4607,1454.5958,1456.8735,1458.9396,1481.9814,1493.6615,1522.6755,1552.4857,1595.4232
1C,7,1628.7705,1646.8274,1616.8243,1613.7533,1613.6045,1606.2046,1605.2511,1614.427,1625.563,1663.5164,1707.9794
1C,7,1629.498,1612.1197,1604.2857,1576.8492,1567.0595,1566.8115,1565.4667,1569.9603,1586.8925,1608.4307,1645.4235
1C,2,1697.7771,1680.3047,1684.2378,1691.5617,1702.8827,1714.078,1728.0734,1739.2464,1772.7204,1818.9376,1856.9432
1C,2,1573.3567,1554.6717,1558.9945,1564.1763,1560.0621,1564.4446,1566.3105,1574.5806,1584.5397,1600.0397,1627.9924
1C,3,1556.6571,1536.7608,1512.5158,1526.7808,1560.8835,1538.1818,1542.8656,1551.3734,1570.8942,1602.644,1632.7711
1C,1,1393.9108,1398.5833,1404.2995,1400.3217,1407.791,1418.1297,1426.4523,1445.2768,1471.8448,1508.5304,1536.8656
1C,7,1624.132,1623.0276,1607.9642,1562.0161,1556.9127,1554.0721,1550.3936,1554.4507,1567.625,1598.2323,1645.7372
1C,6,1506.3809,1496.87,1493.0688,1475.9585,1474.1502,1468.9344,1472.39,1478.8666,1497.5246,1520.098,1550.2856
1C,4,1588.8359,1592.9576,1586.2924,1576.8812,1596.9526,1580.575,1591.0168,1602.8331,1623.3033,1663.6202,1695.2509
1C,5,1718.7986,1699.4802,1684.8152,1671.3253,1668.2332,1669.6513,1676.5077,1692.0451,1718.2815,1737.6453,1768.8591
1C,4,1619.1207,1614.5076,1609.3161,1587.9627,1620.3434,1603.2853,1613.6362,1623.5371,1635.0511,1656.8784,1678.7804
1C,6,1741.0375,1702.4605,1686.7246,1668.6441,1670.2368,1666.0032,1675.1133,1682.4958,1706.4415,1740.4103,1783.0298
1C,4,1626.5749,1620.9393,1624.6511,1615.8822,1624.8673,1640.1884,1662.6993,1679.7181,1700.9556,1734.9709,1775.1117
1C,1,1514.7523,1514.9041,1524.0662,1517.2168,1525.0714,1526.6891,1543.8686,1558.5308,1574.6402,1608.0582,1636.7533
1C,7,1674.1676,1681.3084,1675.6017,1672.2469,1671.6357,1651.9774,1648.1602,1654.8967,1672.4697,1703.38,1745.1036
