Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,7,187.2257,188.6227,188.7321,188.8369,191.6459,191.2338,186.8338,189.2654,198.5379,191.5934,207.919
1C,5,206.6785,208.2201,206.67,203.1384,201.0814,204.3599,206.3616,215.884,225.7313,230.627,252.4691
1C,2,150.1509,148.4164,149.6629,151.8421,153.4669,154.0163,156.8741,160.8838,172.5227,177.4182,196.3931
1C,6,162.8316,163.7534,169.179,166.0803,151.4521,146.4525,152.2399,158.2389,166.5775,185.158,208.2019
1C,1,175.8021,178.0456,182.754,190.2879,192.8159,195.2609,200.784,209.8827,206.7188,220.3599,244.9926
1C,5,207.6282,209.8768,212.6713,205.0025,198.0489,198.7769,206.1639,213.9405,232.9286,238.7454,259.3391
1C,5,195.8433,195.7079,192.6031,192.3896,192.3146,199.4324,199.7718,210.7334,216.5988,220.0855,246.2703
1C,1,120.434,123.1862,123.582,125.2574,129.4228,135.5043,135.359,139.415,139.7958,147.8295,156.2163
1C,4,200.5468,203.6739,198.0359,196.2227,200.2665,202.2593,205.1199,207.3305,211.6526,225.0381,253.3861
1C,3,99.4926,98.908,97.9115,99.4568,102.6698,102.3925,108.8808,110.0505,117.0291,128.8948,144.6646
1C,5,194.6766,193.3282,188.0659,183.5568,183.4067,185.9997,188.0054,195.8809,204.0858,215.1469,242.7621
1C,4,212.3271,208.436,208.7088,198.7085,211.7732,206.7888,215.3183,213.6721,209.4516,213.4363,226.6309
1C,4,195.2908,193.6001,193.6758,193.1658,195.7401,196.1245,198.0856,208.7877,212.1381,220.0936,233.1774
1C,5,150.0134,150.0795,147.8637,148.1879,147.2249,148.9499,150.3158,162.2973,171.8645,181.0654,199.773
1C,1,187.2022,188.2767,190.9037,195.7316,205.7798,203.3675,211.2384,217.3922,229.0209,248.8044,265.5431
1C,5,201.094,202.6031,200.5515,195.3296,192.4932,196.6839,199.2582,203.8063,211.1138,221.0291,231.6174
1C,6,123.6439,125.8537,125.9068,122.2413,119.0423,118.8091,119.3432,120.9287,125.1688,129.5292,143.4775
1C,1,132.8514,137.8002,141.2409,140.1045,138.455,137.3277,146.7996,148.3615,149.1792,151.2612,190.029
1C,3,183.1323,185.502,180.802,183.4396,185.5053,186.5778,187.0221,193.502,199.0215,211.6776,232.1789
1C,5,188.5258,186.8683,186.2947,182.0727,181.1412,182.7885,182.1272,186.1637,190.1865,192.7948,210.1427
1C,5,224.9098,225.4406,222.2872,214.4435,212.1084,212.935,215.7543,221.3741,223.8939,240.0682,252.5358
1C,1,114.6705,114.7335,115.8802,116.3581,119.9492,121.505,127.5501,129.5835,140.5835,146.2177,160.5175
1C,1,171.9453,175.135,176.8241,179.717,183.8703,185.4976,189.393,191.2715,200.9113,211.7447,242.8617
1C,1,164.9138,165.4397,166.2398,167.5254,171.5979,175.0769,178.3535,184.7728,182.6659,193.2065,210.914
1C,1,175.6523,181.2007,177.7017,176.6921,175.8749,181.5811,179.3136,190.9309,200.9746,208.7869,238.2444
1C,2,129.9693,127.9485,130.0811,132.556,133.985,137.4868,146.9653,154.2279,157.8119,173.9636,191.379
1C,3,193.4364,194.0474,192.6855,195.7833,196.0664,196.5072,197.531,199.4116,201.2143,211.1828,224.9975
1C,2,185.5254,184.2826,184.4494,184.5548,190.3507,189.8966,193.8914,202.4902,210.18,230.7586,241.3727
1C,5,211.021,207.7874,204.131,203.3094,203.2121,204.7159,206.4371,208.2238,208.8142,221.3104,233.9145
1C,1,182.8601,187.1036,187.6379,185.1049,183.6934,186.6747,192.1459,193.7445,218.0638,243.5218,250.5783
1C,6,196.468,189.5966,179.5311,176.32,175.6581,175.4795,182.9426,197.8476,201.7981,209.7894,238.9333
1C,1,168.4447,175.9593,179.8624,176.4144,177.0547,185.8124,185.4616,187.4711,201.9431,206.0323,220.8969
1C,5,176.5891,172.8027,172.1263,170.3496,168.616,169.899,172.1673,178.4025,187.5059,196.6316,203.6509
1C,1,161.3116,166.2051,168.2893,179.518,184.1647,188.6679,191.0249,192.8782,197.2146,204.9899,217.0265
1C,3,137.1613,135.2508,134.3628,136.9336,138.7007,139.4814,146.9424,156.339,169.758,177.2661,199.7851
1C,1,132.319,134.1102,133.8019,138.1417,140.1391,141.4085,145.55,154.6963,167.0692,181.7367,214.241
1C,4,204.687,204.9105,199.8027,197.6175,198.6583,200.4319,204.2643,207.5589,214.0436,221.7616,238.6691
1C,5,216.6512,211.0183,211.5496,210.9776,203.4971,203.5511,210.3332,216.1484,217.1923,229.4236,258.3949
1C,5,199.8302,196.3562,191.9453,185.8371,181.9348,183.2936,185.0487,190.8635,197.6779,203.7417,226.8333
1C,4,148.4428,148.7836,146.9787,141.6031,142.4936,142.9405,156.0042,157.4387,163.1276,171.3891,200.4244
1C,6,177.1374,174.1073,175.2993,170.4066,169.5052,167.9614,171.3213,174.3435,185.3983,192.2813,195.4126
