Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,7,1567.4404,1556.0047,1550.8348,1542.4436,1536.6952,1536.3811,1529.7551,1537.0356,1568.6644,1588.9486,1613.8031
1C,7,1572.4223,1558.0847,1558.0731,1560.8575,1543.2371,1538.6395,1521.9858,1528.8869,1547.7834,1574.5307,1600.0842
1C,3,1665.9432,1653.5228,1645.624,1646.6863,1647.4872,1656.8573,1654.8078,1665.7845,1694.4843,1726.9133,1754.367
1C,3,1747.1381,1731.7841,1721.2117,1721.5225,1722.9191,1734.1027,1729.666,1734.7253,1759.1321,1790.0322,1805.3821
1C,2,1628.7588,1620.4213,1627.46,1638.2552,1649.6086,1657.2942,1653.423,1663.5583,1683.3759,1708.7045,1736.0543
1C,7,1730.9718,1722.367,1719.9131,1698.0976,1712.3508,1696.511,1695.308,1706.2907,1730.8995,1757.1753,1779.2242
1C,2,1354.9932,1338.2558,1345.8623,1341.0614,1350.1488,1354.4625,1363.6162,1372.6386,1405.617,1436.9895,1462.2278
1C,7,1477.9794,1461.3915,1459.2541,1445.4039,1437.1817,1427.4476,1413.162,1414.3251,1429.4379,1464.7924,1485.3021
1C,3,1309.3381,1293.833,1283.3348,1290.6919,1295.4475,1291.8276,1294.4807,1307.4112,1329.6112,1358.3789,1380.9228
1C,5,1554.7056,1554.3448,1563.9672,1552.2559,1541.7366,1551.8136,1551.93,1564.5362,1584.4899,1615.0288,1638.5439
1C,7,1499.5825,1495.4326,1492.4135,1493.0485,1493.6073,1496.7729,1489.6095,1503.1879,1526.3621,1554.6358,1575.7419
1C,7,1624.559,1613.7263,1606.4611,1581.6351,1567.1559,1563.4918,1558.9594,1563.1937,1591.1947,1625.4171,1649.2223
1C,7,1731.7229,1728.3873,1712.4658,1700.051,1680.2671,1684.0603,1675.8966,1679.6028,1699.2351,1735.2261,1765.9416
1C,3,1632.1283,1624.2842,1617.5019,1626.7599,1630.5518,1643.3083,1648.383,1659.1372,1677.948,1720.2351,1745.4919
1C,1,1735.6018,1743.4579,1737.304,1740.9343,1745.5272,1747.2552,1735.8775,1743.6892,1763.7707,1800.2146,1827.7349
1C,2,1255.9792,1251.6837,1256.7373,1260.8161,1263.8394,1268.1097,1270.1685,1275.3,1299.1912,1343.5838,1374.5211
1C,1,1364.1298,1371.7571,1370.1424,1377.6011,1378.386,1384.1948,1381.5604,1388.3674,1417.3992,1453.8996,1479.3654
1C,7,1778.6725,1756.3717,1754.7318,1738.9075,1733.5061,1729.861,1721.0185,1725.3602,1743.0899,1766.3713,1787.4403
