Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,1,136.8487,137.0073,139.4204,141.2973,140.685,140.6546,143.9248,150.6868,158.1727,162.8909,191.5497
1C,5,186.1213,183.9595,180.7251,181.9926,179.7725,181.725,188.3225,192.0702,196.147,207.514,224.4061
1C,5,223.2285,216.1852,211.848,211.6184,208.7919,211.4792,216.0302,221.8911,230.3703,232.3903,243.8802
1C,6,171.0778,167.8405,168.625,163.4286,160.5736,159.6199,162.6539,167.2322,172.5149,183.3734,208.6193
1C,5,177.908,180.1457,177.6502,176.8251,176.426,178.7017,181.0973,184.2915,191.3063,198.4585,207.8937
1C,2,207.8888,205.2595,210.581,211.329,208.9463,205.8205,214.2033,217.0069,223.0496,236.3532,257.2085
1C,6,216.0404,212.6656,208.7433,208.1709,204.899,201.9174,205.1502,211.7979,219.8973,232.2498,237.635
1C,6,196.7549,194.1003,190.0474,187.8235,184.5943,181.4948,186.7376,202.6532,215.0748,224.7492,236.2859
1C,6,215.1934,207.7548,207.1165,205.6889,205.1683,203.2764,209.4787,215.419,222.6957,229.5861,238.4567
1C,2,126.8871,126.3417,128.823,131.4421,134.0041,134.7967,135.0824,140.0506,144.0876,147.878,164.568
1C,3,132.6277,129.6697,125.9687,131.2506,131.4156,135.8947,145.2341,151.8829,157.1501,170.6706,194.6386
1C,5,237.9834,231.7818,226.9203,222.2429,219.8002,220.7569,220.0945,223.2816,228.8973,243.0847,262.3465
1C,5,211.0502,209.5481,206.0337,206.0311,203.678,205.3207,211.2285,209.9478,222.2076,227.9799,229.0292
1C,2,193.7739,191.4647,192.2963,195.1455,198.242,202.0707,206.2326,212.997,228.5387,238.8491,265.4322
1C,1,152.7203,153.6028,154.2572,158.6868,157.4594,159.5728,161.4172,171.1889,180.9492,188.0147,196.1525
1C,1,147.4059,149.7048,149.4303,151.0774,156.1029,157.2264,161.5218,163.4839,174.5614,184.1131,200.7465
1C,8,216.7532,213.1085,212.7944,206.6412,201.2115,198.9142,198.7555,196.9671,203.2275,213.0303,219.8722
1C,7,183.495,183.3548,183.5438,180.1089,172.4613,171.5727,169.5848,171.0792,176.1712,178.8298,180.9717
1C,4,152.353,150.4288,149.8547,149.8034,149.8136,151.6761,156.7069,161.2101,175.4647,190.2566,204.179
1C,6,207.6642,204.2809,203.81,202.9555,203.426,201.9907,205.0257,202.195,217.4624,225.7339,239.8531
1C,6,201.8277,196.4679,192.146,186.7235,185.0336,184.4615,186.0826,190.0595,191.6272,202.025,202.2474
1C,6,229.105,220.9975,213.0278,207.9866,203.2778,202.6544,203.8842,204.0762,213.0834,219.7822,230.4288
1C,5,209.9563,206.6062,203.8735,208.1619,202.0748,206.4716,211.7263,220.0521,212.8433,221.6728,240.6312
1C,6,208.6572,205.615,205.4064,194.8726,193.4137,191.7902,194.8462,196.049,204.7155,210.4633,229.3491
1C,7,225.3726,219.2849,219.7728,216.5339,209.4485,207.3233,201.9435,207.923,211.4332,215.9137,230.37
1C,6,207.218,207.331,205.6524,204.27,201.4672,201.2106,202.7685,211.2566,218.0809,222.1244,242.6243
1C,6,205.1447,207.6575,205.1801,197.2094,182.6695,180.0664,184.3102,184.418,185.8643,187.1579,212.8035
1C,1,172.6134,173.5696,177.4741,180.9148,182.1488,186.6662,190.117,195.2607,202.2019,210.5455,226.0728
1C,5,199.5615,198.6552,199.7521,200.7114,195.9605,197.2297,199.2358,198.3555,211.4552,218.6164,232.1412
1C,2,132.461,131.004,133.5833,135.7372,143.4913,144.4967,147.5735,152.5541,155.8906,171.1246,183.5905
1C,5,216.9695,215.147,214.8027,212.4388,211.6908,214.8575,212.4564,215.7316,215.1322,222.0884,252.8895
1C,4,150.1336,152.3184,147.7296,145.5705,149.2364,147.341,151.807,155.5009,161.1879,168.7044,192.9863
1C,6,216.4902,215.3508,214.4682,210.1061,207.8181,205.1398,211.1248,209.2608,220.8587,233.5621,265.737
1C,5,189.6784,188.0352,190.3176,187.8051,182.7067,184.3872,186.471,191.0438,196.8283,203.7662,217.6548
1C,6,226.4157,224.824,218.7916,216.2483,212.5676,211.5077,211.9058,215.1785,225.6728,228.745,245.2766
1C,5,206.8957,206.695,204.8993,196.6858,193.9135,196.1968,196.4452,199.5482,208.9435,210.0622,222.8159
1C,1,208.1658,209.4856,209.8992,209.3685,208.743,208.5,209.0022,208.6872,219.0285,234.4807,255.1216
1C,7,223.1235,218.9809,219.6516,217.152,216.792,219.4675,216.4806,220.6294,226.0114,236.9178,241.7169
1C,3,168.8929,166.1233,163.2887,164.961,165.2406,164.197,167.9118,175.2137,179.6914,188.7142,214.0917
1C,1,166.5185,173.8061,176.9823,183.529,186.2763,189.8464,202.0589,199.9273,206.6318,223.7482,245.9914
1C,5,201.9441,195.5672,196.7446,195.3209,194.7385,200.821,208.7376,207.5907,214.6354,220.0237,245.1908
1C,5,196.7231,192.4846,193.1714,186.6442,185.6065,187.7072,192.0137,191.6849,204.0319,211.0909,239.5088
1C,6,210.7593,210.3866,208.7443,206.967,205.3,204.1732,206.8468,215.9324,221.3057,223.8751,239.8919
1C,6,235.8844,231.1289,232.6308,235.4879,230.8444,229.3236,231.5171,230.1284,235.729,242.2037,253.0409
1C,6,220.5131,215.2129,211.8725,210.4856,203.0661,199.4226,208.5327,214.8838,207.0769,214.0046,244.9294
1C,5,212.7606,213.1955,213.1763,207.5456,207.1569,210.8286,214.9998,226.4261,235.0309,242.0121,264.0897
