Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,3,1993.0462,2015.2112,1983.2718,2040.6608,2048.0765,2020.581,1991.5626,1984.8373,1994.7228,2040.3983,2102.04
1C,2,1450.4117,1436.679,1441.8292,1466.0693,1469.3124,1463.6572,1440.4709,1443.4698,1473.8145,1527.52,1591.9777
1C,3,1968.5208,1953.5797,1948.754,1981.7376,1989.7882,1991.5937,1970.1715,1977.7651,1979.5741,2021.7913,2078.6966
1C,9,2015.8651,1960.9081,1959.4744,2016.1158,1998.042,1957.7264,1920.3133,1921.3841,1919.6623,1963.9062,2025.9234
1C,3,1983.6154,1994.6683,1947.483,1998.4439,2015.4233,2022.7083,2009.8552,2008.6856,2017.2379,2062.0251,2142.4686
1C,1,1740.8163,1780.1915,1774.9695,1832.1236,1842.2682,1828.9011,1830.9134,1824.6335,1839.4398,1897.1041,1959.3367
1C,3,2013.9621,1998.7218,1993.3191,2029.9366,2046.0478,2033.9554,2022.9121,2017.2055,2029.6483,2081.0685,2165.687
1C,1,1897.1055,1913.9296,1938.0424,1969.772,1962.2992,1946.5188,1929.3324,1937.4243,1952.1794,2028.7209,2089.7821
1C,3,2182.4815,2194.7584,2177.8741,2215.2451,2231.3624,2232.4022,2248.9179,2246.2049,2275.9021,2299.7594,2363.7506
1C,8,2053.2842,2040.1186,2039.9267,2069.4259,2067.9298,2058.9116,2032.5619,2028.2473,2052.4321,2087.1133,2116.5485
1C,8,2356.1835,2355.0504,2273.149,2282.3552,2276.8411,2259.2727,2247.0698,2223.2916,2262.2552,2303.095,2361.8269
1C,8,1987.1735,1966.2342,1929.6661,1937.756,1937.4619,1938.7967,1925.5656,1904.8069,1918.9806,1964.0775,2000.5729
1C,7,1640.8695,1619.5598,1626.6448,1645.4684,1646.972,1628.6527,1598.7781,1602.8542,1609.0376,1656.5743,1723.4601
1C,3,2133.6563,2123.3881,2096.0111,2225.6837,2244.5784,2220.4322,2166.5654,2192.7233,2193.4273,2231.912,2275.7421
1C,3,2020.4147,1981.1168,1963.1907,2047.1588,2068.7287,2032.7632,2012.6246,2013.7975,2025.9192,2127.898,2240.4048
1C,7,1977.3339,1954.7589,1920.0708,1900.4183,1890.0943,1880.6779,1855.0746,1858.8677,1867.9906,1899.1422,1972.1544
1C,3,2098.8111,2084.2069,2057.8709,2147.1299,2160.3353,2101.6219,2058.1896,2066.7769,2070.9288,2111.2125,2183.2202
1C,7,2131.1547,2113.4975,2093.0122,2125.9615,2136.3596,2106.8449,2069.68,2081.5034,2086.1252,2122.0269,2177.6479
