Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,953.2096,948.7584,963.0416,966.2688,970.38,989.0735,1014.808,1044.7326,1062.7317,1076.8935,1127.7123
1C,4,1364.426,1327.8509,1304.6989,1299.3787,1300.8394,1314.7528,1314.3826,1352.7006,1349.0839,1357.1173,1410.1988
1C,6,1338.6076,1328.7842,1295.9228,1292.8708,1296.0299,1284.4722,1321.1684,1360.159,1354.8254,1353.0647,1390.421
1C,5,1704.0023,1675.5724,1687.2569,1667.2722,1652.8629,1658.7136,1677.1403,1708.0023,1713.3919,1721.7097,1793.6853
1C,5,1650.2979,1617.6942,1602.4483,1579.3552,1564.5546,1585.0534,1600.4434,1597.6711,1602.7899,1601.8235,1689.2764
1C,2,1211.5962,1182.5686,1192.1042,1193.373,1205.4893,1201.7789,1269.3896,1291.4352,1287.091,1305.4978,1353.0281
1C,6,1726.5695,1713.4598,1708.0966,1684.2477,1675.7102,1665.3559,1676.1043,1698.9555,1695.8549,1696.2728,1766.5579
1C,2,1051.1849,1044.7832,1068.0302,1076.5299,1077.5114,1099.9343,1105.7822,1128.1877,1151.812,1155.5741,1199.3287
1C,9,1473.9417,1443.5538,1427.8308,1418.5048,1408.9991,1418.7821,1421.5463,1424.5564,1403.1925,1409.0325,1457.1059
1C,4,1721.2632,1708.8909,1710.216,1692.5685,1698.6076,1697.8276,1727.2476,1731.8626,1721.2098,1728.2767,1755.4545
1C,2,991.8943,975.0956,976.2134,987.6457,1001.3394,1009.3829,1026.4239,1065.853,1064.397,1084.2633,1172.4276
1C,5,1362.9136,1352.4158,1346.9304,1349.2621,1329.7453,1366.9207,1372.1135,1432.1231,1406.0906,1425.7116,1457.9506
1C,3,1337.3409,1318.8341,1302.4452,1329.2525,1335.6603,1363.334,1365.5323,1382.9283,1364.752,1376.6765,1390.349
1C,9,1843.5387,1813.6252,1829.8991,1783.554,1772.6131,1777.366,1781.6332,1810.3741,1768.0897,1789.1939,1864.6797
1C,9,1669.3466,1632.524,1630.3513,1607.123,1585.1451,1562.252,1534.0387,1542.8299,1523.8248,1524.2727,1553.2272
1C,5,1497.2413,1480.35,1472.4132,1483.0722,1471.7289,1475.061,1485.7368,1496.7309,1494.1398,1513.5924,1565.2215
1C,5,937.674,935.8692,923.336,899.258,896.5308,906.0967,905.0288,909.15,914.1234,919.7069,988.0149
1C,5,1497.6126,1481.9211,1478.084,1473.6386,1452.2331,1460.851,1481.782,1480.1676,1456.7549,1466.2761,1516.2965
1C,6,1330.0755,1310.598,1293.4861,1283.4165,1276.272,1274.0745,1278.391,1285.4559,1292.3396,1302.2698,1334.2283
1C,2,1135.3414,1121.5879,1129.131,1146.435,1144.9382,1163.9801,1200.552,1232.0354,1228.9792,1237.9964,1300.8609
