Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,1575.8165,1542.2881,1553.1106,1605.0439,1645.0537,1615.5235,1622.8391,1635.1109,1654.948,1671.2304,1695.2537
1C,3,1666.1801,1659.8086,1635.0343,1653.714,1679.6565,1694.0641,1723.3235,1733.3489,1770.4043,1806.1882,1824.7076
1C,3,1596.8405,1563.6842,1546.3745,1566.1964,1592.833,1584.9238,1608.7705,1618.1029,1625.1553,1661.1774,1635.7489
1C,3,1455.7761,1429.0469,1410.1677,1467.9301,1463.7439,1478.2886,1498.182,1501.4026,1506.9859,1519.5101,1537.1298
1C,3,1112.7159,1112.6499,1096.3954,1118.1187,1098.513,1107.1898,1107.7285,1109.6294,1112.7787,1145.8845,1154.2108
1C,2,1461.7845,1445.2292,1455.2253,1469.7206,1511.5825,1535.466,1566.8779,1578.6211,1593.606,1624.8525,1670.3842
1C,1,1535.5683,1544.6243,1544.1019,1559.9723,1584.4909,1614.7566,1642.2507,1663.2701,1681.8399,1695.2088,1712.3293
1C,2,1246.8108,1242.0467,1252.9887,1275.5305,1271.1175,1311.8075,1324.3847,1325.485,1350.5921,1367.5059,1362.8428
1C,3,1608.5675,1604.0357,1590.3163,1597.5584,1635.483,1645.5285,1704.9381,1733.2758,1759.3421,1781.3368,1830.4081
1C,1,1544.9435,1547.5618,1559.1087,1568.8578,1602.1211,1604.5682,1625.6985,1633.0098,1672.1854,1708.9986,1737.5508
1C,1,1364.192,1367.8227,1381.2599,1397.8748,1429.3563,1445.5179,1478.3108,1506.4552,1526.3443,1552.7897,1563.6441
1C,2,1623.5777,1600.671,1604.0784,1608.9206,1621.4433,1629.0957,1665.3679,1687.6081,1710.8055,1731.7346,1756.9186
1C,2,1447.889,1424.4023,1425.403,1441.7892,1445.6528,1459.0536,1472.9921,1500.2787,1515.5371,1523.6053,1529.1273
1C,1,1407.2893,1414.6077,1426.9491,1435.3454,1460.7126,1486.8181,1528.4279,1552.0699,1593.8246,1636.555,1664.5107
1C,3,1629.9441,1625.2101,1606.5977,1620.6062,1654.017,1719.6328,1739.6966,1765.6308,1779.5605,1796.4399,1793.6548
1C,1,1362.9248,1369.8775,1372.2343,1396.6445,1429.6012,1466.285,1471.6087,1485.7503,1501.418,1513.8981,1529.3482
1C,3,1613.1476,1605.1835,1602.0273,1604.8154,1616.902,1632.6895,1682.3741,1695.7483,1725.345,1744.7837,1776.7576
1C,1,1324.7409,1328.0334,1330.9586,1349.3463,1346.7708,1387.4525,1388.8166,1398.5463,1416.2967,1446.3905,1455.9716
