Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,4,202.496,200.911,202.9849,200.7035,203.9218,207.0931,206.7691,211.8893,214.7283,216.0261,244.1769
1C,4,195.5941,198.109,195.57,194.3258,200.7448,206.1302,210.0265,215.7334,224.5912,235.1643,258.2853
1C,2,191.5664,189.6827,191.8607,194.9163,198.8964,203.9413,203.4842,208.1739,219.5336,228.8532,242.4877
1C,5,193.8392,190.9732,191.7951,189.6865,188.5502,190.9901,192.3374,205.1213,213.7463,217.9137,246.7602
1C,8,209.0772,207.3586,208.4805,206.6799,207.0876,204.2914,204.3462,201.6289,210.4089,219.1309,238.0853
1C,1,149.2395,149.3522,152.7025,154.8988,155.4496,151.6898,157.3321,156.3063,165.3206,169.0089,180.4872
1C,3,206.2368,202.2722,195.7902,200.174,202.5752,205.7745,205.7123,204.6268,213.8289,215.5415,242.0224
1C,1,205.9212,207.5956,214.6577,217.5851,225.8708,227.7687,229.4318,230.9731,238.6674,242.1473,260.3423
1C,6,174.7851,168.2757,161.8123,161.4997,162.0312,161.215,164.2776,170.4169,176.7243,180.3818,188.1752
1C,1,150.1838,152.3738,156.5817,157.7738,158.8979,160.0154,162.1614,171.3759,181.6586,185.9117,218.9397
1C,2,133.1953,131.6561,132.4634,131.7473,141.8521,146.9755,156.1933,163.5439,174.2255,184.199,199.8652
1C,6,183.317,181.1911,175.0582,174.6273,173.2861,172.6564,178.6445,184.2504,200.0032,207.0086,233.463
1C,1,119.2703,119.297,119.5957,125.5721,130.2137,134.1465,136.2054,138.5727,142.0598,149.5116,161.0021
1C,1,168.5117,173.5645,175.4279,177.0471,182.6571,183.6802,191.0056,197.881,205.5345,204.6425,210.8774
1C,8,189.9123,189.4877,190.6743,193.3214,195.7306,194.2998,188.9788,188.0211,196.6021,200.5083,210.9319
1C,6,201.4713,200.1861,193.1657,192.136,189.1982,186.2714,197.1707,195.1443,196.8372,198.0036,213.161
1C,4,149.0195,150.6667,147.4627,145.2158,148.7401,151.0735,155.7176,161.4058,169.2749,182.0309,199.8387
1C,5,136.2727,136.0206,134.5087,132.2649,130.1853,131.7775,133.7784,136.505,149.066,154.7793,167.1752
1C,8,213.6268,211.5133,208.3708,205.4483,205.5297,204.7741,207.1131,202.1809,210.3284,220.4503,239.4278
1C,6,190.4107,181.8911,178.9975,180.5602,171.7833,167.5317,171.8336,172.4576,187.4082,192.7125,215.9809
1C,1,159.717,161.4746,165.4179,168.2974,166.9102,169.8072,169.441,171.3307,178.4888,184.3005,214.6692
1C,6,203.4776,196.8547,195.8634,190.2584,188.1658,187.718,192.4333,199.9085,212.2984,217.6795,245.0331
1C,2,226.4127,223.9959,228.6657,230.1841,233.5812,234.654,234.8744,240.1607,244.7528,255.9129,271.1731
1C,1,128.5669,132.003,133.2083,137.0846,140.4379,141.7382,147.7204,157.9489,168.1859,176.9107,200.4345
1C,1,174.7739,176.6798,178.4804,179.405,176.7701,177.3842,177.934,179.2433,182.9229,192.3208,206.6227
1C,2,182.6776,182.4142,185.8623,188.8994,191.1974,191.1595,196.246,200.7173,211.1097,213.4262,226.9607
1C,3,120.6737,120.5371,119.8465,121.8868,122.5547,124.7256,128.0696,129.4732,138.5556,144.09,153.0627
