Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,4,208.149,205.3368,202.3709,199.9213,200.4195,201.7824,204.0115,206.7386,217.703,218.0795,238.7676
1C,2,134.9271,134.7506,137.2831,139.0161,151.0808,158.0636,164.3757,174.1591,181.5615,189.519,209.7886
1C,3,192.0072,190.97,188.1492,190.8174,194.8273,197.8719,202.4914,210.1534,211.8785,214.0953,242.0619
1C,1,207.2071,207.8908,210.5557,217.7787,218.782,221.0341,218.7265,222.9035,229.5359,236.6075,250.6767
1C,3,196.0369,192.9087,189.9607,194.1536,192.3786,191.4512,193.995,197.1276,201.9003,210.9081,226.4807
1C,5,207.4974,196.6242,196.2138,193.9902,190.8733,191.9097,194.1848,198.7868,207.6016,213.4176,229.6069
1C,3,146.0497,143.5511,142.1367,144.6121,148.2192,150.9933,155.2582,163.159,172.0246,188.464,217.4426
1C,5,190.0731,190.5898,193.9401,191.3191,189.4504,190.0123,192.8904,200.2437,214.4565,225.7737,240.4502
1C,2,177.3567,176.6841,178.0949,182.3131,188.4348,189.3136,189.6693,193.8653,194.8309,199.8093,227.2686
1C,5,202.667,195.9328,196.3417,195.4546,193.3006,195.6748,203.4234,204.6413,211.843,217.3445,235.0202
1C,6,212.852,220.0246,220.0009,212.2591,203.7549,198.4516,206.0841,200.9513,199.7837,205.7658,228.1543
1C,2,189.6882,188.6709,192.3453,199.7296,208.4577,210.5241,216.0496,218.1861,220.8524,234.0907,263.095
1C,3,211.466,209.2876,201.754,204.2265,202.8708,206.7933,206.1288,209.7752,214.402,226.6773,250.435
1C,6,193.2294,193.0957,191.221,192.324,185.8448,183.938,185.2077,189.2159,202.4739,205.1007,217.848
1C,5,199.9382,198.8659,195.3333,194.2082,190.2032,193.278,194.9689,198.8646,210.693,222.2613,243.2204
1C,2,157.0452,155.5444,157.81,160.4477,168.7,169.3837,171.7291,176.1517,179.8851,193.7214,208.5416
1C,5,160.1148,160.6368,160.5074,160.2739,155.8798,156.8748,167.0236,164.2962,174.4546,177.7602,197.0389
1C,4,205.4146,205.4686,204.2603,200.5933,201.5148,203.8036,204.817,214.4027,218.9456,231.4979,258.9889
1C,7,198.7807,194.8538,197.2144,195.7245,194.5009,191.4638,189.6912,190.2408,198.5803,202.1717,210.1224
1C,1,153.0165,155.1273,161.242,164.903,160.6479,163.1835,167.8638,173.3839,179.9458,186.7963,214.1665
1C,3,203.4613,202.8574,202.6019,204.1938,212.2722,213.0532,210.7233,214.7895,215.1787,227.3826,255.3371
1C,3,194.0037,189.393,188.791,192.0206,197.3496,196.7784,193.3178,194.5495,199.8836,207.1436,223.6411
1C,6,224.414,226.5159,223.7952,224.9739,222.9038,218.0069,230.5028,224.161,226.1471,229.0826,248.2075
1C,4,195.5637,191.8023,195.4256,189.3553,195.2273,193.2917,194.1265,190.8411,193.6401,199.3091,204.753
1C,2,188.6767,187.2808,188.0305,200.3525,200.3016,201.4906,206.9179,215.1849,224.9151,232.0208,255.1994
1C,4,199.429,194.7065,194.5388,193.1187,197.0969,199.5383,202.984,206.1008,212.1035,219.5634,228.9773
1C,3,206.2377,202.8665,199.4045,199.7982,203.0312,205.3591,206.8353,213.4657,224.4874,226.4164,249.3613
1C,7,206.1176,204.8268,205.5428,206.9359,202.8212,201.0156,200.088,202.9182,209.1122,224.0887,243.7099
1C,1,199.0919,200.176,205.1641,208.6082,213.0933,203.8988,211.9941,210.4123,221.3943,230.2872,258.2559
1C,5,123.1655,125.8386,124.6077,125.5749,122.2286,123.184,125.7318,128.7605,134.0339,140.5045,151.5755
1C,4,185.8331,182.7679,183.641,181.7158,190.0233,190.4544,190.3756,194.7227,200.0558,206.5767,231.7886
1C,3,196.1942,191.8082,191.5062,196.5038,198.3549,201.5009,202.9805,209.6847,218.0681,221.4777,248.6247
1C,7,172.5836,175.9399,175.8118,171.762,169.3088,169.3935,167.7861,170.3075,176.035,178.1354,190.5093
1C,2,172.3839,169.9172,171.2247,171.2657,172.9635,172.2988,173.9307,182.0542,183.0188,197.5004,222.145
1C,3,193.4974,192.8994,191.889,192.6586,195.9746,196.7906,200.0141,206.88,206.1603,220.2958,238.0942
1C,8,235.9956,227.4779,221.6461,220.7893,218.3267,216.1214,215.0585,211.7889,221.2454,226.4369,247.6052
1C,2,183.3301,182.8018,185.0197,184.7979,184.6601,183.2316,185.4761,191.1156,190.8472,202.3858,211.5955
1C,1,166.0695,168.1837,171.806,180.4915,181.6453,183.0195,188.8802,195.556,198.9203,207.4823,223.8221
1C,7,192.5082,190.7628,190.0359,193.2726,191.2719,189.3534,186.7736,189.9736,198.2671,204.1043,238.8369
1C,4,207.3118,200.1771,204.4379,197.6315,203.6133,206.0009,207.3071,210.7948,219.9971,230.1982,253.3317
1C,5,227.0562,212.3688,205.2735,201.5983,199.3062,202.603,207.6886,211.8137,223.4477,229.1179,248.9456
1C,1,198.4102,204.1937,202.9529,205.61,210.0923,211.8811,213.6734,216.4385,219.8713,230.7151,246.6264
1C,2,157.2415,154.7031,156.7083,159.3849,156.5775,158.5268,161.882,169.3581,175.2228,189.8627,200.9361
1C,2,193.7337,192.8277,194.2228,195.6326,200.4124,205.1302,207.2694,209.5656,216.7102,224.3947,244.4384
1C,2,126.6577,126.0221,129.1402,133.357,134.8819,137.8314,143.8411,151.6641,162.8038,174.365,193.6313
1C,6,220.3447,224.056,222.6239,216.4231,209.3712,207.8671,210.9842,217.2511,217.4897,226.1553,251.651
1C,1,143.2903,145.6963,152.3145,153.8283,160.684,160.3675,163.2249,167.6964,170.501,182.1411,201.9707
1C,1,144.6544,151.0277,151.1945,153.1278,150.2613,153.3697,162.2238,164.0367,165.0206,167.0487,195.3912
1C,7,216.7962,216.6003,215.5685,217.1905,213.8221,212.469,211.4588,214.4321,211.9207,220.4203,245.4572
1C,3,169.5328,166.496,164.9498,169.7333,170.181,166.5966,167.4283,169.8138,169.4118,177.5778,185.768
1C,3,217.7116,206.7925,204.9916,212.4713,206.8713,208.6476,212.9864,212.7456,218.1117,221.411,238.4866
1C,4,210.623,209.2387,204.8348,202.0777,204.29,206.2935,210.7864,211.925,219.5054,229.296,251.0491
1C,4,196.7851,197.6536,198.8364,190.5993,191.9982,192.6088,194.7706,196.5568,204.2585,212.6277,222.3651
1C,1,196.7241,198.8795,200.8151,202.8952,200.0767,198.9677,197.2059,201.0074,213.5429,217.8712,229.1567
1C,1,150.8869,153.1628,155.4456,157.9062,162.6737,164.167,168.1381,173.3975,176.5165,185.8609,203.0234
1C,1,198.4577,200.3141,202.196,207.1233,201.7856,201.9025,203.209,205.4964,216.2568,217.0793,233.9932
1C,5,201.5644,194.6362,191.1908,190.067,187.8777,188.6792,197.6529,195.1805,213.7836,219.7546,237.9096
1C,2,202.4004,201.4373,203.5901,207.6853,209.0299,210.6774,212.0078,217.8485,224.0486,234.322,252.2787
1C,4,138.207,135.0781,138.6007,134.9203,139.4024,141.2267,141.7386,143.8392,151.5548,159.0232,164.711
1C,6,188.8166,190.0758,189.9185,187.8346,185.8755,183.4865,184.9083,192.3337,197.6426,202.6507,211.5183
1C,1,186.3066,192.2748,190.8614,193.0452,203.4246,205.3999,206.6953,214.2122,219.5061,225.4511,250.4608
1C,2,184.9955,183.0811,187.3002,189.8283,191.1663,196.0052,198.7857,206.3329,217.9721,229.5371,250.2978
