Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,4,1661.2172,1665.758,1653.229,1649.5829,1662.2474,1683.0463,1701.5783,1715.1854,1735.3712,1761.3301,1781.1665
1C,2,1710.6347,1705.263,1712.0787,1726.275,1734.1935,1770.2037,1795.4457,1816.2659,1846.1784,1891.5341,1931.5723
1C,4,1708.0321,1701.0074,1707.8786,1700.2484,1712.7438,1742.1911,1743.858,1758.6711,1776.0207,1805.7005,1813.912
1C,2,1812.0554,1794.691,1805.0912,1822.2923,1837.8273,1843.3881,1849.6576,1863.557,1888.3314,1927.2356,1965.8118
1C,4,1665.3666,1639.6922,1639.8063,1638.6906,1639.9594,1639.3426,1658.3818,1674.0635,1702.5392,1735.941,1766.1837
1C,2,1791.3203,1776.4419,1783.6331,1796.8716,1788.4668,1802.9839,1823.3849,1846.5723,1872.7937,1899.7491,1925.5248
1C,2,1985.5942,1975.9255,1980.5418,1977.1272,1976.2115,1994.2052,2003.1483,2022.0461,2036.2378,2084.3894,2114.5043
1C,2,1913.7473,1880.1852,1885.3214,1890.4349,1902.2281,1912.8174,1918.0973,1940.7994,1957.4928,1990.6264,2024.331
1C,2,1905.3652,1882.6304,1892.6593,1906.0073,1904.5996,1910.9005,1942.0263,1960.1094,1984.1194,2013.0861,2037.3068
1C,2,1601.8829,1596.4968,1603.2137,1600.5992,1601.5197,1598.6026,1611.6943,1629.5575,1649.8455,1696.5323,1715.6351
1C,2,1918.1498,1885.5373,1893.0376,1906.4822,1915.7007,1928.5168,1947.5135,1963.6033,1986.9047,2018.6782,2049.4995
1C,3,1548.3092,1531.363,1519.1076,1547.6378,1563.4496,1581.4822,1588.3947,1602.3086,1633.2611,1677.4707,1705.276
1C,3,1703.5029,1683.8317,1679.64,1710.6714,1721.399,1741.0276,1751.6609,1768.7957,1790.3675,1818.7107,1842.9168
1C,4,1866.2665,1852.621,1842.7829,1840.6961,1843.6368,1848.7574,1874.966,1899.8805,1931.8178,1974.3563,2009.1735
1C,3,1725.4414,1718.5012,1694.8579,1709.5434,1735.7532,1728.0505,1725.7737,1737.8695,1746.2327,1785.9157,1814.1446
1C,2,1582.2107,1558.3372,1568.59,1576.5735,1581.5872,1598.9629,1629.7009,1643.6847,1665.4069,1688.8899,1732.7278
1C,7,1990.3813,1985.2811,1988.1468,1979.8308,1972.5564,1958.9063,1951.3037,1956.5691,1968.3311,1990.5899,2000.4801
1C,2,1328.5975,1304.7362,1316.6506,1321.6415,1330.4106,1349.1497,1365.2544,1381.9154,1400.2409,1431.8018,1458.3936
1C,2,1860.0659,1849.175,1856.9431,1865.9491,1872.6823,1888.6192,1897.7875,1912.6315,1938.0266,1959.873,1983.3369
1C,1,1665.6197,1667.5573,1670.2949,1678.8667,1699.7198,1741.1272,1762.6553,1784.7337,1819.4115,1850.1614,1891.4474
1C,3,1434.0398,1425.6649,1422.8092,1446.7969,1443.4705,1460.9047,1468.031,1478.7989,1494.9229,1535.1445,1561.4266
1C,7,1716.2491,1710.3221,1704.447,1694.2353,1685.0377,1687.6787,1683.4983,1693.1756,1710.7581,1752.3919,1786.1288
1C,2,1783.9253,1753.3768,1771.8894,1782.866,1800.642,1809.8451,1825.6842,1846.9143,1880.7619,1909.8432,1934.9169
1C,5,1795.7241,1779.269,1782.2924,1762.846,1762.1035,1764.8165,1764.505,1776.2082,1794.8701,1811.9854,1829.7103
1C,4,1984.3301,1976.5471,1963.3017,1952.7152,1969.8736,1984.9368,1981.0415,1997.9893,2024.4805,2055.6174,2087.2063
1C,2,1779.7875,1749.0558,1769.5507,1771.8889,1778.1954,1784.4662,1799.6799,1820.6384,1844.8079,1894.321,1939.3374
1C,4,1806.7505,1791.4422,1783.4019,1769.4166,1775.3664,1782.3382,1795.5393,1816.5268,1839.6887,1877.5113,1914.2836
1C,2,1727.8263,1714.6463,1723.3536,1720.0487,1739.3387,1752.2597,1781.9361,1804.2157,1827.9851,1866.9608,1893.2601
1C,2,1857.9637,1824.5942,1826.2298,1839.1437,1845.0264,1876.0828,1893.8931,1919.5664,1941.978,1980.5244,2015.1145
1C,7,1708.6774,1690.7252,1689.126,1681.1311,1681.5643,1676.6697,1670.6792,1674.5649,1698.8632,1718.1517,1740.0746
1C,2,1776.2894,1744.1194,1763.2554,1757.733,1760.9142,1767.1559,1783.1077,1804.1595,1836.8284,1862.8621,1893.0328
1C,5,1984.7658,1945.9742,1950.716,1940.2337,1936.7276,1952.2442,1969.4922,1987.7972,2007.04,2032.3989,2060.3563
1C,2,1733.6972,1698.9895,1709.8317,1710.8334,1724.769,1738.1182,1766.3381,1783.2812,1807.8408,1855.1538,1900.8228
1C,2,1981.8721,1973.3025,1976.8757,1998.1278,1991.8713,2005.7406,2023.414,2038.2274,2069.2573,2122.8801,2154.6068
1C,2,1885.0425,1873.7748,1883.0585,1879.2894,1884.7032,1898.7534,1911.3569,1922.1402,1942.4158,1968.314,2013.0402
1C,2,1702.0068,1678.039,1695.141,1697.2626,1696.5466,1714.3087,1711.9065,1720.0134,1733.6349,1777.7329,1799.4213
1C,2,1529.2219,1517.9756,1521.8384,1542.2134,1558.8671,1576.2446,1608.4226,1629.5943,1653.1657,1701.6479,1733.6604
1C,2,1749.3402,1748.1181,1761.983,1774.5627,1783.8765,1785.8938,1798.0197,1812.7667,1842.1064,1885.0932,1915.0185
1C,2,1953.0382,1950.5858,1955.3286,1973.9177,1978.974,1991.3857,2005.6878,2023.123,2049.5318,2095.6843,2133.841
1C,4,1800.722,1794.5949,1795.1308,1786.8457,1790.3047,1796.6374,1816.046,1830.7392,1857.6607,1881.5415,1912.6147
1C,1,2013.8366,2014.3425,2021.9488,2038.0015,2045.7328,2035.1499,2035.8755,2045.5606,2074.3378,2114.1055,2153.775
1C,2,1960.7876,1945.5989,1946.8507,1966.631,1973.4466,1986.6977,1985.6264,1995.3376,2017.5798,2053.1254,2083.6417
1C,3,1779.2518,1760.9557,1760.2749,1761.2064,1770.5856,1784.0221,1792.0047,1813.5546,1845.0558,1877.4045,1890.3612
1C,4,1641.6386,1621.8851,1617.2542,1611.5843,1618.4684,1637.2041,1642.2321,1650.3988,1668.8878,1700.5941,1722.08
1C,6,1890.7781,1875.5889,1880.2641,1874.399,1885.2601,1869.5357,1881.2871,1890.7145,1911.4549,1944.0645,1973.3629
1C,4,1614.1301,1599.2211,1597.0506,1589.7668,1598.0179,1605.2668,1622.9511,1641.4004,1663.6811,1701.0696,1718.0727
1C,2,1464.455,1449.1873,1460.8059,1471.4504,1490.9763,1491.1335,1518.6537,1532.4131,1548.7519,1578.2459,1616.6199
1C,4,1903.5246,1894.8437,1882.3027,1879.0335,1889.4336,1895.5376,1903.3919,1912.4272,1933.4673,1981.7195,2008.2488
1C,3,2007.3147,1972.4657,1970.3825,1981.6554,1989.3225,2005.1293,2012.8273,2015.5436,2041.6013,2083.653,2113.6031
1C,4,1843.2204,1804.0601,1797.6541,1771.0313,1782.0674,1784.585,1792.6004,1805.5204,1823.4143,1838.5173,1846.8695
1C,1,1774.8853,1775.934,1796.5718,1789.7861,1810.0522,1803.8115,1811.7874,1833.1214,1854.2698,1891.7554,1934.666
1C,2,1996.266,1977.2172,1983.6325,1983.2292,1983.157,1978.4869,1987.0721,2000.7095,2026.2956,2066.6272,2103.8716
1C,4,1946.0065,1929.6164,1928.2158,1920.6713,1929.3746,1938.0218,1951.6847,1958.6828,1994.4749,2037.6986,2062.669
1C,3,1563.369,1565.1386,1562.1912,1567.7762,1575.6044,1598.3679,1616.5048,1639.7768,1664.1856,1709.3962,1758.6453
1C,3,1926.6965,1896.5811,1889.9345,1919.8375,1943.4891,1939.2826,1928.6956,1932.8601,1955.4491,1988.1118,2014.1478
1C,3,2027.4011,2013.8118,1979.8173,2015.948,2019.6364,2020.7419,2016.8097,2029.2393,2052.9354,2081.0767,2112.8091
1C,2,1659.6199,1650.6208,1665.3,1668.5662,1670.6653,1681.1166,1701.1797,1717.4973,1741.0719,1768.0759,1813.0287
1C,4,1944.0652,1912.9135,1896.8514,1896.8138,1906.192,1919.9267,1935.0745,1955.9734,1987.2198,2033.5978,2080.0471
