Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,1607.2474,1590.4241,1603.2052,1609.595,1619.0491,1639.3368,1657.558,1679.4366,1707.0644,1748.2527,1782.2908
1C,3,1750.7897,1740.432,1735.2973,1746.8615,1763.2511,1774.8748,1776.1782,1784.6301,1805.1299,1825.8768,1844.2761
1C,3,2013.3155,1995.5783,1985.1795,1994.76,2003.6823,2013.0157,2016.0054,2030.5553,2054.0642,2101.4032,2137.933
1C,3,1892.5211,1870.2208,1858.0525,1884.1483,1895.2355,1907.8868,1913.6001,1930.1098,1959.0579,1998.8101,2042.3438
1C,3,1885.5751,1879.4301,1854.6713,1877.8473,1879.5963,1887.6046,1894.3459,1913.9437,1936.7386,1966.7362,2003.2027
1C,3,1855.176,1846.25,1837.3135,1846.665,1847.9821,1861.5898,1872.1229,1888.536,1914.6395,1958.1856,1994.2462
1C,3,2001.7747,1971.8404,1962.5172,1975.6987,1987.8617,1994.9644,2006.3041,2020.1285,2039.8464,2081.0769,2114.3321
1C,2,1995.3138,1991.1248,1993.296,2000.2397,2011.1518,2023.0665,2022.2051,2032.2185,2051.5307,2085.8468,2126.8798
1C,2,1601.8304,1586.797,1589.4297,1598.1918,1608.6481,1633.6841,1647.751,1659.3226,1685.2819,1729.1948,1776.2054
1C,3,1771.579,1748.4235,1731.5903,1751.376,1762.6619,1757.9322,1763.4601,1775.6987,1797.114,1834.8365,1872.6426
1C,2,2033.0591,2006.1161,2008.2096,2031.5747,2035.071,2039.6168,2057.2139,2072.3344,2100.7461,2140.5298,2184.2662
1C,3,1968.7462,1963.8358,1931.369,1932.1613,1936.971,1945.888,1954.9705,1975.4226,2002.3545,2036.021,2067.5727
1C,3,1996.1327,1946.1231,1941.4411,1979.3464,1987.7798,1995.6404,2018.0326,2033.6673,2046.915,2083.6533,2117.3577
1C,2,2047.9626,2021.1567,2023.8972,2045.3778,2057.119,2061.2175,2070.6118,2088.76,2108.615,2145.8997,2188.3179
1C,3,2019.0067,1990.7454,1970.3135,1978.1352,1983.5046,1992.3346,1996.2352,2009.7301,2030.7597,2074.4175,2103.7616
1C,4,1949.6815,1918.0047,1918.4239,1910.8846,1911.8393,1919.2202,1924.7505,1938.6505,1963.2812,1987.0356,2006.0696
1C,3,1936.3305,1929.0636,1921.1633,1937.3478,1941.652,1951.3732,1967.0426,1984.9474,2014.4809,2060.8658,2111.6367
1C,4,1852.1968,1820.7966,1815.6889,1815.5689,1819.0257,1827.4982,1833.007,1846.7814,1869.4036,1902.2676,1927.1756
1C,2,1612.8615,1595.9471,1598.0605,1614.6393,1630.5265,1649.357,1663.4782,1674.4881,1694.1384,1729.7281,1764.596
1C,2,1825.6564,1813.6778,1821.0581,1837.8434,1850.4039,1863.4037,1878.3847,1894.8964,1916.1446,1947.0038,1983.7529
1C,3,1970.7083,1933.5063,1932.4764,1947.055,1956.2786,1966.1325,1979.8372,1998.0409,2028.9326,2058.2067,2100.7286
1C,3,1949.1219,1942.9178,1936.1657,1942.5337,1949.9107,1961.3196,1968.2266,1983.5213,2008.5171,2042.2519,2071.4306
