Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,7,2008.8195,1983.31,1945.6423,1939.3658,1949.1938,1932.2442,1891.4929,1898.8603,1900.6814,1935.3877,2008.3866
1C,7,2217.0106,2230.2184,2119.858,2142.9554,2173.2458,2157.4928,2077.5854,2088.7233,2082.005,2117.527,2182.8576
1C,8,1646.9139,1622.8591,1596.7265,1614.5862,1637.0874,1612.1706,1562.0175,1560.5974,1566.1133,1649.8236,1733.3993
1C,8,2161.18,2138.4051,2168.6878,2187.5301,2182.9561,2096.6786,2074.684,2054.6832,2079.316,2110.5066,2147.1247
1C,7,1900.8949,1880.1061,1828.0432,1837.8179,1842.5567,1835.7652,1827.6675,1831.4433,1852.3745,1916.9952,1993.7516
1C,8,2339.2376,2352.977,2320.8616,2283.0016,2241.3583,2211.1,2191.0986,2185.0901,2206.162,2252.1021,2318.2912
1C,8,1894.817,1862.4027,1832.0141,1815.7803,1805.4682,1788.9018,1789.1497,1763.5991,1775.7717,1823.2177,1921.0253
1C,8,2365.5,2320.6107,2258.9436,2318.3688,2333.3695,2283.6464,2238.5586,2237.4692,2242.2446,2275.0226,2364.0715
1C,8,2437.7897,2509.1649,2480.173,2477.5811,2439.0895,2360.6268,2359.4268,2305.752,2334.4376,2403.7679,2487.4888
1C,7,1648.4677,1665.6666,1667.0566,1687.2347,1674.907,1653.4235,1633.6553,1635.4193,1649.8813,1712.0186,1780.4919
1C,7,1908.8618,1905.3419,1858.6246,1843.5666,1846.2556,1815.4981,1799.719,1800.5437,1812.7525,1848.1704,1913.7016
1C,9,2317.2716,2291.3188,2317.5936,2318.0043,2286.0351,2206.1885,2173.22,2171.0715,2169.6497,2209.8307,2280.0766
1C,8,1864.0457,1849.744,1834.5318,1863.1362,1871.2691,1843.9895,1828.0616,1824.537,1830.5547,1848.4585,1944.8165
1C,3,2113.9231,2107.2649,2077.8925,2099.0535,2104.2467,2094.3245,2093.4777,2090.2019,2102.0208,2137.9844,2248.4
1C,8,2183.9106,2161.0732,2143.0752,2140.3474,2126.9848,2101.2891,2070.7075,2064.2242,2078.7842,2126.7529,2207.5262
1C,8,2314.3351,2262.5154,2254.7716,2290.4646,2285.3084,2241.9253,2210.966,2207.2169,2229.1184,2285.0554,2342.7449
1C,8,2271.6839,2264.7563,2249.294,2254.3705,2257.9877,2240.3523,2237.2451,2235.7277,2240.2864,2266.9125,2318.2638
1C,8,2150.9179,2100.997,2077.0964,2088.3777,2081.4674,2068.5997,2059.355,2058.3498,2070.7281,2105.7834,2190.3666
