Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,1,133.299,135.3758,137.2679,136.669,145.2442,149.4576,154.365,163.5094,171.8029,183.8558,200.5154
1C,6,210.0329,210.4691,207.7788,207.8105,203.8106,202.3029,207.096,212.4759,225.7001,233.3345,248.7877
1C,5,173.0653,174.0215,167.732,165.5841,165.3676,166.9955,168.593,174.5969,182.1436,185.9573,198.7727
1C,1,202.4956,202.7843,203.3393,206.4693,205.6459,207.7922,211.1399,214.7115,230.6217,226.2351,245.0575
1C,4,142.2364,140.9076,142.2169,139.9824,141.6007,143.434,149.4743,153.8113,163.0067,176.4099,198.7138
1C,1,188.3883,189.8687,194.3433,195.2424,202.1697,202.0172,202.061,209.4298,217.5056,227.722,248.5451
1C,6,204.405,204.0025,206.0696,205.4846,202.8848,202.5671,204.104,210.6169,218.9393,228.1561,260.7431
1C,5,191.743,190.5404,190.752,184.4739,182.9148,184.2335,183.4901,188.2615,192.7088,202.8809,226.3619
1C,5,168.9284,173.746,170.7016,165.7873,163.2522,166.8264,173.4026,174.7947,177.1885,182.511,218.8937
1C,1,198.7371,199.7105,203.24,204.6918,207.2592,209.6809,207.989,211.4082,219.8865,232.9984,256.4746
1C,1,122.9881,125.587,128.4043,132.4305,134.3503,136.3123,140.178,139.7052,147.335,151.6093,165.4315
1C,1,145.0433,145.9126,146.6145,148.9849,151.8322,154.4104,158.3354,162.4849,174.0718,181.5492,198.572
1C,5,209.7146,213.8377,208.5105,203.8517,201.53,205.6951,203.514,206.0779,213.6861,219.2341,241.5769
1C,3,130.6407,127.9352,127.2981,129.0036,132.1023,134.7413,141.3342,146.9304,156.4128,166.943,180.4723
1C,2,173.031,167.8012,170.0809,169.4651,175.0345,173.6846,180.3382,188.9556,200.6162,209.9874,217.8607
1C,1,197.8336,200.8869,203.8896,208.8363,207.233,208.6219,214.169,223.985,231.688,242.2486,260.9669
1C,5,201.8943,203.7718,201.1992,200.5439,195.6547,198.1957,204.9489,210.0767,212.4177,232.8634,258.4676
1C,5,190.2331,190.5398,181.1236,181.2137,180.2101,182.2299,180.8366,183.9765,198.1544,201.228,218.4406
1C,1,194.9815,197.9391,200.0351,199.9946,199.4912,200.6065,202.0534,211.4002,218.5582,235.9126,256.4479
1C,1,139.9463,142.4142,142.7321,142.6464,145.2435,145.3779,150.7002,154.4061,168.3985,176.6388,197.7417
1C,5,180.3185,181.0719,179.6148,178.4174,177.3653,178.5236,184.3244,187.5068,199.3879,201.0205,223.2298
1C,8,217.7931,216.2416,210.6328,209.1486,210.1168,210.8865,215.9182,208.2678,216.8306,227.4043,250.8238
1C,1,187.1802,189.6304,191.6328,190.5748,190.4154,191.6595,196.1119,198.8458,217.0759,228.8728,252.2525
1C,1,144.4671,146.0597,148.3928,152.1677,158.9762,160.6243,166.0422,170.6953,179.617,191.0289,227.4556
1C,2,192.3681,191.3335,192.8076,193.7997,195.6761,199.217,198.946,197.9941,214.5318,227.0044,247.5829
1C,4,193.6747,187.7848,186.5965,185.9308,186.8908,188.4613,197.1596,196.6567,215.3226,225.4323,251.521
1C,1,128.8003,130.1863,131.1945,131.0028,131.3091,132.0054,137.531,136.609,140.2394,142.3483,177.8786
