Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,1,129.1356,129.2323,131.6971,131.8777,135.5501,138.6697,141.5961,151.0905,158.9542,168.0968,188.8552
1C,7,186.1882,191.041,187.8147,186.5385,185.2503,185.6958,183.3924,185.895,192.0214,201.8509,225.0857
1C,1,173.9892,176.1679,177.4562,180.7925,187.2724,186.2339,192.3792,189.0837,201.2062,212.0031,227.0771
1C,7,207.0741,209.7736,210.3146,203.0268,202.8201,204.8076,202.167,207.2354,210.7869,221.3973,244.7457
1C,1,127.6218,132.9154,136.0078,137.3525,136.737,136.5696,137.2043,138.7427,142.165,147.7533,164.9338
1C,6,226.2517,223.989,223.2021,220.8996,222.2817,220.6867,223.8667,226.5725,242.8152,251.4132,269.0216
1C,2,193.6718,193.0433,194.0721,193.14,193.0679,196.9769,200.7452,201.8839,208.2778,212.2003,241.7503
1C,1,177.9717,180.9677,189.25,190.1248,192.627,193.4969,190.3301,194.4464,197.4359,207.7339,223.0453
1C,1,197.2664,203.9751,203.5894,203.3355,206.8356,208.9845,214.0644,217.8369,220.0672,231.6481,253.8031
1C,8,192.1796,193.6235,193.9374,194.256,196.785,196.1165,191.5285,186.3674,186.6548,191.0405,197.9455
1C,5,207.5138,206.8267,206.0701,206.941,204.6993,206.6973,206.7972,216.8628,222.629,230.6417,265.4931
1C,3,157.989,159.4463,157.4607,159.7086,157.7794,157.7216,159.9081,167.7028,176.4744,180.4061,203.2212
1C,1,187.2947,187.4657,189.4516,188.2503,188.1336,191.4016,190.6123,201.4565,220.9691,225.7979,257.522
1C,1,136.1005,137.5992,143.6555,145.7115,142.0059,140.5822,143.9156,148.1963,158.7622,170.0509,198.0994
1C,5,205.4483,200.7701,203.9469,198.6741,196.2952,200.3205,203.2746,209.6347,210.4801,210.1784,245.5593
1C,1,173.0383,175.0466,175.83,183.1957,188.0624,192.3556,194.9286,205.7238,214.6675,228.4847,264.0584
1C,5,194.7581,194.2921,196.1148,197.6508,192.2172,198.0554,203.3842,213.2028,216.3091,212.0016,249.275
1C,4,188.7235,185.3997,185.9024,184.0382,186.0099,186.8056,189.075,187.5511,194.9894,207.9569,218.6472
1C,1,202.8666,204.9143,204.5933,204.6216,205.6195,205.5711,208.932,221.2923,233.4687,243.1836,273.0907
1C,1,137.1479,137.2744,142.68,144.6595,148.1253,150.7955,153.4014,161.546,173.0204,181.1675,207.9832
1C,1,201.5547,201.8842,203.9482,207.06,207.4266,211.4698,213.8333,214.6781,222.7704,223.8799,251.2384
1C,1,164.2531,166.0006,167.1086,170.2241,169.4142,172.1595,178.3127,183.6916,190.3313,195.0456,221.1892
1C,1,203.7076,205.1098,206.957,205.2316,207.4416,209.6893,216.7358,217.3983,219.5001,239.2072,272.9906
1C,1,205.4016,210.1951,209.7924,208.7182,210.8613,213.7369,214.4849,221.4683,227.0956,232.2833,258.974
1C,7,114.6223,114.9981,114.5018,115.3329,119.0577,117.8393,113.9567,114.2865,116.0031,116.251,125.7701
1C,1,186.0749,188.6851,194.0773,194.9812,196.8247,196.7653,196.568,205.5255,211.4223,221.0071,254.6759
1C,1,162.7262,163.3848,162.7788,164.7888,169.7084,168.802,169.6759,175.7604,181.3054,189.9835,205.6655
1C,2,181.0876,180.198,180.6135,182.1335,184.9969,184.4496,183.5776,193.2796,201.2534,204.7076,214.1587
1C,2,211.6821,210.067,213.6315,212.4398,214.5752,216.1861,215.6958,225.0971,231.223,237.1458,258.9059
1C,2,216.1302,210.895,216.4382,214.9167,216.5817,225.3527,230.7854,230.6342,246.3202,254.196,275.0681
1C,1,213.3085,220.1451,215.1576,214.6533,215.5457,218.1503,218.8,223.7968,225.3142,230.1014,243.8141
1C,1,128.704,129.8726,136.1532,139.3957,139.6241,140.81,142.0555,146.0275,151.3276,161.4391,177.4891
1C,5,179.1838,179.7934,180.4864,178.5623,177.9108,180.5119,182.827,185.533,191.1659,202.6351,214.917
1C,1,140.5032,145.8737,146.3536,151.4212,153.3547,156.5345,160.1996,164.2645,169.3116,178.4333,194.4591
1C,3,200.1353,190.4912,188.842,190.2136,191.8378,192.8074,190.273,191.2212,196.1047,197.5896,210.1455
1C,3,211.0222,210.5812,206.2463,208.7675,210.5178,212.8224,215.5735,222.2121,231.1252,240.9232,270.9148
1C,1,144.1486,147.0549,147.7714,150.0645,151.6353,150.5279,157.3056,158.4553,167.5914,178.8306,206.9595
1C,2,197.9999,196.5494,200.2549,204.2349,205.6896,207.2915,206.8909,212.4888,213.1568,226.2748,244.5961
1C,1,195.7057,197.2117,199.7743,200.4163,201.7445,198.7311,201.6819,203.8913,215.0174,221.3382,241.8851
1C,3,211.4609,210.9644,209.1948,211.7913,219.4462,221.8061,221.6932,229.749,239.5887,242.7632,254.6743
1C,5,202.9597,202.8483,197.875,191.8266,184.8759,185.4139,189.8089,190.8649,208.9021,213.8022,238.5426
1C,2,176.0071,175.57,176.6918,179.6465,185.1771,185.678,182.3669,185.9585,187.7001,192.1373,201.2472
1C,7,200.8236,198.1554,197.5224,198.1403,196.7078,196.0454,195.648,199.7297,208.3262,212.9273,234.788
1C,7,217.6151,219.8911,221.7653,221.209,218.1439,215.3356,213.0134,214.4218,221.6065,227.3557,251.9003
1C,1,166.9637,169.7272,172.1017,174.3171,181.0051,178.3309,186.417,186.5174,193.547,202.291,215.3694
1C,2,206.5725,205.0265,210.6897,210.723,207.9791,207.2108,210.0577,212.955,220.1946,224.8657,251.354
1C,1,146.2745,148.475,151.7833,150.1324,156.103,158.7619,164.5762,168.5418,168.7109,181.2344,189.8442
1C,1,209.807,217.3701,219.6936,214.6882,217.1423,219.2436,220.6806,225.0493,230.573,236.6551,258.3908
1C,1,211.5709,218.2964,217.1623,217.8797,212.6726,214.9952,218.4759,221.2883,228.2792,230.0454,260.7464
1C,1,181.3373,183.7977,182.7208,186.6326,189.0301,191.5652,195.1415,195.7418,206.3884,208.7205,227.4978
1C,10,240.6892,242.7392,234.3973,228.1474,231.076,223.2769,232.1518,223.655,223.5819,221.9641,252.8008
1C,5,195.6469,194.016,195.3858,194.8892,193.5934,198.6748,197.0452,199.3625,208.684,220.6905,257.8885
1C,2,197.6621,194.8942,196.8169,201.5661,211.2042,210.9598,211.3269,216.8302,223.3108,229.2398,242.6409
1C,3,134.2968,128.9207,125.9607,127.1551,128.0837,128.7274,128.6001,127.7415,132.3902,132.803,143.8417
1C,2,155.1822,154.617,155.6761,157.1462,157.0223,155.6704,156.1653,164.9038,165.6053,171.2238,204.5947
1C,1,173.8434,175.7196,184.7671,185.9416,175.7876,176.5372,175.4625,174.4081,178.2122,185.4015,203.5619
1C,2,182.3412,181.7773,187.558,186.8154,191.548,193.7801,193.3529,197.1874,209.7584,214.8628,235.523
1C,1,206.8902,208.6485,210.8836,212.3691,212.2047,208.9139,211.348,217.1642,224.9514,237.8712,260.1755
1C,4,214.4344,215.5841,212.6712,209.8511,213.944,215.3913,219.4738,223.5952,226.0596,237.6975,261.8409
1C,4,200.6108,197.1378,194.097,192.868,193.9866,196.1013,198.101,212.9959,221.2438,233.5634,257.1945
1C,6,205.072,206.4892,203.7577,205.6461,200.8334,199.6128,209.1717,207.6611,216.5369,224.3688,260.9009
1C,4,208.7841,209.9144,208.6759,203.5472,203.7987,206.4249,209.9202,219.7907,231.3054,241.6255,272.5675
1C,2,192.5352,192.1033,193.2509,194.6915,193.6841,196.6137,199.1456,205.7439,213.6661,224.6256,256.168
1C,6,208.6873,214.056,213.9412,210.3116,204.0078,202.27,205.4661,210.416,209.6711,221.8065,247.0731
1C,2,193.1564,192.6167,195.5649,199.9078,203.8998,203.0655,206.3991,213.7661,224.5114,233.2633,255.9216
1C,1,213.0376,214.5622,216.3356,218.3136,217.8963,218.0997,217.5663,216.9387,232.1303,241.9219,263.5793
1C,1,119.9957,120.0436,120.8008,121.3984,122.9667,125.9268,128.8999,133.4231,136.9134,142.6695,144.8328
1C,1,195.871,200.1916,206.3815,208.8287,206.6988,206.6094,207.9012,214.1444,219.5465,228.4115,258.7162
1C,1,146.4227,150.6848,147.7732,148.2891,149.582,150.5396,150.9976,155.1014,158.1509,159.943,179.8816
1C,1,86.9651,87.1296,88.1278,90.1053,95.1648,97.6634,98.4341,101.4324,106.6809,113.8501,119.5145
1C,2,154.9074,153.838,155.7637,157.4038,156.1753,155.2775,153.9992,157.11,164.6787,172.3289,200.6594
1C,1,191.57,194.2701,200.4238,202.194,206.2101,202.4912,205.6943,203.5607,206.0517,215.4085,231.6035
1C,1,163.9443,172.4415,174.4553,165.5153,168.2183,164.3988,177.6365,182.1573,187.6832,194.2496,221.016
1C,1,194.5261,196.691,197.8935,202.5962,201.0119,202.5065,207.8905,206.8446,215.6589,219.5718,237.0706
1C,1,188.7116,194.1514,198.4097,203.4011,212.5384,212.9936,213.0606,219.0782,222.1566,230.0025,248.776
1C,6,190.6718,190.6855,196.5581,192.058,187.2459,183.6069,194.2277,199.7646,200.2996,222.0298,231.757
1C,1,171.9209,174.7841,174.862,175.8265,183.9221,188.3871,193.3211,200.2738,207.2076,209.762,221.5589
1C,2,179.9915,179.5379,180.5443,181.1238,182.4746,183.6797,185.2269,193.3995,198.2002,204.4034,209.1017
1C,4,190.0497,192.1641,187.6636,180.5294,185.6375,188.0933,189.2788,192.4528,198.2864,196.5353,205.5287
1C,1,155.07,157.0415,163.7307,171.0078,176.9628,174.3758,170.4982,177.5771,185.9287,193.9732,205.1764
1C,6,158.137,156.3172,157.2823,149.3866,147.8035,147.3934,153.3288,153.6069,158.0376,162.1951,190.457
1C,5,206.058,210.2055,207.8477,201.6193,197.9288,198.3419,200.9924,214.3748,218.3157,231.3983,260.206
1C,2,109.179,107.4083,110.0019,113.7823,116.7463,120.3653,122.5577,124.6603,129.0464,137.6365,145.0983
1C,2,188.4478,184.3466,191.3199,188.8709,197.7412,199.1723,198.7364,205.4104,208.0524,214.2573,225.784
1C,3,164.6434,164.8842,164.5859,167.1871,165.6826,168.7039,179.3971,183.473,191.6498,195.1153,203.6
1C,1,212.1473,220.8396,223.5495,225.4835,214.0283,212.9878,214.0952,222.9958,225.5165,232.0598,257.448
1C,8,211.1049,209.0392,213.24,217.003,209.6067,208.8987,207.4141,206.751,216.4447,220.5637,247.1914
1C,2,130.0382,128.3511,131.6995,132.0997,132.9413,133.2135,134.1903,138.5665,146.4804,153.6289,161.0019
1C,2,181.9664,179.8757,185.4524,181.925,184.0531,183.144,190.1541,191.4969,203.5181,216.4014,240.288
1C,6,211.2518,211.2504,209.587,211.5989,208.8967,207.4535,211.271,215.3439,220.2776,224.9138,247.657
1C,2,168.652,166.4912,168.9877,166.4977,170.5144,174.8687,179.4758,187.3605,191.7039,197.6144,209.9574
1C,6,210.4974,208.358,203.9482,197.234,196.0104,193.7622,194.7763,198.2311,206.1691,219.0025,237.9917
1C,5,208.0818,205.7646,198.8371,200.2053,196.1104,196.8995,201.1535,207.2021,210.938,216.8425,229.6119
1C,3,195.4886,194.09,192.7111,199.7201,199.7032,205.4456,211.4105,218.1032,230.3113,231.516,253.7751
1C,1,200.2057,201.6652,207.0998,206.5192,219.1994,224.5448,230.6398,228.5174,237.3787,241.6104,255.9059
1C,2,144.2276,142.3516,143.8555,149.4722,148.7849,148.4703,151.0597,153.2612,156.3211,162.8046,175.6098
1C,1,110.0902,112.6202,115.6935,119.4159,124.2725,128.2958,129.5215,135.6562,139.546,147.6017,168.0742
1C,1,194.5782,197.5733,200.156,204.8156,203.8511,203.9599,208.6549,210.8639,216.5812,217.601,247.3959
1C,5,216.4959,216.6565,215.9387,211.6028,207.4649,209.502,209.2523,212.247,221.869,230.6638,244.8383
