Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,3,3623.2163,3501.9238,3368.5135,3518.0479,3564.6103,3736.7703,3648.4108,3831.7794,3749.0125,3765.3438,3766.2097
1C,3,3387.7091,3276.4844,3155.8577,3219.4661,3256.5107,3277.9665,3257.8462,3306.371,3317.6486,3281.0709,3366.6698
1C,9,3314.536,3262.018,3384.9218,3318.2936,3123.3733,3152.346,2970.468,2945.2831,2872.2949,2907.7766,2994.8839
1C,1,3546.3797,3575.4853,3656.3527,3847.9969,3836.2145,4052.0624,3731.1893,3791.2236,3674.5718,3664.0043,3680.5212
1C,8,3953.0062,3903.3118,3835.452,3610.2818,3492.7602,3418.8452,3445.1367,3345.2323,3358.4118,3386.1407,3375.4499
1C,11,3978.5785,3941.639,4128.9245,4169.6447,4444.2008,4399.8002,4112.9079,4042.3313,3936.9242,3906.4125,3740.2705
1C,2,2325.8163,2323.3266,2341.4555,2365.7899,2329.1957,2351.591,2453.4903,2459.2666,2477.2488,2451.8568,2494.6323
1C,2,3129.0111,3098.7925,3174.0392,3245.3244,3261.9497,3369.9732,3241.7007,3305.5562,3391.5291,3272.0101,3256.1751
1C,1,2932.0993,3042.8876,3051.8712,3098.1727,3242.7501,3258.6662,3290.5067,3174.609,3199.6696,3196.7039,3179.254
1C,11,4008.2101,4063.281,4211.9126,4190.8041,4324.341,4086.0628,3696.1104,3829.5579,3760.6926,3804.3067,3661.5092
1C,1,3598.568,3689.5221,3670.7965,3711.5428,3933.7526,3907.7964,3755.3685,3804.284,3767.5162,3618.554,3704.0942
1C,10,2912.2244,2849.7377,2806.7889,2777.6148,2898.2456,2881.3397,2788.7398,2699.658,2702.3215,2683.4123,2684.2372
1C,4,3194.5505,3195.0774,3279.4208,3191.4922,3233.3913,3219.1094,3338.7511,3270.877,3285.7608,3235.2226,3194.4311
1C,1,2751.0413,2815.5,2856.6541,3054.5157,3247.3518,3164.7108,2794.5379,2792.7694,2789.3952,2928.0046,2908.555
1C,10,3972.9507,3908.0312,4009.1837,3966.3194,3841.7824,3796.9645,3952.305,3923.2737,3809.8219,3739.0506,3821.0936
1C,10,3263.2036,3273.4457,3298.6962,3455.0347,3440.5971,3402.8747,3376.271,3225.5828,3273.0285,3189.2524,3217.2441
1C,11,2629.8537,2707.8112,2769.0799,2740.8605,2678.8996,2700.6121,2702.4993,2661.9024,2653.5137,2596.4122,2517.6892
1C,11,3649.9379,3755.3516,3798.8207,3672.6659,3664.9855,3547.7339,3495.2581,3534.532,3571.4053,3580.7675,3490.7891
1C,10,3985.7452,4055.3034,4083.9424,3957.7257,4081.859,3948.4224,3981.5495,3938.4642,3947.2847,3719.8959,3748.7602
1C,11,3796.9253,3798.1107,3650.9547,3670.1054,3703.1681,3622.7612,3401.6649,3458.7814,3481.8529,3313.0925,3306.9615
1C,4,3324.4514,3256.3178,3202.8055,3054.203,3085.1365,3089.1408,3062.9303,3100.8706,3143.329,3118.24,3211.5481
1C,1,2956.5275,3013.9054,3075.7239,3107.2012,3125.0141,3168.8933,3219.0603,3340.7496,3288.632,3192.8898,3231.9109
1C,10,3625.948,3562.0395,3588.642,3541.1127,3600.5425,3558.318,3579.0454,3439.8814,3438.8341,3401.4429,3443.9996
1C,11,3642.0225,3658.2406,3599.7215,3536.4121,3561.9139,3704.4245,3370.1219,3291.5873,3314.3783,3310.0967,3174.2144
1C,3,2747.182,2745.8753,2670.2831,2906.3311,2807.2271,2799.1456,2844.0539,2728.3848,2743.125,2794.1413,2786.9583
1C,11,4206.4109,4372.3589,4456.3902,4438.8398,4442.5158,4231.4224,4179.9594,4196.4184,4158.2302,3977.8946,3919.6827
1C,1,3153.1327,3189.1195,3181.3313,3228.2722,3303.7846,3445.0296,3580.9244,3598.9595,3559.0625,3531.7763,3520.6889
1C,1,2937.772,3011.1748,2977.756,3090.269,3156.299,3156.5907,3097.6997,3144.7217,3058.7345,3052.0062,3041.4611
1C,2,3736.3255,3734.2097,3972.4496,4170.0941,4235.7025,4028.9891,3961.8286,3957.1778,3976.3599,3884.5723,3798.2061
1C,11,3201.716,3197.4715,3157.0434,3102.9996,3211.2368,3335.5129,3258.3679,3091.8252,3122.5437,3211.0943,3062.9365
1C,10,3902.4971,3965.6894,3999.0496,4050.4863,4143.2705,3909.7999,3865.6798,3735.3835,3706.5562,3636.8368,3646.8003
1C,1,3203.2789,3227.895,3229.4858,3236.6968,3350.9654,3302.9946,3431.5568,3380.9246,3298.8048,3360.6252,3374.4242
1C,7,3142.9957,3253.0652,3292.3737,3225.8416,3048.5851,2994.83,2806.0383,2864.5957,3070.8949,2941.8181,2918.3431
1C,11,3786.2506,3734.829,3818.1444,3921.6014,3887.7268,3961.5694,3931.015,3769.7152,3632.8454,3568.0541,3525.4294
1C,11,3343.0144,3409.85,3502.112,3507.307,3337.9353,3306.4892,3373.3284,3233.7118,3320.8913,3290.4111,3187.2263
1C,10,3573.013,3667.7701,3767.1528,3905.78,3978.1588,3874.8082,3709.1043,3680.7254,3601.4233,3489.1364,3501.59
1C,10,3704.8235,3707.6098,3567.0819,3526.7468,3676.1044,3662.6403,3516.4201,3575.0462,3616.6478,3387.1156,3394.6785
1C,1,3306.7394,3498.3807,3649.2327,3641.6089,3667.1723,3533.4883,3561.1273,3629.5894,3844.8235,3745.2038,3965.2231
1C,11,4148.3438,4179.6307,4224.8705,4099.3284,4100.2021,3883.177,3906.9571,3856.6278,3852.9984,3906.7283,3828.045
1C,3,3219.0747,3264.2288,3156.1364,3275.9671,3204.942,3266.7419,3195.338,3294.3774,3619.9974,3511.2401,3413.1058
1C,1,3201.4364,3282.7107,3316.9023,3399.9695,3341.3669,3398.4282,3370.7339,3404.4791,3312.5449,3470.9723,3412.0667
1C,1,3031.1851,3082.9373,3208.392,3265.6217,3352.5276,3270.9473,3341.4263,3295.9705,3304.6996,3188.2371,3211.8146
1C,2,3519.3771,3497.3159,3513.69,3546.7169,3648.4529,3564.6197,3584.1228,3655.1494,3615.6062,3720.4587,3745.9114
1C,11,3561.7938,3701.8318,3864.3016,3932.262,3813.414,3712.1368,3672.453,3585.7865,3586.2772,3590.3955,3517.1208
1C,1,3956.663,3971.7182,4058.7857,4091.8754,4095.6938,4245.728,4258.8457,4175.6572,4072.2563,4110.1005,3960.5659
1C,10,3481.1205,3571.3776,3733.3783,3662.0977,3594.6289,3479.2269,3434.5699,3476.348,3470.8604,3400.2122,3424.7242
1C,2,2964.5084,2952.8522,3042.6415,3165.3111,3318.1045,3438.5349,3318.6134,3389.042,3383.8809,3331.5911,3386.5617
1C,3,3568.5493,3559.7082,3503.358,3525.7529,3722.9141,3749.8504,3701.2237,3895.09,3955.4674,3845.7873,3771.1877
1C,10,3394.1786,3395.4741,3532.6598,3622.691,3635.9807,3594.3929,3344.7314,3382.8929,3424.8164,3321.2715,3446.4256
1C,2,2771.3055,2719.4764,2757.9247,2865.7645,2935.6585,2986.4405,2956.0745,2978.7281,2926.8909,3037.9853,3011.7654
1C,2,3423.1608,3316.9991,3332.1965,3521.7718,3387.1455,3436.6232,3700.0586,3807.7748,3685.9326,3656.2841,3740.0296
1C,2,2276.1047,2246.1612,2322.8894,2284.9488,2368.309,2403.6843,2428.7377,2401.9743,2394.3448,2405.3587,2344.4874
1C,10,3745.0385,3681.6178,3758.5015,3840.9642,3614.8837,3370.156,3262.2918,3321.1437,3237.1942,3113.3649,3146.8136
1C,11,3485.8694,3552.0099,3681.4302,3449.8228,3484.3465,3551.5712,3594.5793,3426.9861,3249.5981,3249.9998,3196.5297
1C,7,3711.4552,3784.0305,3763.866,3807.24,3823.7519,3711.8936,3380.9551,3441.3592,3484.2818,3451.9869,3393.381
