Chem, Val-Slope, Val-Intercept, Val-R2, Val-RMSE, Val-%RMSE, Cal-Slope, Cal-Intercept, Cal-R2, Cal-RMSE, Cal-%RMSE
1C, -0.6060220472611434, 120.3823522107678, 0.0733862591437543, 97.89599495959602, 4.310911168198975,0.6625124352153418, 60.67105829172529, 0.7364029755048209, 134.8996910859475,2.5693820886576253
Co, 4.327891728411614, -64.78658561239264, 0.2727696320738216, 86.68640324335279, 3.1195885373899266,0.5721056284850782, 38.050330080792364, 0.6420212153408039, 78.50370885794116,1.9688474676980285
Cr, 0.44394903492266685, 235.90131925186586, 0.6220427012601027, 143.18430298892744, 0.5285519192311255,0.390139821682616, 251.08104175846992, 0.5763892272576832, 177.03648976646875,0.6307158582074766
Cu, 0.3750156474595797, 992.3066231869074, 0.17897470974599758, 256.82022572963734, 0.20949310057094644,0.5160626748663089, 848.1790289407093, 0.6681833828820194, 415.5855132494144,0.22702515871408235
As, 0.502016048303059, 24.66268271570646, 0.6680876590043476, 23.56211344071156, 2.1945968866295438,0.5308477116919801, 14.7278667233061, 0.7700412965757968, 22.670146673788533,1.2317803334298687
Ni, 1.6890417426001607, -60.37391396135058, 0.26149534556999954, 327.79497162237976, 0.856653374129704,0.39193537186942834, 590.7089695152956, 0.7040016541624938, 682.71212421457,0.9773945998045487
Sr, 0.25711354049516544, 55473.05111694849, 0.23520338508392882, 44062.46830275103, 0.8387491155231506,0.6371313730240238, 18050.86618236736, 0.697799821280087, 23546.5278682976,14.440978413792795
Zn, 0.2863066718061035, 29487.355392189056, 0.24932438864878032, 21484.9570389964, 0.8746324928381077,0.6472410413435865, 16880.56112636359, 0.734972592097734, 19351.591522287974,0.8611675636176168
