Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,3,1272.2635,1277.6981,1271.4441,1297.126,1334.7647,1372.084,1390.5955,1402.9029,1461.6345,1512.9811,1524.1362
1C,2,1232.6316,1220.3787,1231.2388,1232.3041,1255.9524,1276.8084,1250.7041,1270.8093,1305.794,1337.0383,1333.2881
1C,3,1618.6963,1617.6067,1570.894,1583.2021,1613.9817,1634.8767,1638.8169,1658.2591,1679.1676,1707.8203,1728.0949
1C,2,1638.7992,1631.154,1638.9912,1636.4858,1655.5762,1665.5889,1699.5993,1696.7948,1718.1974,1743.9792,1773.9061
1C,5,1488.0291,1487.6521,1483.9321,1468.4573,1437.2575,1448.8162,1446.9084,1468.9669,1460.4603,1505.5159,1561.433
1C,2,1481.3736,1447.459,1472.2783,1470.3234,1516.6773,1540.7218,1581.071,1598.677,1625.4211,1663.4144,1683.1915
1C,2,1424.5375,1367.875,1398.6774,1387.0983,1426.0419,1421.5959,1450.1319,1467.4507,1496.2916,1494.6672,1500.4325
1C,2,1248.6576,1242.7953,1258.0439,1262.735,1300.5839,1320.7621,1375.6725,1401.9718,1422.9998,1458.3892,1472.371
1C,2,1197.1172,1196.9148,1198.4219,1199.1569,1223.2248,1264.6989,1276.8811,1295.7232,1312.9735,1345.0441,1367.0573
1C,2,1099.1497,1092.155,1103.5809,1107.4904,1130.6731,1139.0547,1194.7795,1214.7001,1247.0828,1300.9709,1314.2437
1C,2,1567.4662,1550.1272,1551.8695,1568.6066,1585.5683,1610.7939,1643.2267,1660.3961,1695.4105,1725.2435,1741.8297
1C,1,1085.9746,1092.4003,1093.0389,1099.5202,1093.7338,1114.6565,1113.5808,1124.3491,1141.1548,1171.9774,1185.7094
1C,3,1502.4291,1492.7942,1451.2925,1465.8024,1498.8969,1517.7019,1561.8213,1578.2992,1615.2178,1649.4826,1703.4454
1C,3,1548.9081,1529.9533,1525.5028,1536.4289,1576.0197,1593.2218,1620.3453,1644.04,1658.7207,1680.4504,1668.2236
