Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,5,1415.5679,1376.653,1374.1116,1368.9798,1355.181,1355.7871,1393.5281,1407.8466,1402.7475,1417.5462,1470.8495
1C,9,1458.9752,1426.3423,1399.2481,1405.6737,1398.017,1407.9203,1402.0809,1405.3478,1384.7048,1395.5852,1444.803
1C,5,1241.0261,1243.6487,1273.5958,1241.1039,1229.8133,1239.712,1270.3936,1311.7803,1344.2894,1409.415,1453.2774
1C,4,991.3902,977.7409,975.9007,971.1544,983.757,1008.6521,1025.729,1051.4775,1046.0605,1066.998,1124.8301
1C,2,1074.4165,1058.9601,1070.3043,1069.7238,1097.8223,1102.4615,1150.279,1183.8824,1205.2273,1270.0592,1332.2506
1C,3,1047.9991,1028.561,1016.9104,1019.8132,1022.1447,1038.8569,1053.7542,1071.3886,1068.8156,1078.7805,1122.7081
1C,11,1682.8799,1649.097,1627.3922,1613.4927,1581.1977,1540.5155,1581.7703,1583.3284,1519.8817,1505.186,1488.2368
1C,5,1399.0087,1349.7162,1350.1712,1373.7961,1348.8058,1375.5183,1372.787,1392.8013,1399.6758,1408.0922,1465.17
1C,6,1750.0299,1677.0785,1650.4386,1616.3535,1598.935,1589.8914,1617.3703,1677.5945,1680.6712,1742.5976,1757.0602
1C,5,1705.6954,1655.9945,1646.7797,1638.8918,1589.6163,1627.1772,1628.5853,1646.0953,1726.972,1771.8371,1825.2032
1C,6,1308.2971,1300.2533,1265.075,1247.4289,1260.526,1244.2954,1260.618,1262.7186,1252.1435,1262.0292,1268.4709
1C,4,1744.0398,1700.4733,1668.6409,1644.8298,1651.6506,1645.08,1646.5572,1656.8181,1702.4824,1736.5117,1793.2959
1C,9,1468.5443,1443.3293,1408.7503,1402.2296,1381.4825,1358.8437,1335.695,1322.7986,1309.7417,1311.2426,1342.3935
1C,5,1684.2583,1649.5168,1627.3562,1618.3654,1592.3476,1594.3531,1612.7049,1631.0623,1681.3675,1709.2409,1732.0372
1C,5,1535.0047,1509.6347,1452.3624,1435.2244,1433.6561,1456.6265,1457.5774,1500.3866,1529.0955,1578.0668,1566.9269
1C,4,1396.8644,1377.43,1374.3618,1353.7452,1357.7349,1361.5699,1388.4375,1460.4504,1497.7056,1508.3562,1533.8567
1C,5,1476.5807,1449.7309,1462.7393,1468.2559,1442.1997,1458.553,1493.4646,1529.6412,1531.8046,1674.2849,1730.3652
1C,3,1665.8006,1624.4908,1612.0936,1632.4823,1627.5102,1640.8272,1648.7019,1656.5258,1627.0784,1658.8176,1708.5666
1C,3,1394.3899,1383.4928,1365.0494,1389.2925,1399.3935,1382.3789,1433.7246,1467.5458,1465.7982,1476.684,1568.3439
1C,5,1413.5544,1396.0758,1366.3036,1325.3231,1322.0563,1336.6,1362.2668,1375.2501,1346.1065,1366.0234,1410.9709
1C,8,1619.2354,1610.5714,1612.1755,1595.1986,1575.7448,1570.9593,1566.3734,1565.9434,1646.6918,1699.221,1752.4079
1C,6,1861.3375,1818.1408,1748.3225,1697.6106,1676.6702,1675.4372,1699.7598,1719.614,1748.3447,1824.9131,1886.7771
1C,9,1781.8085,1749.2116,1682.7648,1653.9042,1632.419,1627.0784,1622.2332,1620.4468,1614.421,1639.6143,1653.3614
