Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,8,3059.9599,3038.5099,2952.6217,2803.6059,2845.2859,2851.4389,2783.2199,2694.6414,2770.574,2740.2778,2714.0268
1C,11,2997.5848,3005.436,3181.7289,3296.099,3445.8954,3495.3991,3314.2191,3142.2141,2983.3303,2893.7488,2749.694
1C,5,3247.3003,3089.2934,3095.8374,2940.5694,2919.3007,3093.0599,3124.596,3007.8828,3018.881,3053.7299,3202.5578
1C,2,2598.6857,2516.4397,2603.5948,2523.3903,2606.9595,2595.9711,2672.6143,2722.2168,2734.402,2749.8302,2689.3802
1C,8,3582.3316,3508.9683,3328.2278,3252.9335,3234.5139,3114.1619,3058.2173,2927.1305,2979.5617,2959.4263,3062.0006
1C,11,3177.048,3449.8111,3799.0719,3760.4405,4058.3033,4047.9781,4036.3053,3420.5949,3306.322,3147.2568,3143.5389
1C,9,2838.3958,2931.0825,2981.7992,2985.6742,2845.8027,2725.6089,2741.217,2511.0668,2465.3983,2501.6086,2604.6303
1C,4,3133.4649,3186.277,3038.4771,2916.9647,3170.3536,3130.8795,3024.8571,2970.4557,2930.2978,2927.7347,2961.3885
1C,2,2492.738,2456.4114,2508.4968,2552.3571,2632.2212,2547.3327,2672.9887,2587.4494,2785.6167,2689.786,2660.1607
1C,10,2647.7205,2644.5081,2663.7437,2604.1027,2692.7125,2742.7334,2686.9642,2449.7942,2463.271,2439.8718,2500.7982
1C,3,1987.5211,1989.1951,1961.1149,2058.9556,2242.847,2215.4929,2300.4542,2466.922,2469.9913,2530.1601,2684.8428
1C,9,1768.0946,1796.3547,1699.4601,1716.4529,1663.0924,1628.3738,1642.8759,1618.0042,1581.4974,1755.6703,1696.1146
1C,1,2641.2568,2645.1864,2701.7367,2820.741,2859.4852,2812.187,2935.4085,2882.0411,2822.3405,2776.8968,2712.6238
1C,11,3315.6605,3511.609,3612.9355,3753.362,3622.0576,3808.8626,3766.4011,3558.1478,3611.105,3216.6218,3092.5704
1C,1,3173.5911,3180.6267,3268.4694,3502.5485,3457.8595,3639.2289,3776.2396,3379.0913,3311.0384,3305.6283,3235.4853
1C,5,2145.8146,2149.9963,2208.0633,2331.7283,2135.7966,2300.6458,2347.8413,2318.4732,2395.0593,2564.9756,2598.8505
1C,6,2169.7023,2198.0617,2083.3491,1985.3166,2009.2883,1837.9064,1915.0576,1962.645,2042.4196,2030.5084,2208.8352
1C,5,2404.1991,2335.0872,2317.6205,2390.4086,1996.091,2051.34,2139.177,2176.0492,2217.4313,2513.5075,2556.6112
1C,11,4099.3657,4018.0004,4023.9464,3940.4152,3934.1641,4237.2625,3706.939,3401.9349,3413.9305,3272.9864,3221.6334
1C,11,3471.7382,3471.0737,3383.8631,3560.4506,3634.1499,3717.4252,3681.7832,3322.1608,3195.3254,2944.9512,2845.2375
