Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,8,2373.8787,2392.8159,2401.2987,2411.5967,2401.2513,2334.45,2298.0865,2276.7623,2286.2718,2304.558,2340.8923
1C,8,1832.8087,1783.3308,1778.7082,1777.1468,1760.4002,1709.7831,1666.4722,1657.6892,1673.0278,1692.4387,1732.1769
1C,7,1788.2865,1787.3256,1764.7615,1767.9941,1759.8948,1756.3057,1730.391,1738.2427,1756.2339,1798.8288,1880.7445
1C,8,2190.5099,2157.3048,2147.755,2143.3264,2109.4879,2048.2595,2039.983,2012.2173,2034.1414,2057.6196,2118.8549
1C,8,2306.1584,2330.2917,2309.4463,2320.6918,2319.9685,2235.6301,2215.4852,2161.8534,2181.9218,2224.0253,2279.7853
1C,8,2189.0626,2201.5625,2217.0069,2216.3628,2198.1455,2177.5369,2160.1709,2160.0008,2197.4228,2244.6893,2280.1263
1C,2,1675.742,1661.8232,1669.2347,1690.5638,1690.1949,1693.2647,1688.2861,1699.8326,1717.7187,1771.0507,1835.0019
1C,8,2399.2254,2424.3108,2380.6084,2341.3423,2344.0904,2328.9811,2312.3799,2294.1159,2302.5436,2334.1046,2403.0424
1C,8,2284.8945,2267.5903,2245.7627,2201.0889,2204.1332,2173.4668,2164.6136,2150.465,2174.1413,2198.0535,2232.0856
1C,8,1969.9518,1957.7073,1961.9085,1967.0261,1962.9322,1925.9873,1899.6778,1885.5921,1903.1374,1965.4398,2015.5311
1C,8,2154.3981,2208.2213,2158.8496,2124.8727,2098.9973,2059.0374,2045.3258,2029.2916,2051.3198,2076.086,2100.8348
1C,9,2317.4819,2366.055,2397.3217,2450.0722,2430.9487,2329.9307,2237.7504,2243.3832,2226.8219,2275.0065,2337.2487
1C,8,2248.6032,2225.1431,2260.7301,2309.9609,2306.9821,2240.2804,2173.9912,2170.9613,2180.6231,2227.1296,2257.3072
1C,8,2060.6352,2121.7469,2180.8571,2175.2617,2128.6423,2072.9622,2061.4162,2052.9696,2078.4683,2136.7658,2216.0566
1C,7,2401.4026,2420.2998,2406.2305,2465.0156,2450.8106,2403.9092,2355.9713,2372.3688,2377.5731,2411.9023,2464.6417
1C,7,2254.6714,2261.3638,2291.8456,2288.1494,2266.8076,2170.9715,2118.7909,2121.5947,2136.5939,2158.1059,2224.2227
1C,8,1852.7565,1833.3525,1801.0997,1784.857,1763.2196,1741.7408,1738.1173,1723.7367,1745.8344,1796.6088,1834.8395
1C,7,2064.0309,2056.2381,1969.6318,1955.9959,1944.8281,1926.8502,1917.0026,1930.4011,1947.0422,2010.7121,2061.0737
1C,8,1971.4215,1972.9674,2001.7927,2003.3228,1989.4845,1944.0995,1911.4261,1906.6838,1911.5795,1944.2143,1990.7863
1C,7,2137.5883,2102.067,2079.2431,2099.5173,2099.6814,2071.9181,2054.0801,2055.2301,2061.2574,2092.6168,2161.7301
1C,1,2112.4533,2127.9254,2155.9782,2218.8313,2223.1872,2169.4107,2133.2061,2144.7959,2151.9768,2185.9165,2229.1259
1C,8,2299.5447,2313.9018,2328.7848,2344.27,2311.5664,2253.9007,2234.4127,2226.1069,2241.2451,2280.701,2314.1966
1C,7,2115.2284,2075.1713,2047.5325,2045.154,2054.0089,2044.0651,2014.4843,2021.5541,2024.5914,2068.966,2143.845
1C,1,2257.7314,2261.0652,2301.9733,2333.1208,2327.0854,2293.6146,2259.1675,2264.2996,2275.442,2319.7982,2379.3753
1C,8,1863.406,1873.6034,1961.6057,1967.6429,1946.084,1899.7987,1882.3556,1859.2952,1884.5024,1903.8489,1950.8521
