Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,1,114.0082,116.259,120.0139,122.3377,122.3977,126.7271,128.2777,133.7036,142.6402,147.3879,162.902
1C,1,125.8699,126.2511,128.7936,131.8819,136.6251,138.915,140.7649,143.44,147.6475,155.9012,175.7822
1C,1,126.7387,128.8601,130.5086,130.0467,136.3008,137.5056,139.5914,141.4022,147.7019,155.9889,166.3425
1C,2,103.2594,102.6505,106.3879,108.1355,118.7334,124.8399,134.0565,138.2508,144.6535,152.4057,164.58
1C,1,119.4268,120.3124,124.6733,129.6359,131.6151,133.4034,138.1138,139.8165,149.3744,160.7921,180.0425
1C,2,113.3031,112.3502,114.7444,117.4343,123.182,127.8739,131.9538,135.9842,149.3041,153.0492,161.8214
1C,4,97.9073,96.5692,98.1818,96.0132,101.1765,100.51,105.1852,103.4085,114.8944,123.7004,130.6182
1C,1,122.1309,124.2141,126.6081,127.8166,126.2219,128.7484,130.8807,135.1982,144.3607,153.4481,165.24
1C,2,103.1787,102.0719,102.4605,107.1411,111.012,113.3488,115.5929,117.1081,124.3711,129.6951,151.4938
1C,1,115.7895,117.7963,118.3216,121.0707,125.2315,127.192,134.9129,141.3882,151.0281,154.5951,169.2747
1C,1,101.8869,104.9695,108.1342,109.2414,115.1616,119.9509,126.235,130.8849,144.2305,146.7536,162.9348
1C,2,121.7935,120.7157,122.1239,124.5714,125.6975,126.307,127.3802,130.4527,134.1128,139.5609,145.8286
1C,5,120.5345,119.4011,118.9127,122.7241,117.8175,123.4265,125.5866,129.5975,138.5226,140.9969,160.0472
1C,2,113.6161,112.5808,114.6299,117.8089,121.3283,122.5944,126.5569,128.8368,142.4595,148.9004,154.9741
1C,1,122.516,123.5172,128.363,130.8009,131.4465,129.5864,132.9684,130.2748,136.0407,143.6792,159.1941
1C,2,115.0254,114.612,115.6805,117.0714,118.5572,120.6573,123.4062,130.543,135.0523,139.7472,157.7173
1C,2,111.2477,109.8342,110.9666,111.4349,112.2681,114.1268,114.8751,116.6372,117.1415,119.3998,123.7566
1C,1,103.7559,104.0615,107.9497,108.7866,108.9239,106.9181,106.3728,108.7728,111.7088,117.4364,129.5038
1C,3,116.2593,114.3104,113.5067,114.5835,116.8848,118.2022,123.7629,129.3912,142.4606,148.7874,169.5878
1C,2,113.2266,112.354,115.2541,118.2465,117.5566,120.3396,122.0684,124.669,133.0924,143.3175,158.5772
1C,1,106.647,107.9189,113.6742,117.5086,120.5381,128.6231,130.1653,131.5584,140.1212,142.6586,157.2475
1C,1,120.5207,122.5414,126.077,134.6196,136.0237,135.7639,136.0687,140.2514,144.8967,155.6031,171.1743
1C,2,126.0034,125.1415,126.4726,129.2042,133.5491,136.2749,137.4355,139.6035,144.2023,150.1254,155.7984
1C,3,114.9529,114.0617,113.1747,113.573,115.0314,114.7738,117.9754,123.6104,132.0773,137.1722,150.0381
