Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,1,1604.16,1609.799,1685.8933,1624.1747,1673.0541,1712.186,1764.4168,1774.8581,1779.1399,1852.0735,1986.1432
1C,1,1615.7609,1655.4317,1654.2792,1642.6959,1680.0694,1734.539,1782.883,1796.3243,1809.0603,1865.3547,1971.5388
1C,7,1526.6646,1459.2546,1476.0926,1444.7132,1395.4243,1400.0434,1384.2869,1387.9612,1393.4284,1485.5047,1592.6823
1C,1,1583.2115,1625.0864,1634.1199,1697.815,1769.48,1834.6012,1938.4556,1919.4437,1940.3636,1946.5134,2090.6857
1C,1,1462.2252,1487.6198,1519.3747,1545.1048,1576.5134,1593.6137,1580.2403,1589.3386,1567.7383,1608.4975,1695.0133
1C,1,1621.0083,1648.7072,1670.9402,1701.8825,1701.9051,1751.8936,1784.641,1803.5834,1824.8526,1898.0066,2054.6832
1C,1,1668.0472,1703.962,1675.8702,1671.542,1738.6261,1789.0334,1788.7326,1799.5279,1802.1877,1856.2077,1986.503
1C,1,1506.5168,1553.7851,1576.9047,1597.0976,1593.1712,1625.4634,1684.4708,1744.1351,1752.5223,1792.1738,1930.2943
1C,1,1514.6931,1521.7303,1539.7791,1553.1767,1605.6444,1637.3673,1680.8029,1650.0602,1710.4723,1753.793,1899.4926
1C,3,1651.8309,1655.1604,1632.3341,1652.7559,1749.2379,1854.6851,1874.7944,1970.9165,1921.8521,1928.3171,2043.8103
1C,1,1590.2125,1628.2551,1653.5962,1654.2158,1726.1448,1791.2605,1849.5191,1858.2164,1868.126,1916.2794,2068.2639
1C,5,1461.5688,1483.6247,1457.5977,1395.9314,1386.2678,1420.973,1490.0497,1527.5132,1543.592,1600.0416,1781.9986
1C,1,1576.9866,1589.9192,1684.2431,1679.1599,1703.7507,1755.1667,1801.1254,1826.5199,1842.6477,1892.5067,2057.5075
1C,1,1645.7783,1659.6782,1675.9896,1729.1704,1759.544,1813.0441,1822.5809,1823.9533,1815.0396,1881.8902,1965.6123
1C,1,1766.5825,1814.1996,1799.5272,1801.4417,1814.3078,1866.0005,1907.6144,1932.2461,1944.577,1955.2325,2068.1038
1C,1,1803.7195,1816.9643,1901.0477,1825.0441,1868.5789,1929.6547,1871.8298,1862.792,1861.6475,1870.6933,1980.3912
1C,1,1601.1737,1637.6688,1637.8629,1661.5739,1732.0605,1744.7669,1824.4654,1747.4041,1706.2487,1759.2818,1832.1611
1C,1,1612.1157,1632.3839,1627.6328,1630.3065,1635.2333,1629.2023,1668.9082,1681.6737,1676.2307,1743.5096,1891.2247
1C,1,1412.0586,1431.0795,1457.2118,1445.5623,1537.2662,1596.2812,1588.0935,1655.4428,1568.332,1660.3808,1780.9276
1C,4,1481.3435,1540.3199,1452.9458,1421.1092,1465.5869,1506.7029,1477.5872,1460.2799,1506.4971,1530.9143,1649.7044
1C,1,1512.7877,1536.4511,1561.6783,1552.6611,1528.8615,1568.1834,1582.803,1607.9606,1640.4375,1670.8183,1854.4156
1C,1,1515.8367,1600.6293,1635.187,1641.0625,1648.5781,1684.4756,1716.7458,1765.6811,1729.0249,1783.7855,1841.6091
1C,4,1700.3285,1701.2539,1683.227,1636.5903,1675.7114,1708.5562,1740.4514,1793.0638,1802.12,1908.0849,2062.9728
1C,1,1652.9183,1669.5389,1666.0411,1702.6046,1727.7528,1766.1166,1784.0311,1801.0928,1822.2385,1872.0389,2011.4155
1C,1,1398.0549,1423.9787,1416.0358,1429.4747,1473.9826,1526.0725,1541.8245,1565.275,1571.3825,1622.0731,1781.9949
1C,4,1771.4499,1774.7045,1760.1754,1756.1835,1794.0321,1860.0885,1868.0453,1908.4886,1951.1957,1985.8863,2151.3129
1C,1,1668.9115,1696.0045,1673.7423,1760.4661,1792.5296,1913.6072,1900.7674,1879.1223,1876.6202,1886.0608,2031.9041
1C,3,1370.4932,1358.8619,1337.1391,1366.5651,1369.941,1450.5309,1490.3723,1512.9405,1563.8149,1615.3243,1707.766
1C,1,1396.6895,1404.1189,1396.7864,1405.8487,1401.8518,1443.2484,1491.2608,1494.6064,1526.9801,1542.8142,1683.7183
1C,1,1611.8176,1729.2566,1714.9333,1748.2001,1885.3971,1957.235,1967.6583,2032.1155,2054.2489,2032.0667,2111.3284
1C,2,1697.5124,1695.7173,1756.8238,1798.1071,1786.6842,1853.4954,1846.5006,1859.4868,1805.7353,1836.6261,1994.6859
1C,1,1165.8467,1168.702,1184.921,1210.2934,1244.8972,1312.1808,1353.2844,1418.2227,1436.0684,1524.3379,1682.3636
1C,1,1506.1938,1539.9868,1555.4321,1578.0708,1589.1614,1649.0094,1624.5249,1584.28,1585.354,1602.0039,1753.4379
1C,1,1413.0784,1416.7298,1427.583,1457.2413,1477.5143,1511.3935,1467.5068,1505.6708,1487.433,1539.9896,1666.622
1C,1,1710.7643,1727.235,1757.9326,1805.8681,1852.7928,1894.6919,1887.9481,1897.449,1872.2869,1917.5274,2077.9569
