Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,4,2399.158,2453.3248,2362.0242,2336.3104,2350.151,2387.611,2393.6957,2373.8803,2395.9437,2456.4817,2571.1003
1C,4,1711.8891,1683.6983,1685.6827,1674.4908,1677.9885,1701.6158,1703.4698,1714.1135,1736.1865,1785.6532,1883.1527
1C,9,2052.3427,2000.6716,1986.3363,1988.5603,1972.5338,1960.7367,1947.0201,1926.3021,1907.429,1940.4691,1994.9853
1C,4,2432.7012,2422.9653,2370.8888,2293.9674,2308.1604,2330.1596,2345.4775,2307.3112,2339.4076,2359.5578,2460.1169
1C,8,2439.8735,2508.9508,2397.6782,2362.9586,2345.4195,2311.9209,2292.7739,2273.8465,2308.4771,2358.619,2445.42
1C,8,2268.7321,2218.3111,2190.6465,2115.8243,2129.6547,2150.4532,2110.8412,2101.342,2109.849,2160.2099,2243.4227
1C,1,1684.5481,1699.1787,1703.2407,1696.0026,1697.253,1722.7976,1715.0042,1714.5633,1742.5893,1777.3053,1917.4153
1C,2,1974.8453,1974.7924,1996.2197,1992.9325,2027.9759,2102.4038,2128.7033,2156.979,2197.4078,2273.7766,2377.8434
1C,1,1901.9406,1912.9587,1917.5048,1938.4992,1925.835,1950.5118,1947.5917,1986.6961,2009.6974,2067.814,2199.0537
1C,4,2564.9817,2562.6892,2478.6164,2461.8431,2478.098,2515.484,2489.96,2472.8556,2467.7977,2490.8753,2577.5076
1C,8,1913.6228,1888.644,1893.1848,1894.8251,1877.8588,1879.318,1868.7203,1864.8176,1884.1764,1907.1726,2010.1263
1C,9,2516.6093,2539.2989,2542.3541,2531.061,2551.6785,2534.5822,2510.3065,2476.9842,2462.4407,2514.6422,2608.277
1C,3,1878.9112,1890.5792,1805.7274,1806.8724,1818.6736,1917.9397,1882.6449,1909.9036,1956.4393,1995.8405,2112.6506
1C,9,2559.5882,2529.6464,2495.4334,2464.9647,2480.5338,2465.4745,2440.0252,2404.1582,2385.4677,2409.5912,2519.7821
1C,8,2677.141,2715.0309,2652.9902,2562.3274,2522.0289,2403.6616,2379.7465,2334.2115,2338.3643,2367.0304,2437.1543
1C,4,2292.8066,2305.5919,2273.8725,2266.5046,2302.2948,2278.2185,2287.3066,2315.2309,2323.764,2353.32,2455.0836
1C,1,1975.8043,1986.3108,2029.0762,2042.8599,2038.3344,2087.586,2091.295,2093.9071,2099.9679,2147.0242,2262.1089
1C,4,1662.0105,1643.5314,1624.6665,1620.5012,1621.9535,1644.3427,1629.5823,1653.3406,1662.0265,1719.3918,1885.438
1C,7,1893.4478,1875.6208,1872.9542,1831.7273,1825.5452,1834.8111,1824.6127,1830.4751,1840.2513,1891.2874,2017.9588
1C,1,2496.0322,2635.6103,2595.7692,2622.984,2631.5534,2627.1822,2623.1889,2581.7059,2616.4463,2640.7069,2787.1161
1C,4,2456.4339,2443.1856,2387.8864,2340.2752,2366.7873,2361.9913,2343.1614,2362.4771,2374.3285,2426.9656,2560.5861
1C,9,2613.9724,2564.0742,2505.9363,2485.6011,2499.0969,2443.4219,2398.2738,2388.8279,2374.0055,2417.0187,2500.936
1C,8,2223.0725,2208.9885,2182.2817,2195.7609,2166.8169,2127.2706,2083.238,2067.6351,2072.8547,2093.4052,2195.5768
1C,3,2580.6582,2594.0147,2568.8826,2576.9767,2581.6904,2602.3375,2607.5583,2583.8947,2584.4324,2619.546,2704.2681
1C,9,2635.0768,2678.7223,2575.647,2542.9744,2541.7422,2481.9843,2440.852,2385.8668,2374.6181,2396.153,2452.1706
1C,5,1590.2334,1589.7557,1603.8646,1550.0685,1539.6162,1564.02,1549.3031,1567.5234,1585.9258,1614.4317,1705.6403
1C,5,2221.8255,2212.0771,2189.3709,2173.4674,2170.3658,2200.272,2198.2777,2243.2368,2252.242,2319.3037,2460.361
