Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,8,2380.7343,2394.13,2292.4126,2289.8984,2264.5961,2224.1864,2199.6991,2191.1873,2205.5218,2273.5349,2429.4664
1C,5,2083.9692,2086.7076,2121.555,2058.4884,2027.8442,2071.3823,2088.6276,2107.63,2137.0067,2184.0463,2275.3987
1C,8,2911.5477,2816.9879,2721.7475,2755.08,2801.8282,2699.4643,2743.4867,2655.551,2673.7938,2705.5104,2756.7224
1C,9,2631.2406,2568.9032,2607.3007,2635.9597,2618.663,2534.2326,2487.6004,2442.1874,2414.6919,2496.018,2610.5979
1C,9,1972.568,1915.0091,1932.3119,1883.4306,1857.8821,1840.628,1819.2934,1822.4514,1801.6947,1842.3577,1998.034
1C,1,2074.4195,2220.1291,2183.4841,2206.1327,2259.3042,2278.027,2301.4882,2293.3098,2287.0904,2326.3856,2437.0993
1C,9,2274.5026,2176.5209,2178.446,2079.3058,2039.5267,2056.8818,2040.6023,2035.773,2016.4785,2070.1211,2215.5986
1C,3,1888.468,1850.595,1809.8695,1852.4746,1828.7992,1956.5875,1935.029,1955.7882,1934.1007,2097.3926,2143.8844
1C,8,2723.8669,2756.2307,2710.5551,2660.3131,2577.0058,2551.8666,2527.9965,2515.9142,2518.2386,2566.7479,2698.0267
1C,8,2766.352,2761.0085,2818.5286,2800.7124,2745.6704,2685.8292,2662.1441,2648.1287,2649.5832,2684.7677,2783.5416
1C,9,2961.5349,3001.0427,2961.4506,2882.4527,2880.5548,2801.4195,2779.022,2781.3877,2768.2641,2816.4291,2956.0935
1C,9,2947.4055,2896.0083,2884.3992,2899.5682,2915.3841,2848.0752,2784.4458,2767.8456,2754.6063,2821.8176,2919.9683
1C,3,2553.8846,2554.9046,2541.0692,2619.887,2638.3716,2682.8494,2638.165,2623.7214,2615.9371,2688.0001,2805.306
1C,9,2576.7112,2596.7632,2585.3459,2570.5414,2549.0305,2427.0736,2395.8231,2390.1925,2388.4369,2428.432,2554.2626
1C,5,2229.2678,2138.4494,2136.4282,2061.5255,2057.7754,2085.5073,2075.9363,2087.6354,2085.1791,2170.1148,2296.6276
1C,3,2362.5277,2370.8951,2358.7157,2386.4141,2369.1024,2393.0537,2455.0125,2463.6348,2487.9243,2540.5684,2626.5307
1C,4,2096.0992,2097.4078,2077.596,2022.3393,2096.5716,2198.9673,2153.7806,2107.1028,2186.5561,2228.3416,2382.6745
1C,2,1813.1092,1792.9792,1803.1588,1808.2659,1812.7949,1862.2447,1857.4274,1864.6389,1876.5907,1904.744,1994.2448
1C,4,2384.5192,2333.5687,2310.2729,2284.0676,2294.802,2300.0809,2305.9038,2318.7676,2329.5772,2354.3001,2441.9946
1C,4,2477.4887,2472.8215,2471.5334,2398.1957,2411.226,2425.3225,2424.6066,2458.0235,2445.6547,2482.5753,2577.2772
1C,8,2749.6627,2717.7499,2702.3544,2696.4846,2682.6076,2683.9544,2675.9399,2664.6092,2665.3594,2705.9376,2787.3657
1C,7,2745.0538,2767.2854,2789.2411,2773.356,2705.387,2611.0532,2593.5469,2595.2744,2601.4004,2642.5596,2719.9817
1C,3,2805.2784,2824.928,2802.5888,2825.174,2880.1064,2897.7346,2914.1104,2918.8375,2914.069,2938.8932,3010.873
1C,9,2196.9646,2189.7624,2235.2767,2242.3328,2224.7583,2146.8603,2115.3916,2092.0007,2091.0431,2112.0203,2225.6652
1C,9,2201.1887,2142.0568,2115.9127,2186.2209,2211.0518,2142.8299,2054.1574,2027.8001,1994.467,2014.6653,2146.8739
1C,3,2528.5799,2522.0346,2457.5257,2513.6519,2543.5502,2541.1545,2574.9799,2506.0776,2509.1429,2525.603,2614.7169
1C,5,2845.0972,2813.1332,2811.6644,2795.4009,2792.8983,2830.9999,2843.5376,2868.6962,2868.0959,2896.0509,2963.4041
