Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,1603.0523,1595.4526,1601.1126,1597.1185,1613.298,1630.8347,1648.8548,1668.3217,1687.0803,1719.9463,1747.2024
1C,4,1825.3748,1825.3276,1822.6982,1818.6222,1829.4353,1833.893,1834.8599,1842.0189,1855.1855,1881.2133,1918.441
1C,4,1923.8948,1901.7869,1894.5367,1888.6552,1890.2735,1894.2024,1905.2499,1924.7553,1943.549,1983.1339,2021.7141
1C,7,1961.467,1948.3777,1943.0063,1941.7264,1938.7824,1925.8892,1916.9032,1925.1638,1937.9606,1985.313,2012.5591
1C,3,1832.0371,1822.7443,1817.9315,1818.953,1826.3598,1829.9939,1836.1231,1849.3432,1870.3639,1907.0314,1951.8889
1C,2,1729.4143,1719.2637,1722.0402,1721.8979,1735.3304,1745.3627,1746.731,1761.2318,1778.415,1812.3101,1834.8787
1C,5,1976.7593,1968.9029,1949.3723,1957.1142,1945.0611,1945.1947,1945.6516,1954.9318,1978.4163,2015.1212,2065.1868
1C,3,2115.5842,2090.8754,2078.0165,2093.4312,2103.959,2100.2282,2098.8572,2110.2904,2124.1079,2178.24,2224.3385
1C,4,1994.6819,1970.9589,1956.0836,1938.5494,1944.1529,1951.9387,1975.3162,1992.6847,2005.3213,2045.7107,2083.3615
1C,4,1977.4303,1939.4147,1920.441,1910.3268,1918.4647,1925.5517,1929.273,1936.8512,1959.3331,1990.3809,2018.8825
1C,3,1913.6893,1887.421,1855.5281,1874.8763,1889.8578,1903.2283,1925.1962,1957.8718,1972.9217,2024.4505,2059.9959
1C,3,1949.6632,1935.3677,1898.2111,1905.3553,1908.5311,1906.7884,1903.1161,1907.3668,1926.5404,1956.7355,2009.1869
1C,3,1698.5091,1688.0118,1661.7204,1675.7534,1694.173,1706.0286,1711.1543,1723.3797,1747.6174,1774.3999,1817.021
1C,3,2059.6144,2016.9808,2014.2622,2016.8248,2030.9179,2036.9333,2048.3037,2062.3841,2081.1651,2116.6288,2154.0875
1C,4,2023.8414,2005.2708,2004.7145,1992.8672,1999.6123,2000.2145,1993.5994,2011.1635,2026.6062,2078.1534,2102.1763
1C,7,1816.0354,1802.7986,1794.8508,1791.0602,1782.3796,1781.102,1778.3874,1785.7686,1796.3159,1834.1962,1864.8613
1C,7,1727.7994,1705.1125,1704.282,1711.3676,1711.4452,1697.8058,1688.318,1691.7159,1703.312,1739.0586,1788.3824
1C,3,1775.8124,1754.1786,1753.308,1755.5095,1767.9331,1781.41,1817.5296,1843.0088,1864.4243,1903.7226,1939.1617
1C,7,1810.9532,1817.4937,1813.1782,1816.3538,1810.399,1803.2712,1803.27,1819.5814,1842.1568,1891.6266,1922.196
1C,4,1877.0405,1879.916,1871.877,1869.7119,1892.6422,1927.1363,1935.6023,1956.3703,1969.1568,2006.7239,2045.7402
1C,7,2014.4734,1992.094,1990.0199,1992.9661,1988.6999,1995.3654,1985.1744,1995.5176,2014.5041,2045.2953,2065.8458
1C,3,1854.7193,1848.6958,1848.0603,1872.431,1889.5179,1917.3928,1937.693,1946.1022,1969.9821,2004.9909,2027.6739
1C,2,2136.3607,2125.1556,2133.181,2144.2981,2147.7944,2151.4622,2155.7077,2166.5552,2186.9209,2217.1394,2258.4551
1C,3,1698.312,1701.8945,1678.7134,1679.3818,1685.9487,1695.3697,1692.8815,1696.5902,1711.9018,1738.8711,1767.8184
1C,2,1998.5523,1998.3996,2001.9912,2004.7716,2017.3739,2034.6636,2041.8382,2056.0604,2078.1997,2119.9786,2150.4885
1C,4,2049.4405,2059.2627,2035.502,2035.1498,2042.8815,2059.6427,2056.3545,2062.9041,2078.5866,2123.0013,2164.3254
1C,4,1826.4689,1808.1469,1791.4598,1789.2799,1799.7659,1814.0939,1828.3508,1854.7051,1875.3817,1908.13,1967.4742
1C,4,2065.6775,2060.444,2038.0547,2025.1726,2028.6233,2039.4164,2047.6212,2060.8411,2079.7403,2109.7546,2141.143
1C,3,2008.7464,1999.5864,1998.2879,2013.8233,2022.2987,2023.522,2031.4385,2041.9238,2064.7651,2100.3621,2131.6311
1C,5,1958.3537,1937.0072,1910.3049,1899.7773,1897.2877,1922.286,1918.7209,1931.7158,1935.3318,1969.5141,1997.4415
1C,2,1781.5377,1751.863,1760.6094,1762.8068,1759.6832,1766.2645,1771.2062,1776.5794,1792.6781,1825.2427,1851.7777
1C,4,1939.954,1906.6131,1900.2268,1892.7116,1897.0919,1902.0527,1905.0354,1914.591,1944.514,1991.6029,2018.9164
1C,3,1934.903,1936.9476,1914.7555,1927.5377,1939.6346,1934.6975,1940.7432,1953.2152,1971.9093,2024.695,2074.4345
1C,2,1487.801,1473.0404,1478.3918,1476.1045,1487.8269,1496.1012,1514.7841,1531.2617,1545.7365,1584.7299,1617.0744
1C,4,1944.4495,1931.9359,1928.9001,1917.8036,1920.3993,1939.33,1959.1816,1969.6155,1991.7306,2027.4151,2062.8079
1C,3,1624.4667,1603.0263,1601.2353,1618.2065,1636.7224,1655.1055,1664.9829,1692.5596,1710.7728,1752.3707,1794.7662
1C,3,1957.5711,1953.7352,1931.8299,1935.3244,1941.7186,1947.2874,1945.6113,1954.1321,1966.3087,2001.6641,2050.7795
1C,2,1953.5,1935.58,1947.5021,1981.1319,1997.3393,2007.5723,2023.2661,2040.2029,2058.2943,2089.4712,2128.4967
1C,4,1740.0695,1742.3691,1742.5026,1731.4446,1745.6626,1757.9235,1765.2037,1790.3555,1814.9401,1846.3842,1867.1456
1C,7,1686.4237,1659.3749,1648.5183,1640.7405,1646.4543,1644.6648,1637.7081,1647.1692,1660.0174,1691.364,1714.0681
1C,5,2035.1805,2014.3932,2006.641,1994.8725,1994.2061,2003.8964,2007.3962,2023.399,2033.9487,2062.5623,2090.504
1C,3,1694.9989,1687.388,1686.708,1690.3467,1705.2135,1726.1655,1728.203,1739.3092,1744.5181,1760.0194,1763.0273
1C,4,1983.3851,1973.7386,1951.6635,1938.7834,1959.1521,1953.3625,1978.8922,1989.4102,2008.9799,2051.0691,2086.6258
1C,3,1663.8061,1650.6796,1645.0329,1649.1081,1653.976,1654.552,1672.7239,1696.7023,1715.5034,1762.3433,1810.4887
1C,4,1698.6372,1689.1654,1690.3303,1681.2658,1684.3701,1688.1645,1702.2842,1727.2891,1754.6211,1796.1562,1829.4802
