Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,6,145.7215,149.382,149.4531,149.3587,143.8804,140.9128,153.2001,152.1048,157.749,159.8865,188.2701
1C,1,150.6259,151.9003,153.1407,154.2249,152.646,153.9752,159.2181,166.4689,173.7491,180.6605,193.3378
1C,2,185.7466,182.5026,187.4667,195.2443,200.2449,203.2605,204.74,208.5775,215.7308,222.1117,243.3787
1C,1,186.4766,186.7497,188.8141,191.6529,200.085,206.1385,207.2749,213.3382,221.761,226.0143,245.6716
1C,5,202.3487,199.6726,197.2253,197.9734,197.1611,197.4439,198.7792,205.2604,208.5732,218.8289,241.3848
1C,2,172.4982,171.8806,172.2696,172.484,176.9135,179.4421,181.0937,185.4051,193.5156,197.9927,206.7319
1C,4,195.1186,196.5216,195.5214,194.795,195.0748,197.4207,199.4648,202.4066,215.1926,224.169,243.9956
1C,2,184.5815,183.7722,190.3604,191.9962,194.8317,195.8875,198.3094,198.6023,208.0848,210.922,236.0922
1C,4,188.5476,185.4053,185.1778,184.4111,186.2223,185.7149,184.7139,186.7147,192.5521,200.5981,210.8676
1C,5,196.4057,199.856,201.7903,202.6711,193.5243,196.4619,203.1017,205.0698,213.9664,211.3118,232.1279
1C,2,203.4008,202.2617,203.584,203.1497,202.3668,203.4302,203.1555,207.4579,211.6706,219.9406,251.599
1C,4,190.7717,191.6185,190.6302,190.3639,198.7353,200.9556,204.0242,208.1547,218.319,220.8143,233.4842
1C,1,173.9212,179.0761,176.4188,178.1368,182.2739,184.3016,192.4052,190.6101,195.6488,202.1316,215.5411
1C,2,189.1911,186.6336,189.3035,189.4516,189.145,188.5583,190.5434,191.3211,195.1892,197.8465,209.6246
1C,2,188.8457,187.3785,190.608,192.5707,200.3046,203.9817,207.4393,211.184,217.2389,215.7657,237.8049
1C,4,147.4136,143.8253,141.6277,141.2054,141.735,144.6174,148.8771,157.6254,167.8238,167.1162,193.1207
1C,3,175.5745,169.7245,168.0073,169.3516,171.5525,170.5233,170.6084,178.5173,181.1498,186.6367,202.8447
1C,4,196.2125,198.4762,195.8941,194.4391,204.8588,207.1656,210.5886,212.9999,215.6615,221.3538,244.3618
1C,2,179.623,178.2592,178.515,178.6827,186.321,188.732,191.0459,197.9677,207.9473,211.3382,227.5652
1C,1,188.5356,189.746,194.2157,194.9152,188.9431,191.5271,195.1727,196.5948,203.1899,207.9707,229.1142
1C,1,185.6683,187.4229,189.2976,191.0422,192.8462,195.358,198.2578,209.5204,211.9986,218.4254,236.2571
1C,5,202.2421,201.511,201.9289,202.5366,199.1748,202.5937,204.1054,208.8332,212.4425,211.4172,233.9579
1C,2,185.3033,182.6827,185.5195,187.3046,188.225,185.4912,187.1674,187.0604,199.5974,205.1869,221.1337
1C,1,184.4749,184.7638,188.4932,188.8093,192.2381,192.1328,195.6437,197.8584,214.0332,217.5627,237.8335
1C,5,211.7848,213.0076,211.1097,217.8715,207.3772,209.9812,211.8894,207.5885,214.6965,221.1732,238.9422
1C,5,203.7607,205.0769,207.0469,207.1875,203.5095,206.677,208.5383,208.9417,213.3351,213.2838,238.1697
1C,1,193.2111,193.9105,194.823,198.9901,198.552,197.0518,198.7539,199.9997,213.5854,219.3462,239.0577
1C,1,147.359,149.0254,150.0152,152.5276,155.6579,156.8707,161.0738,166.3568,175.5212,181.5516,194.0237
1C,3,205.6474,206.313,205.0691,205.1828,206.6541,208.7409,210.689,215.2683,226.0293,231.3883,258.6306
1C,2,191.4808,190.6981,192.6546,193.8986,197.6636,198.1449,199.6371,201.2267,207.4998,208.5316,222.9693
1C,1,182.718,188.0582,190.2373,193.0935,194.7244,194.0364,195.7706,200.0882,207.2486,216.5742,230.3707
1C,1,151.5476,156.8165,155.9623,156.9721,159.9994,159.4755,163.0814,162.9936,169.1408,178.2859,188.014
1C,6,194.4899,196.6824,195.9465,195.4884,193.5398,192.9132,199.763,205.0401,202.4773,206.4637,224.9734
1C,1,170.5534,174.7298,177.5698,182.052,182.6681,184.7631,188.0398,192.5482,203.002,210.0195,230.5097
1C,1,174.0754,176.3788,176.5934,177.3463,180.1632,181.5866,185.6332,188.9813,193.9136,204.1164,220.8627
1C,3,194.5272,189.181,188.9433,189.2453,195.6511,197.4982,198.9644,202.8803,215.135,221.2867,242.8405
1C,4,186.5761,186.2928,185.4405,182.9505,185.4943,187.6267,189.9617,191.389,202.2334,209.8624,223.6224
1C,1,206.9704,210.8362,210.7193,211.5218,217.2465,218.5831,218.152,221.6766,226.0748,232.8396,254.1533
1C,2,203.7316,197.1561,202.3873,200.2991,198.4435,197.3476,199.5956,203.5457,210.3055,219.6282,236.4016
1C,5,183.664,183.284,182.0485,181.0398,180.5617,181.1174,184.9315,190.2545,200.3586,202.1626,214.7786
1C,1,162.474,166.5668,167.3469,170.7454,179.4376,180.554,185.1452,187.7383,201.712,202.8538,218.6833
1C,1,162.8797,164.3512,168.7885,173.112,178.008,176.0283,180.7351,182.7106,186.4496,192.5376,204.1867
1C,6,198.4339,199.496,201.1529,210.4174,195.5511,194.9446,199.0856,198.93,199.9435,206.3859,232.8849
1C,6,199.8167,203.2394,199.9301,199.722,197.0653,194.472,199.3671,199.3286,211.3359,214.1746,237.2927
1C,3,195.053,192.6689,189.9615,190.9351,192.8491,194.266,196.6231,204.4104,210.2028,215.1727,234.723
1C,1,180.1012,181.2606,190.6817,189.889,200.2015,197.8338,195.0458,199.0792,199.3432,209.1511,220.4324
1C,4,174.7161,174.7934,167.4064,167.3123,168.9574,171.0432,175.3017,179.4137,190.9583,197.0427,209.5828
1C,4,206.2971,201.4844,201.889,201.3971,208.9533,207.6991,211.711,210.9916,209.7781,225.4572,240.5961
1C,1,131.2249,132.0351,134.6888,133.9317,132.782,135.2861,137.2975,141.4203,148.7609,149.3553,174.4345
1C,1,178.4568,179.401,178.5633,179.2851,178.5644,179.1212,180.9029,181.795,190.0004,193.7437,203.8332
1C,1,179.4009,181.3192,186.1689,186.8687,188.3314,189.1952,192.6254,200.405,216.3176,222.9149,239.6015
1C,2,182.5875,181.2024,183.7382,183.9886,185.4233,187.7602,190.5031,195.1002,203.4058,207.5764,228.483
1C,1,170.2922,171.3755,175.2288,180.2313,192.4392,198.406,201.667,212.2145,219.551,221.6089,241.1054
1C,1,196.6077,200.4568,200.8885,200.1463,201.1519,201.7593,204.5481,207.0541,215.7001,220.4823,243.8256
1C,2,188.2871,187.0978,187.7608,190.0712,191.7683,193.6926,197.2287,201.5798,208.3044,212.7671,225.5225
1C,1,179.6408,180.9519,181.0684,185.7877,188.562,192.9958,191.2607,197.5768,203.1226,209.3612,229.6513
1C,4,178.0942,178.3073,178.5873,177.5362,180.3045,179.653,184.0151,192.2634,197.0165,204.0102,222.1622
1C,2,178.5567,177.8965,178.9919,179.8251,187.7153,191.3201,198.3911,199.6958,210.9535,216.417,230.5043
1C,1,175.768,177.6308,182.5342,185.1923,191.3113,193.7105,196.2909,201.0243,213.0971,217.5106,232.8676
1C,5,182.2518,182.7394,183.5164,181.2627,179.4523,182.9375,183.2985,187.3169,191.1261,201.213,210.9647
1C,1,205.818,209.4924,211.8352,212.9931,214.2795,214.7259,218.6829,222.7221,225.2021,235.1564,256.7082
1C,6,179.7934,180.7892,179.511,181.505,180.5371,179.3365,183.2542,190.8487,201.6115,210.8171,231.951
1C,3,163.3002,163.649,162.5877,164.2402,167.9053,169.8389,170.5502,174.1157,178.1841,185.5472,194.2905
1C,2,185.6723,185.3642,188.855,190.4647,191.3284,190.7482,193.5226,199.5012,206.3582,222.2834,248.1959
1C,1,184.7181,186.3911,190.7006,190.8787,193.0456,194.2623,198.468,199.1657,209.4738,216.3406,243.5707
1C,4,186.6814,184.0701,182.9232,182.3351,183.7813,186.04,189.0788,197.7652,207.3418,211.3832,226.8387
1C,3,189.9836,190.3016,188.9,189.6468,190.6801,193.7286,196.8544,203.7986,212.9896,215.2729,238.7582
1C,5,210.814,207.6112,202.513,201.7128,193.622,193.7668,195.847,200.0209,208.7529,212.2896,233.3115
1C,4,197.0877,196.3793,194.6439,194.0216,196.6018,195.8739,195.9317,196.6219,209.5349,213.0953,230.3139
1C,5,190.6166,190.5891,188.0909,185.1485,182.8644,187.1041,189.0491,192.8075,197.6562,202.3065,211.1597
1C,1,189.011,194.4613,198.3077,201.0509,200.983,202.5533,211.7283,216.7071,217.4275,224.8405,247.397
1C,1,200.5242,206.9209,207.8807,210.1728,213.6905,214.3365,211.5284,212.9034,213.5243,226.5945,243.3837
1C,4,197.9567,199.2319,199.2171,197.6915,201.7067,203.9475,208.3908,210.7086,215.9357,223.0298,239.1661
1C,4,191.6762,189.794,190.508,188.8025,189.3037,189.9362,193.5349,197.0908,202.8259,209.456,220.6925
1C,4,198.0345,196.7808,190.4086,188.8064,192.2687,193.6802,195.9674,206.2616,210.4389,222.1357,237.1759
1C,8,200.5708,199.9569,204.2133,205.802,196.8329,193.2532,194.4066,192.1076,195.9926,201.1867,226.0391
1C,4,183.3524,183.1113,181.7991,180.1337,185.5631,187.2988,190.5639,198.8844,205.2288,208.0847,221.8379
1C,1,179.9668,181.2144,182.483,186.0306,187.7973,187.9784,190.1046,195.8931,203.0477,209.2732,229.66
1C,2,178.5494,178.1113,179.5676,181.8111,180.208,179.569,181.7246,183.9813,190.6598,195.4824,206.6758
1C,2,186.4408,183.5116,185.0151,186.8127,187.2034,190.085,194.4438,198.7226,211.1789,215.4955,231.3948
1C,2,196.0022,194.2511,196.7473,196.2895,202.3102,202.6991,204.2992,207.6598,222.6568,227.6475,247.4072
1C,3,202.709,199.7998,196.3121,196.5365,202.6749,205.374,207.515,211.7336,221.3178,227.2949,247.0486
1C,6,196.1249,197.3721,195.4054,198.7996,192.4951,191.5052,197.2623,201.5076,211.6828,216.5135,240.2157
1C,3,178.5184,179.062,178.2234,180.1216,183.7238,186.2306,188.582,196.6523,210.228,216.96,237.1361
1C,6,205.9823,210.0761,209.4918,214.5478,205.8348,205.7709,208.5768,212.0282,213.6671,220.4654,251.8871
1C,4,195.3533,193.9824,194.8046,193.8728,196.9621,195.7025,198.5992,198.7756,210.0058,215.0503,243.0743
1C,1,194.2138,195.3306,199.2912,203.1879,204.3593,204.7479,205.5533,204.2725,206.8295,214.5366,233.4892
1C,1,201.818,203.5994,205.6015,206.0521,205.3595,204.3735,206.7659,213.4728,221.1312,226.8425,248.1249
1C,1,185.8707,191.7486,187.8971,190.3735,192.64,196.794,202.4349,205.2452,217.1898,219.9208,235.3447
1C,6,214.1988,218.2661,219.7829,219.5868,214.3379,204.9334,212.7799,212.8747,214.7623,217.713,244.7511
1C,7,199.4547,199.1339,197.2184,203.7886,193.8923,190.1305,189.021,193.5234,195.2027,196.6981,219.2118
1C,3,188.2759,184.9233,182.4228,183.0651,186.5131,186.8717,188.7429,191.4274,202.6865,205.9991,231.3269
1C,2,140.5867,140.4672,140.4814,143.0453,148.6004,150.152,155.0881,160.4571,171.8012,177.5407,195.7863
1C,2,189.0143,186.7741,187.2516,189.3194,190.3155,190.8931,191.3826,188.1819,197.3434,201.0001,218.2719
1C,2,182.6878,181.5719,182.4865,183.2857,184.3598,185.2376,189.4987,192.6096,200.8928,209.6549,231.1849
1C,1,178.1127,180.4342,179.4701,180.4864,185.5756,188.5082,193.1025,200.227,210.7751,215.2824,240.0185
1C,3,168.5805,168.3537,167.4441,170.5441,171.1681,171.6357,173.552,177.9851,188.0793,186.5973,202.1936
1C,1,126.4545,126.718,127.7108,130.5144,132.4297,134.9571,136.3825,139.2276,150.7005,158.064,172.857
1C,3,151.8927,152.5494,150.5738,152.5578,153.9979,155.1697,159.7506,164.866,174.1034,181.8256,197.9497
1C,1,137.7643,141.0849,144.7624,146.789,150.3553,153.6551,152.276,157.3181,163.7547,165.8816,190.7889
Co,2,83.2154,82.1382,84.4479,84.9605,85.6314,86.1767,88.0168,89.6603,89.4556,89.6715,89.2319
Co,3,112.4798,110.7357,108.9519,109.8695,111.9522,111.6106,114.5177,117.1788,120.0263,123.3081,124.3069
Co,3,107.3554,107.3011,107.2101,108.094,108.1649,108.9255,110.6748,113.9305,118.271,122.4008,122.9772
Co,9,90.3477,88.9429,87.6743,88.3483,88.072,87.3514,86.8009,86.6693,86.2437,86.6603,86.8042
Co,2,95.3236,95.2153,96.8245,98.1708,101.0452,100.747,102.7968,102.3912,108.5087,110.2436,114.3334
Co,1,103.3038,104.0445,104.0505,106.6961,107.9318,111.3055,114.4525,118.7673,122.929,127.7804,130.1469
Co,2,106.3944,106.2957,106.5779,107.6338,107.4983,108.7529,111.7659,115.8314,120.1918,125.1424,128.1763
Co,2,104.3672,103.8606,105.023,106.7919,106.3509,107.0921,110.7976,114.1536,116.8206,119.2462,119.3787
Co,4,102.7778,102.3224,102.2657,102.1604,105.1115,103.7821,107.8935,108.9508,112.3389,113.6354,114.4248
Co,2,106.3914,105.4455,105.9643,105.863,105.9345,107.4472,112.1848,115.1897,117.7837,119.8034,120.5014
Co,2,103.1241,102.0831,102.1266,104.4682,105.2493,106.6736,110.9885,115.5314,116.7517,121.6201,123.23
Co,5,110.8421,109.2557,107.5848,108.9187,105.7249,106.3486,108.6305,111.042,114.2149,116.2159,118.8782
Co,1,87.2178,87.4577,87.3846,88.7224,89.6885,89.8426,92.7096,93.4931,95.3188,97.4719,97.4027
Co,3,108.9188,108.5593,107.8505,108.9895,108.6399,111.0675,112.8363,115.7366,121.7509,125.4666,127.6664
Co,4,111.957,110.1085,110.6564,109.3033,109.421,110.1761,110.6978,113.8152,117.1751,119.9444,121.5261
Co,3,110.9511,110.206,109.8196,110.4279,112.8251,114.3356,116.1179,117.8675,122.4511,127.5711,127.8866
Co,2,78.3984,78.1455,79.1796,82.757,84.0213,84.1486,86.9395,88.6395,91.1599,92.8622,93.6765
Co,2,99.4127,99.1579,100.6181,101.4752,101.8827,102.2838,106.8024,111.3609,115.7019,121.6413,122.5256
Co,4,109.6539,108.2135,108.0092,107.5068,107.854,109.449,112.9748,117.7122,122.283,126.2875,127.6393
Co,4,108.4552,107.5975,108.1971,107.4699,108.3118,110.0015,113.672,116.6148,122.9555,127.4617,130.4439
Co,3,108.8656,106.6893,104.5717,105.2711,105.6763,106.0468,106.8283,109.0527,112.9714,115.0118,115.2963
Co,8,96.5349,95.181,94.9655,93.8268,93.3635,94.1821,89.9208,89.5743,90.1158,90.3431,92.002
Co,3,80.3693,80.9764,79.4901,79.6508,79.8757,80.9095,80.8914,84.929,83.4987,90.5368,86.9184
Co,4,56.8541,56.7201,56.8734,55.0616,55.6656,55.8401,56.2232,56.5821,56.8964,56.9283,57.2278
Co,2,99.5608,99.3579,99.5814,102.3664,101.506,102.2096,103.9983,106.1073,111.2179,116.9631,118.8622
Co,3,111.646,110.9581,110.3123,111.6221,113.1504,113.6786,115.9027,118.8673,121.9908,124.954,126.2535
Co,3,106.6877,104.188,104.0714,105.0909,106.2177,110.0273,111.8461,112.9493,116.46,117.1148,115.1244
Co,3,106.3491,105.954,103.7725,105.4242,104.1038,106.0521,107.3389,109.2176,111.153,112.2273,116.6899
Co,2,109.2946,106.2538,106.475,106.4088,106.8151,107.4733,109.4359,112.0611,114.2083,116.9482,120.3399
Co,4,108.5764,108.2865,106.9225,106.6167,106.8307,108.4988,110.9017,115.28,119.8354,123.6961,127.3008
Co,2,106.0556,105.354,107.1567,108.3215,109.5605,110.5356,110.721,115.3384,119.6947,123.1307,125.4785
Co,5,108.8751,108.035,107.7184,106.9466,106.5719,108.133,111.1368,114.6235,119.9561,123.1344,125.2198
Co,7,113.2832,111.5941,111.4782,113.3765,111.6104,111.792,111.2268,111.3217,111.8571,113.8026,112.6502
Co,5,110.4394,106.8188,105.5343,104.548,104.0618,105.5905,106.075,109.4925,113.1705,115.1266,116.3457
Co,3,112.9755,110.715,110.2118,111.3464,110.5137,112.3531,113.6054,114.8272,116.6537,120.026,122.8501
Co,1,99.4569,99.4797,100.4821,102.0943,103.6465,105.0282,108.3647,112.1402,117.2618,119.8461,119.8276
Co,2,113.8109,110.8549,110.9867,111.7961,110.9263,112.661,113.4046,115.5167,118.8842,120.5361,124.2284
