Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,5,2063.2814,2078.7116,2028.6729,2014.3585,2013.9339,2018.0412,2015.9132,2030.766,2038.6216,2078.865,2175.1198
1C,8,1782.462,1767.0894,1809.552,1835.3909,1780.3746,1725.849,1736.8886,1704.5131,1738.5223,1816.5486,1879.2512
1C,2,1668.1195,1667.7202,1689.8155,1732.4971,1744.3633,1743.7505,1749.2509,1725.634,1753.4413,1808.8939,1859.1345
1C,8,2101.9302,2056.0163,2024.8138,2028.8457,2037.6515,1989.8457,1983.1923,1944.2227,1966.7957,2005.1405,2076.6029
1C,7,2054.8362,2020.7847,1978.1403,1975.8858,1962.5761,1916.9831,1889.3198,1892.7723,1894.9916,1941.7871,2033.3539
1C,6,1865.704,1838.632,1849.2532,1805.408,1787.4727,1775.1408,1779.7428,1782.6487,1790.1281,1834.7804,1900.3147
1C,8,1517.1064,1532.9406,1505.5432,1490.5856,1455.119,1405.3083,1394.0031,1382.7839,1415.3487,1458.0019,1495.4245
1C,8,1540.1826,1557.1746,1529.1905,1499.425,1474.6375,1478.6799,1477.1776,1465.88,1475.3454,1513.0513,1562.4842
1C,8,2072.3294,2062.1587,2079.8534,2068.7356,2045.2222,2015.1043,2020.3562,1991.4256,2010.6944,2054.3167,2149.353
1C,2,1620.772,1586.2861,1599.6712,1618.8699,1631.6631,1618.9636,1609.5942,1619.7253,1630.2499,1662.1878,1759.6023
1C,8,1814.7774,1837.2308,1854.9052,1861.2974,1853.8694,1782.6907,1766.6454,1755.9638,1766.2876,1802.1417,1846.2224
1C,2,1998.5763,1958.6737,1977.1944,2018.1994,2022.4876,1992.6356,1980.432,1963.8367,1965.597,2008.2075,2088.4711
1C,7,2021.2963,2051.8276,2010.6173,2032.6689,2026.7442,1956.6053,1918.263,1928.5016,1933.0126,1981.8575,2048.2925
1C,7,1891.5709,1903.4996,1938.1608,1927.9922,1922.7125,1900.9772,1888.9259,1892.6794,1902.5276,1958.0787,2032.275
1C,7,1792.8007,1772.9184,1780.9074,1775.1687,1754.7468,1734.4661,1721.7021,1727.6443,1740.0627,1814.266,1888.5845
1C,5,1835.9755,1861.9858,1820.9101,1817.2145,1815.357,1828.266,1832.0365,1828.082,1840.5135,1862.4892,1929.9826
1C,8,1797.2257,1781.1717,1761.9717,1741.0512,1742.7158,1728.6638,1719.4229,1717.2554,1727.3182,1765.9281,1913.1802
1C,8,1813.089,1789.879,1754.7715,1731.5619,1726.1862,1709.2854,1721.8219,1696.5322,1726.5161,1776.3033,1860.6612
1C,8,1919.3509,1934.567,1906.3779,1872.4485,1839.5243,1829.9733,1824.6542,1801.5573,1814.8161,1862.3275,1963.2121
1C,3,1845.7123,1847.4301,1774.6437,1838.6074,1844.1743,1825.9615,1813.297,1815.5938,1828.2119,1882.3016,1947.0928
1C,7,2116.3195,2118.816,2151.5811,2118.4546,2096.0028,2059.4317,2044.831,2057.4995,2051.5318,2100.7604,2155.6347
1C,8,2060.4285,2067.6706,2038.3022,2036.0957,2020.146,2001.8259,1997.1075,1994.0441,2004.8935,2068.1295,2162.3382
1C,8,1926.0686,1905.5349,1870.8564,1942.234,1945.4639,1896.1935,1881.6787,1845.4601,1856.5141,1894.4539,1959.5686
1C,8,1946.2456,1987.79,2002.2218,2005.5295,1974.216,1906.4084,1870.5893,1844.0787,1850.6124,1884.4053,1982.923
1C,3,1593.0773,1597.3752,1583.1103,1586.5249,1599.0291,1598.6823,1590.0259,1587.4514,1595.7596,1633.4115,1708.3908
1C,3,1948.6823,1924.5728,1921.8824,2003.4692,2017.7373,2000.7056,1997.1224,1988.7776,2003.8128,2027.4112,2087.4285
1C,7,1912.2882,1942.571,1936.9895,1913.0935,1861.7439,1823.4099,1807.9228,1815.8212,1825.7247,1853.6596,1900.4574
1C,5,1519.5366,1545.3752,1512.5151,1511.6934,1511.2699,1524.1486,1535.5151,1555.3296,1570.3825,1627.3115,1718.1192
1C,8,2174.9682,2189.9142,2110.6315,2145.1253,2145.7131,2082.1471,2044.7286,2034.1786,2041.164,2086.1596,2173.4552
1C,3,1779.5647,1727.2861,1720.8894,1732.9132,1750.4985,1743.6532,1727.9909,1733.4645,1732.2164,1774.3017,1843.6975
1C,8,1895.2272,1872.1248,1833.8307,1829.5943,1819.1904,1792.6279,1768.2743,1767.3944,1770.4492,1825.6593,1924.4234
1C,2,1683.9807,1657.1565,1673.1993,1691.3762,1702.4934,1694.3858,1679.5265,1674.8196,1677.788,1687.6693,1728.7587
1C,8,2071.8332,2021.6046,1969.4795,1942.5062,1943.4476,1912.9093,1901.9507,1891.4371,1908.1424,1975.9124,2052.0713
1C,8,1891.5109,1927.7026,1927.8048,1916.1633,1899.3041,1886.7028,1868.9987,1862.0032,1880.7215,1936.2841,1966.7161
1C,7,1795.7988,1793.5896,1767.9642,1788.0997,1788.2169,1763.981,1762.5795,1762.8592,1776.7854,1844.0651,1920.8895
1C,4,1402.0695,1415.4192,1403.7058,1395.7724,1408.6725,1415.0463,1444.6916,1423.6225,1459.5538,1514.3725,1567.1445
1C,2,1959.9692,1930.4702,1957.9685,2004.4871,2031.076,1992.9329,1970.1126,1977.8387,1982.8214,2060.2065,2100.5781
1C,8,1671.2098,1658.3778,1630.4731,1615.4179,1588.6117,1576.615,1565.3376,1564.0221,1575.8171,1604.0401,1693.637
1C,6,1905.3526,1853.7985,1811.7312,1762.5329,1742.8665,1740.6076,1757.6303,1740.7306,1759.7986,1801.0305,1899.0817
1C,8,1906.6498,1922.528,1966.5726,1946.5966,1918.781,1819.5781,1805.9861,1794.4266,1802.6546,1853.9474,1900.1107
1C,8,2168.9643,2209.6185,2168.1963,2189.3667,2156.1649,2091.3368,2069.0241,2056.3219,2057.132,2107.6717,2222.6502
1C,7,2024.8767,2042.6144,2035.5302,2015.2926,1973.8829,1933.992,1933.7844,1938.305,1940.1925,1976.2509,2108.9031
1C,8,1726.5088,1717.2208,1679.9522,1790.8396,1806.9879,1778.6791,1696.4203,1663.1196,1688.833,1700.6974,1729.6855
1C,8,1658.162,1656.7183,1649.7994,1658.3338,1664.0289,1649.5794,1607.5738,1603.4544,1605.9555,1651.9097,1710.424
1C,8,1596.0412,1618.2075,1576.1959,1561.0512,1558.3871,1552.5699,1551.1504,1549.2517,1556.0081,1586.6912,1662.3365
1C,7,1749.1385,1757.2646,1758.1217,1717.2036,1693.6536,1659.0046,1642.5085,1644.3166,1668.2223,1726.5709,1792.5547
1C,7,1946.37,1927.5966,1898.4286,1891.2206,1874.9727,1823.9111,1811.8293,1814.0812,1823.2127,1877.0213,1938.2918
1C,6,1872.4663,1847.6675,1831.0711,1811.5377,1805.9306,1776.3716,1778.9332,1788.9842,1794.0959,1842.7365,1931.1348
1C,2,1769.3557,1724.1499,1756.6705,1804.4227,1800.4983,1775.0914,1768.0342,1753.533,1761.8957,1814.0022,1863.783
1C,8,1861.127,1778.8527,1732.1914,1749.0282,1756.5372,1718.702,1663.3448,1652.4347,1656.669,1721.0337,1789.3685
1C,3,1946.7659,1952.3965,1944.1073,1952.9081,1957.7984,1960.6028,1988.7863,1961.7879,1981.5314,2038.8751,2123.7059
1C,8,2029.8944,2052.1685,2051.2239,2060.4276,2055.4381,2029.8213,2020.3538,1996.2895,2003.3417,2041.6972,2123.0075
1C,1,1964.6381,1999.5995,1984.7175,2090.9145,2085.4911,2022.7717,1983.4264,1991.5009,1999.6653,2029.7449,2097.9489
1C,9,1667.7731,1646.394,1650.7675,1655.52,1631.254,1599.0056,1579.2775,1576.5652,1574.7042,1602.3708,1644.9205
1C,8,1838.7732,1832.316,1821.7504,1805.3451,1775.0528,1753.9574,1748.913,1746.8067,1766.2671,1821.1103,1882.1234
1C,8,1995.8657,1978.5262,1996.2802,2013.163,2020.7805,1960.6203,1916.7689,1914.819,1918.5844,1993.0951,2079.1834
1C,8,1635.7597,1647.4832,1647.9192,1625.0612,1591.7791,1566.1797,1561.7401,1539.9633,1570.6213,1602.5008,1669.9615
1C,7,1682.3698,1655.9532,1642.8496,1665.8935,1657.8619,1647.3241,1629.033,1637.1077,1641.115,1666.3953,1706.3449
1C,7,2076.8775,2075.198,2097.7614,2198.4508,2159.2657,2050.6865,2004.0254,2005.8135,2006.8627,2048.2644,2101.0918
1C,8,1882.6809,1883.6593,1866.7177,1861.836,1847.0215,1822.1727,1804.5846,1801.1685,1809.2594,1881.9855,1973.8119
1C,9,2144.0085,2114.193,2103.868,2088.2182,2089.9875,2085.8106,2087.4022,2089.9277,2084.5299,2122.1598,2199.1219
1C,8,1867.7653,1861.0644,1854.7876,1904.7028,1901.6031,1863.5377,1835.228,1830.7898,1837.2822,1874.8197,1934.5949
