Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,4,1746.8475,1745.8903,1729.3988,1721.9701,1727.5209,1728.9098,1742.1568,1762.3814,1788.3957,1815.42,1852.444
1C,6,1880.7692,1885.4288,1866.1628,1850.8711,1838.9551,1838.571,1850.0473,1859.7112,1893.2229,1931.6888,1972.4934
1C,3,1497.769,1497.2015,1495.9603,1505.4728,1515.4957,1521.4685,1527.8467,1543.3214,1560.1329,1596.588,1615.5395
1C,3,1694.3891,1685.4235,1674.1415,1675.5339,1689.8399,1681.394,1682.0113,1688.6517,1715.0391,1752.6577,1780.7447
1C,7,1822.0981,1809.9637,1808.3869,1796.5231,1782.0842,1770.3124,1756.3636,1767.4561,1796.262,1833.4336,1876.2491
1C,7,2174.8702,2167.6099,2160.0331,2114.2296,2117.3462,2079.1152,2073.903,2081.9413,2103.7493,2132.7533,2162.1913
1C,5,1858.42,1844.7087,1822.223,1816.0551,1803.094,1807.3773,1807.7141,1813.9665,1823.9497,1847.1649,1872.1088
1C,7,1969.9101,1953.5783,1944.1774,1934.6907,1945.3576,1929.91,1914.48,1931.1681,1961.6282,2003.2827,2048.2404
1C,7,2079.654,2060.523,2059.0417,2051.4465,2073.5232,2048.4403,2047.4058,2055.8004,2064.7592,2099.4585,2132.152
1C,6,1739.4437,1731.5754,1725.4994,1699.1424,1694.3397,1691.296,1702.5326,1713.5342,1736.7246,1790.1334,1826.2375
1C,7,1728.0065,1693.9873,1677.4466,1665.0529,1658.7898,1646.8071,1637.155,1644.3365,1661.3268,1684.4016,1713.7493
1C,7,2026.9269,2006.4809,2014.8046,2028.7286,2014.7869,2004.8262,2003.3493,2009.9801,2030.6675,2084.9177,2130.5535
1C,5,1564.0015,1549.2101,1549.4877,1519.1213,1509.1237,1517.4823,1524.0825,1536.3871,1561.3009,1595.0453,1635.0323
1C,4,1731.4147,1726.0702,1717.2445,1701.2973,1715.3858,1716.9783,1725.5669,1740.5607,1764.0716,1801.9178,1838.3362
1C,1,1724.7842,1728.7457,1739.2226,1758.2972,1754.4614,1780.624,1799.3607,1806.2707,1831.6279,1867.7863,1914.4752
1C,4,1749.5739,1751.0773,1740.7322,1738.5578,1746.3438,1745.0966,1746.6862,1759.9101,1786.6859,1816.4898,1857.2776
1C,2,1780.0658,1761.6647,1767.5403,1772.0997,1797.832,1793.8834,1808.2995,1822.9224,1845.7638,1891.2119,1917.3682
1C,1,1376.2984,1377.0764,1384.1234,1383.3106,1390.7827,1400.8314,1400.6895,1409.8742,1428.2029,1451.0308,1464.5312
1C,2,1644.7189,1638.3305,1639.1559,1638.7712,1661.6422,1651.1642,1661.7068,1670.1277,1697.9979,1733.2231,1775.2324
1C,6,1771.6705,1759.5184,1754.5661,1753.3814,1754.2921,1752.5741,1763.6303,1774.6709,1797.4636,1833.3852,1865.1796
1C,7,2064.9736,2061.6898,2028.2311,2012.1991,2005.8528,2006.9656,1995.5575,2002.4384,2026.5352,2065.6355,2087.5018
1C,4,2044.8723,2030.9833,2037.4642,2002.7819,2023.3175,2010.5342,2026.9542,2041.5408,2070.8714,2106.4835,2135.6825
1C,7,1809.2698,1787.3338,1779.7007,1785.3361,1782.1154,1781.9016,1771.0674,1776.3556,1800.6069,1837.2183,1876.7272
1C,3,1374.0092,1373.0043,1365.8933,1373.9987,1389.5597,1388.3792,1408.9204,1423.7962,1451.6754,1483.8976,1499.7748
1C,4,1715.3686,1707.8197,1688.1764,1687.6622,1693.4401,1699.858,1722.4865,1741.2834,1757.4328,1792.7456,1833.0508
1C,6,1834.7847,1810.8717,1790.1529,1797.4896,1795.3039,1787.7629,1793.0765,1805.2895,1814.7159,1847.0696,1867.5127
1C,1,1445.0741,1446.2828,1458.535,1456.7699,1481.4462,1497.9274,1523.7088,1554.8218,1575.0402,1622.7042,1661.9185
1C,6,1893.6968,1895.2488,1884.9389,1885.7065,1919.5456,1881.5899,1893.7489,1913.3543,1923.2684,1956.7597,1993.085
1C,7,1972.3051,1949.0921,1947.1106,1947.6662,1934.4169,1932.8262,1919.1112,1922.6874,1943.7074,1973.8885,1995.6027
1C,5,1791.3026,1779.3342,1777.9686,1760.0429,1751.9089,1758.3027,1763.8883,1771.7003,1788.0841,1831.3247,1859.1519
1C,7,1754.4789,1755.9049,1733.4094,1736.1055,1705.0107,1663.6836,1645.1727,1655.227,1674.6566,1699.2765,1721.5716
1C,4,1212.6276,1212.1016,1213.3063,1207.2843,1214.9036,1218.0147,1243.6474,1255.1306,1277.6038,1327.2338,1357.2144
1C,5,1738.5821,1729.285,1714.7656,1707.1755,1691.7631,1692.1946,1698.9352,1708.1284,1742.4806,1775.6677,1816.8289
1C,6,1742.7181,1746.5145,1749.2264,1719.6191,1710.642,1706.5618,1707.2183,1724.3625,1750.8122,1800.9115,1825.2737
1C,5,1690.6684,1685.902,1682.3603,1676.2668,1672.8823,1677.8254,1685.2503,1695.2528,1710.5916,1733.6577,1760.0748
1C,7,1923.809,1926.8387,1925.16,1917.8942,1895.2461,1884.2364,1880.017,1890.4038,1917.6903,1948.0779,1970.8792
1C,2,2096.7674,2075.8016,2084.3485,2094.2873,2094.8779,2101.5235,2109.7512,2115.987,2128.7609,2152.0421,2178.5121
1C,6,1815.2266,1802.3039,1792.5037,1781.1942,1792.1218,1772.9209,1779.2962,1789.0802,1822.7437,1864.4321,1894.0935
1C,4,1621.3821,1609.9466,1603.3056,1602.3365,1612.2004,1619.5051,1621.5396,1636.321,1662.5141,1718.7052,1746.3553
1C,3,1777.7651,1753.1537,1747.951,1752.8165,1765.4117,1768.6238,1801.9871,1813.9614,1835.4565,1858.5831,1880.81
1C,7,1785.2053,1757.5354,1763.2073,1741.0818,1730.1961,1725.6411,1720.6472,1732.6193,1754.7397,1791.4251,1818.0236
1C,1,1860.1208,1872.8315,1864.6065,1878.1582,1873.7389,1870.8329,1873.9075,1889.0875,1911.4386,1941.0793,1971.4397
1C,4,1780.137,1776.0103,1771.3487,1770.8194,1783.3926,1794.5079,1812.3985,1830.049,1855.9431,1903.8381,1945.7743
1C,7,1885.9748,1861.0756,1848.0359,1848.3917,1842.6082,1841.0419,1838.5105,1847.4554,1880.3113,1919.2167,1946.8755
1C,2,2007.5074,1989.6968,1993.4022,2003.919,2000.6744,2016.2356,2019.9175,2038.5775,2058.6694,2095.9005,2119.4636
1C,6,2089.9426,2067.7508,2063.0793,2077.5088,2068.392,2053.1763,2060.5187,2069.9923,2092.4691,2115.1219,2153.4039
1C,2,1513.4009,1510.0899,1532.8311,1519.3614,1546.9435,1535.6855,1542.7371,1552.9741,1588.0395,1620.5994,1641.948
1C,6,1989.7447,2009.2494,2001.9882,2004.9674,2019.6121,1987.8416,2007.2558,2013.4778,2034.08,2068.4123,2096.8644
1C,5,2174.1011,2134.5291,2117.9234,2109.6213,2083.831,2099.1634,2085.6867,2098.4166,2111.6087,2151.7504,2164.3361
1C,7,1893.3306,1894.7796,1875.2639,1870.0214,1844.795,1856.1761,1830.9143,1840.0641,1859.6668,1910.1491,1928.401
1C,1,1740.3925,1742.7022,1744.5593,1754.1015,1770.9176,1773.369,1787.8892,1800.854,1823.5758,1859.1708,1899.1735
1C,4,1918.5937,1896.2216,1879.7886,1874.2819,1876.2256,1883.9416,1895.286,1906.4698,1930.1139,1958.8225,1990.4492
1C,2,1547.9248,1536.7142,1539.1967,1543.203,1570.6208,1576.8115,1586.4403,1594.6102,1619.8323,1658.2611,1698.4527
1C,6,2032.008,2021.5034,2000.9557,1997.1599,1986.7503,1985.7162,1993.0667,2004.2831,2020.1642,2058.9648,2103.6306
1C,3,1637.2565,1631.5651,1622.8923,1626.4915,1634.0493,1631.4128,1631.1924,1639.5999,1662.1637,1694.9228,1711.9128
1C,3,1978.214,1965.9168,1946.4726,1948.1974,1970.2433,1970.7494,1947.4447,1956.051,1991.4964,2040.052,2081.8312
1C,8,1900.3731,1857.2067,1839.2065,1816.0046,1788.8235,1781.4023,1758.2352,1756.1839,1764.518,1790.7265,1806.9402
1C,1,1550.6393,1559.6914,1570.2887,1563.4283,1573.6137,1576.1297,1580.4577,1588.988,1604.2248,1629.1696,1646.9585
1C,4,1498.3788,1460.8199,1483.6142,1447.349,1453.024,1449.2605,1463.1868,1476.4952,1490.7277,1558.4101,1578.039
1C,4,1678.2982,1657.865,1653.5532,1636.3156,1656.0821,1647.2635,1656.5669,1672.5644,1687.4423,1716.8846,1739.8249
1C,7,1752.924,1710.0422,1712.6579,1689.7509,1636.362,1626.9386,1622.0418,1623.2021,1646.4196,1677.2736,1714.8497
1C,4,1901.4921,1905.1664,1897.524,1892.1929,1922.1878,1909.9886,1925.6566,1933.432,1954.094,1975.1556,2000.2135
1C,4,1724.4032,1712.8722,1712.8418,1709.0167,1720.2962,1719.6531,1736.6342,1751.2063,1780.6931,1831.9243,1868.6732
1C,4,1990.9422,1991.7591,1999.8656,1977.1,2002.3044,1996.6954,1993.2244,2004.7793,2021.9139,2046.8412,2078.8983
1C,7,1661.1503,1662.7168,1660.2936,1651.1863,1645.5231,1643.5066,1639.3842,1642.0064,1658.2528,1672.3963,1704.7594
1C,6,1717.3524,1712.9968,1717.3941,1715.9403,1706.2441,1704.0328,1708.3911,1715.9903,1728.0963,1770.8995,1817.9794
1C,5,1803.785,1791.3556,1786.4084,1769.7052,1766.6048,1778.2279,1781.25,1785.2161,1794.2951,1828.067,1853.4679
1C,7,2232.4619,2218.1227,2237.1777,2188.8704,2209.9278,2170.7198,2161.926,2172.8825,2185.3956,2221.2328,2259.7381
