Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,11,1381.812,1340.8227,1350.5042,1347.2004,1325.5841,1323.7476,1335.4962,1323.6397,1320.0472,1322.3614,1319.881
1C,4,1315.5663,1308.9653,1268.3451,1262.0278,1293.0162,1273.4565,1307.9196,1341.2768,1364.1828,1379.8296,1394.1053
1C,5,1462.2609,1489.3456,1451.1772,1416.2156,1391.5319,1394.153,1396.9767,1398.8307,1426.4871,1524.3721,1534.6273
1C,9,1396.5749,1378.2787,1368.0884,1347.9997,1343.3841,1334.4219,1325.9039,1326.4469,1325.2758,1327.7826,1349.5864
1C,5,1701.0244,1659.0827,1610.2956,1594.5388,1578.6547,1580.4162,1599.0303,1614.9222,1683.5683,1697.4001,1686.5196
1C,7,1460.824,1423.6401,1359.9633,1360.9022,1356.1702,1361.3681,1347.6445,1358.0845,1366.7691,1374.1096,1402.7935
1C,7,1772.6835,1746.1687,1668.5286,1674.2101,1683.0947,1701.2823,1668.4431,1675.103,1702.9806,1702.2712,1743.2475
1C,4,1627.628,1629.4644,1632.0549,1586.1647,1601.4771,1618.8561,1601.2014,1620.0164,1693.0076,1731.1796,1731.1924
1C,5,1393.0079,1379.054,1351.8521,1339.3759,1335.6135,1340.5807,1341.5598,1382.4385,1386.8271,1497.3038,1518.2482
1C,4,1713.6481,1661.9078,1613.3051,1595.563,1609.1059,1613.2548,1610.3491,1626.5824,1670.4843,1722.8943,1758.5084
1C,10,1389.0121,1394.5063,1370.5515,1325.581,1320.8563,1330.0511,1328.2783,1331.3989,1313.9864,1312.7368,1351.1624
1C,3,1264.1933,1248.5484,1234.4356,1235.7313,1250.5372,1254.0643,1289.9957,1312.6908,1380.3104,1460.716,1486.9346
1C,5,1203.4241,1191.8246,1178.4423,1178.7568,1177.801,1190.7257,1236.2717,1274.9655,1335.8725,1410.0958,1460.4194
1C,2,1303.2328,1296.7556,1298.6928,1300.7775,1316.3264,1335.8766,1349.4646,1389.7231,1445.1082,1476.801,1515.8888
1C,6,1749.3129,1743.3458,1715.0798,1697.6987,1697.4928,1685.3135,1697.6406,1717.2406,1781.9971,1801.7268,1832.1172
1C,5,1704.7982,1663.7769,1636.2102,1614.7951,1610.5704,1630.1871,1641.2162,1638.7141,1628.1421,1633.7461,1645.6278
1C,7,1571.7337,1564.4063,1530.2636,1501.2637,1537.4864,1518.7666,1497.248,1499.1968,1513.9498,1569.0056,1566.8671
1C,7,1668.8487,1671.2944,1659.5828,1628.7858,1642.3222,1626.8792,1619.8446,1644.4638,1722.4209,1770.1808,1824.4352
1C,4,1545.8659,1548.4135,1515.0029,1480.523,1483.8831,1504.0149,1511.4728,1518.5036,1579.6465,1612.278,1622.4497
1C,4,1246.8729,1230.6142,1216.148,1214.3944,1226.8666,1233.6837,1244.4213,1249.4706,1245.0073,1249.0361,1240.3082
1C,4,1277.6614,1265.6922,1222.3014,1212.5233,1219.6709,1241.1343,1273.5695,1298.8288,1350.0169,1399.819,1442.9722
1C,7,1729.3049,1678.9825,1564.409,1568.1372,1563.4388,1581.8766,1533.1252,1551.1782,1639.7023,1675.6667,1681.9292
1C,10,1764.1146,1737.2003,1687.8012,1651.5453,1639.7645,1646.0155,1635.3112,1631.7212,1634.9185,1631.1698,1649.3057
1C,6,1398.1581,1393.0493,1340.7119,1313.5507,1303.5849,1300.7096,1314.3896,1338.055,1350.1536,1431.8088,1443.6653
1C,3,1223.6032,1223.4721,1220.0648,1256.0952,1261.2074,1257.8022,1273.6537,1289.7352,1286.4087,1299.911,1303.5625
1C,6,1737.9527,1689.1911,1665.6128,1642.3514,1644.4192,1632.6239,1679.7108,1687.9856,1675.7172,1682.1932,1700.9778
1C,3,1744.5046,1680.2109,1656.4544,1668.8448,1670.4649,1697.837,1715.3046,1721.0185,1758.2807,1831.0624,1867.1346
1C,6,1513.9779,1500.3938,1470.2648,1450.9627,1443.5782,1436.6995,1475.6163,1477.8265,1502.9635,1528.0465,1558.9729
1C,7,1754.7156,1733.7686,1688.4601,1644.4784,1623.0339,1626.7664,1611.7579,1639.517,1710.7141,1737.9838,1852.6199
1C,5,1750.6362,1704.3635,1683.6088,1672.2626,1659.7867,1667.3931,1666.5089,1692.2196,1768.9475,1827.4826,1863.2798
1C,9,1439.5385,1395.2757,1393.8413,1365.8166,1360.0129,1384.2969,1347.2584,1353.9279,1339.9596,1373.7885,1407.6076
1C,8,1471.1122,1469.0755,1479.9028,1451.7641,1476.0232,1479.3785,1455.5963,1444.8593,1522.7786,1532.4195,1558.7843
1C,3,1331.7383,1293.9069,1281.1927,1287.7013,1309.4162,1319.9098,1352.2129,1406.079,1446.2109,1484.0653,1483.1133
1C,3,961.106,955.3678,925.5974,930.6324,938.8889,944.5591,997.2524,1028.5858,1049.6165,1113.5017,1098.2861
1C,4,1017.761,1003.4434,991.8157,982.0269,1000.1515,983.8004,995.5061,1015.4581,1018.4641,1022.7729,1045.5195
1C,7,1719.0738,1661.5067,1631.494,1563.0689,1544.979,1543.7261,1533.5629,1546.503,1582.1398,1618.6531,1596.1059
1C,6,1635.0585,1621.4667,1585.9947,1564.2947,1550.0147,1547.4988,1571.5139,1577.0464,1594.9045,1583.4877,1620.3251
1C,4,1686.4514,1662.0343,1646.6396,1623.0493,1629.432,1645.4281,1643.7718,1678.5275,1691.7653,1723.497,1765.5225
1C,3,1398.0205,1367.074,1332.8679,1339.9435,1342.6022,1338.4191,1347.5503,1358.1622,1338.9221,1378.3637,1365.8543
1C,7,1721.6445,1646.8781,1637.2827,1620.4287,1604.0223,1588.0624,1560.4955,1564.9681,1655.3279,1695.4936,1729.0042
1C,5,1460.8319,1403.5155,1396.8637,1378.273,1358.8691,1373.3897,1396.6992,1421.2434,1470.7865,1510.1056,1486.5519
1C,4,887.8257,884.0139,877.702,876.5173,881.527,883.1749,894.6445,928.5036,1005.4168,1069.3719,1061.7015
1C,6,1725.5003,1712.0935,1699.6946,1689.2352,1663.0666,1661.1191,1665.4839,1685.3364,1717.7205,1795.0292,1873.805
1C,6,1258.0911,1235.8814,1213.2243,1184.8596,1189.8728,1178.7098,1201.966,1230.8547,1304.4957,1384.9044,1393.209
