Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,3,143.3419,143.8712,143.3047,144.8036,148.2139,149.5181,150.0298,151.8614,156.8848,163.4438,174.3739
1C,4,153.0504,153.0885,155.3845,150.2117,159.4596,160.8516,162.2018,166.8236,168.4199,180.8329,213.2249
1C,5,149.6609,147.7881,146.3306,147.7861,145.9105,148.2815,152.7071,159.8691,165.1769,175.7866,195.1115
1C,3,121.3353,118.8281,118.3356,119.6952,125.0363,128.4838,136.6052,137.4385,148.2601,151.6482,169.3338
1C,3,151.891,151.5069,147.5571,148.3224,150.5942,152.2328,152.0976,161.1593,168.7228,179.0951,201.6441
1C,3,149.5298,149.3192,146.9668,148.9463,150.5365,153.2739,154.6022,159.6301,162.668,169.8474,193.6776
1C,1,110.1604,111.2814,111.1964,116.5849,123.4221,126.0168,130.264,136.3962,138.8334,146.3227,158.5832
1C,3,135.2676,133.9122,128.6796,131.9271,134.0555,136.6114,142.8018,146.9813,160.79,173.4924,197.9025
1C,1,139.1066,144.2772,146.345,149.5024,151.9002,154.2509,159.4231,159.7781,164.623,167.4835,186.3737
1C,3,138.7341,140.0331,135.7975,139.229,141.42,142.7961,148.072,150.0464,163.7616,169.8681,204.2079
1C,3,149.7901,147.3075,146.1717,148.5487,158.8488,163.1468,169.9446,175.5389,180.8809,189.0536,203.8861
1C,5,122.8085,123.5601,123.0839,121.6698,121.0175,123.5231,125.9305,127.1932,131.7017,130.8839,140.2436
1C,4,130.6639,128.1754,126.002,125.8438,126.4783,129.3952,133.7581,143.5697,154.0213,164.2536,191.0764
1C,2,162.8461,158.6623,161.0289,160.6534,162.573,162.5334,165.6988,171.4871,169.6172,182.6264,199.0551
1C,1,157.2908,163.5036,170.2644,169.0577,172.23,171.8262,171.6195,170.3368,174.322,180.3875,196.0279
1C,2,114.0685,112.1338,112.4909,113.7457,120.5073,121.997,128.7339,133.3488,140.8734,146.6487,156.0896
1C,3,126.0901,124.9048,122.4189,123.2743,124.8874,126.9351,129.2379,131.4186,136.4353,138.142,150.6349
1C,1,144.5538,147.6096,150.2121,150.1993,153.5911,153.7478,156.9653,159.6164,162.9154,171.9877,196.0312
1C,1,142.508,144.5381,145.3563,145.1881,149.4829,147.0714,155.7385,162.3513,168.3209,184.2084,220.171
1C,1,143.9082,147.0151,149.1961,153.8835,157.981,163.4826,167.1077,173.7873,175.6556,187.4892,191.4915
1C,2,121.1677,117.0281,117.6276,118.1799,121.515,123.1402,126.399,129.4817,138.7395,153.8126,167.9961
1C,2,155.1493,151.3185,152.5007,154.6939,152.8437,152.5189,161.9334,167.2476,177.7612,185.8495,207.6458
1C,2,144.3838,144.3312,148.3111,153.7205,155.6422,159.0841,159.6908,161.6566,166.5431,174.6738,199.4618
