Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,6,1819.1525,1783.9425,1785.5733,1774.5905,1783.2652,1769.5777,1803.1172,1813.6776,1835.0187,1866.3427,1911.6705
1C,4,1814.0548,1764.2658,1740.4622,1720.4127,1722.8241,1726.0219,1724.4216,1728.7528,1740.3543,1768.9236,1799.1772
1C,6,1767.0513,1729.0777,1723.9562,1728.5458,1752.02,1716.8394,1738.7645,1756.5855,1779.183,1829.5457,1863.3439
1C,8,1976.6708,1966.1843,1947.0907,1945.9013,1944.3807,1935.5547,1931.9669,1931.4694,1953.1992,1989.6332,2034.3387
1C,2,1677.1393,1660.5822,1663.4912,1662.2406,1676.3844,1684.8266,1730.9702,1744.1897,1763.8249,1806.397,1857.8352
1C,7,2118.9437,2088.3934,2077.6128,2067.3996,2061.6295,2060.7843,2060.7424,2079.8607,2107.5882,2138.6939,2167.7216
1C,4,1722.0825,1703.2467,1686.5048,1681.4199,1699.6355,1706.1988,1715.0635,1724.5774,1754.2582,1838.5352,1868.475
1C,7,1844.0568,1813.1792,1780.2761,1727.6335,1707.9277,1703.1584,1689.8438,1690.5804,1709.5518,1734.071,1771.758
1C,7,1757.5195,1745.0729,1734.619,1721.326,1712.344,1695.2897,1687.1575,1689.118,1702.7507,1725.3739,1758.0617
1C,5,1928.6398,1901.1256,1870.0453,1845.2739,1828.689,1831.2357,1850.7114,1870.2034,1887.8538,1915.9425,1942.4099
1C,6,1931.4181,1889.4926,1873.1752,1831.6559,1844.7893,1816.4371,1828.8427,1841.2221,1852.813,1888.1704,1920.456
1C,4,1551.6413,1548.1111,1544.9308,1541.8506,1549.6686,1552.1779,1582.0897,1601.8036,1637.8778,1670.9392,1703.8933
1C,6,1956.1016,1908.6312,1886.8645,1869.5872,1864.0637,1854.7997,1856.4948,1856.5979,1867.5641,1886.5634,1904.734
1C,8,2086.9943,2069.9499,2069.2926,2047.5433,2033.9004,2021.591,1997.0543,1994.3931,2012.9932,2041.615,2060.7831
1C,8,1953.3002,1936.6603,1912.8151,1896.1877,1875.8757,1853.73,1844.2315,1842.3,1851.1142,1879.7085,1894.4306
1C,8,1813.7371,1798.1029,1825.4655,1830.3713,1827.4268,1767.785,1757.6201,1756.0411,1768.4096,1794.5199,1819.9392
1C,3,1925.1319,1903.1408,1855.2889,1857.2113,1858.2878,1871.2156,1866.8739,1878.0549,1890.3252,1905.7211,1917.71
1C,3,1670.5021,1645.0349,1638.3644,1650.7609,1656.1019,1664.7377,1663.4043,1670.3211,1681.8624,1710.1452,1729.7959
1C,7,1889.467,1884.3576,1867.1194,1869.3352,1856.3622,1846.2083,1845.5009,1851.8245,1862.5857,1888.4024,1908.7255
1C,1,1317.7204,1318.5043,1331.4088,1337.6168,1354.5014,1365.1049,1384.0102,1407.4563,1443.9459,1494.0497,1524.1922
