Chem, Val-Slope, Val-Intercept, Val-R2, Val-RMSE, Val-%RMSE, Cal-Slope, Cal-Intercept, Cal-R2, Cal-RMSE, Cal-%RMSE
1C, 0.42484574229420236, 67.87673923929181, 0.4519296078195888, 139.00215203514497, 2.222378138205395,0.5400962022361782, 33.95032432983133, 0.6923405544510132, 155.92722843587936,0.9629801820707233
Co, 0.435850650541293, 40.23473018051519, 0.12153909357385594, 54.874858152985695, 2.339208709561102,0.4116178676615652, 29.870139337353592, 0.7460054942218926, 86.11473769670312,0.7444816903131791
Cr, 0.05787834573441916, 313.8953291085254, 0.06843280243530822, 384.9214422544087, 0.6027251128798966,0.4231416529439799, 196.81595879867132, 0.5653813163592776, 153.9367220929732,0.4935707238256774
Cu, 0.4967480933044371, 828.4339060491548, 0.4031751251423667, 397.8001845006112, 0.23981945913700242,0.4833117263143613, 831.5629792395036, 0.637263153606591, 440.4791064666809,0.1795659755013982
As, 0.3132134035235626, 40.59278888588006, 0.2461686376908427, 47.289705600133736, 3.1294783151098726,0.4566080291936313, 12.917304642067382, 0.7361187342810306, 23.85717071761493,0.579248061885661
Ni, 0.16790348618926323, 735.0565061877203, 0.006531270864974517, 810.3048895835979, 1.8320836380644177,0.24776083621204997, 540.8832293984028, 0.5061174636510056, 869.0426988344586,0.46693952108692166
Sr, 0.4197984716080104, 24456.06227221004, 0.2582375129053635, 43882.11024953883, 0.5339601281758221,0.49066365134425394, 16719.87224246705, 0.5853093803226003, 28890.025212301058,2.2069133653129325
Zn, 0.091853425691162, 39003.74815859258, 0.10915014874585552, 61687.78338164318, 1.0769697386044852,0.5801675063500583, 14976.32097736925, 0.6816377824110982, 17076.54080432263,0.43954230989214726
