Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,4,1958.923,1933.301,1920.1225,1909.8497,1917.1837,1917.8848,1928.7764,1948.2325,1964.2204,1988.9699,2037.018
1C,4,1755.8316,1719.1256,1729.3352,1688.8097,1693.7685,1696.4673,1701.221,1715.4998,1726.6788,1755.9833,1772.4155
1C,4,1558.3157,1547.2421,1552.1349,1528.8775,1530.0675,1534.3621,1538.0345,1547.132,1555.0214,1583.0439,1611.6065
1C,6,1977.0599,1947.2348,1939.241,1922.3095,1921.3025,1900.7601,1901.9785,1907.1692,1916.903,1939.0871,1953.3022
1C,1,1414.5691,1418.7885,1428.888,1437.2406,1450.4533,1455.3501,1488.0967,1513.8161,1531.9904,1589.0421,1615.4425
1C,4,2058.1936,2017.5884,1980.0858,1965.6531,1990.6269,1992.2943,1990.6255,1999.7736,2008.6776,2039.1336,2061.3419
1C,3,1555.2377,1544.9407,1542.6412,1561.1171,1572.5489,1573.8042,1578.6192,1594.2194,1622.9536,1657.4893,1686.2952
1C,2,2007.4036,1997.0245,2002.0383,1997.2348,2014.5698,1997.3703,2001.6147,2015.1624,2036.332,2079.8899,2113.092
1C,4,1947.3388,1908.3328,1885.5639,1866.6617,1871.2219,1869.6028,1875.4896,1887.0365,1903.5469,1930.2734,1954.3441
1C,3,1584.3404,1579.6171,1578.4309,1579.4932,1585.6279,1595.3362,1599.5391,1610.9166,1612.7365,1621.2607,1647.0732
1C,5,1891.0219,1866.3491,1853.3657,1831.3122,1806.305,1808.6052,1831.1084,1842.891,1865.9198,1900.5042,1950.1649
1C,3,1762.8109,1754.6349,1733.7035,1741.7051,1750.2159,1762.2259,1756.7948,1759.2648,1761.0753,1791.2546,1797.4193
1C,5,1884.7922,1875.9302,1869.5833,1855.257,1848.9397,1854.065,1865.8482,1879.6963,1888.8214,1914.0583,1937.8527
1C,7,1805.9603,1781.1038,1766.2633,1745.1266,1732.1501,1732.218,1727.7727,1735.8536,1755.8472,1793.1671,1819.8429
1C,8,1859.2687,1844.1408,1845.843,1830.8677,1821.8741,1822.8246,1814.3699,1813.4314,1821.5026,1842.4738,1866.6405
1C,2,2008.0123,1988.3684,1992.6431,1994.1782,2014.2184,2017.0514,2025.8125,2029.7166,2050.3559,2072.1999,2113.0604
1C,3,1463.9817,1453.3374,1450.4506,1452.0173,1466.3317,1474.1347,1513.5977,1524.9426,1559.7986,1608.8164,1662.9923
1C,1,1662.1528,1663.1382,1686.7574,1691.725,1709.9219,1716.5299,1726.482,1733.9166,1746.3188,1765.5952,1785.3956
1C,3,1655.9973,1644.3449,1635.0658,1643.1826,1642.9494,1647.1588,1647.5533,1653.0922,1646.7402,1685.4949,1726.317
1C,7,1546.3663,1533.607,1528.1378,1524.9723,1537.1021,1529.9369,1523.2316,1528.6534,1544.3557,1563.9101,1593.0771
1C,2,1485.2709,1473.2858,1487.5936,1495.2164,1514.6273,1523.8598,1539.9862,1556.4691,1572.4149,1608.5042,1632.553
1C,3,1627.9497,1627.4461,1618.8126,1621.0367,1635.2485,1660.1843,1692.5067,1723.122,1751.7955,1788.3222,1840.7013
1C,3,1739.4779,1752.8,1726.0091,1728.1677,1734.0358,1734.6532,1743.8739,1748.1306,1750.0621,1784.7762,1805.9826
1C,3,1808.2418,1799.3334,1760.1924,1768.9486,1763.8214,1764.8532,1766.8743,1780.2799,1791.8464,1825.3184,1869.258
1C,3,1707.7605,1694.4034,1681.3938,1682.0397,1696.6054,1700.1956,1712.5397,1725.8314,1750.7052,1797.2144,1833.0191
1C,5,1867.9778,1840.1384,1852.1851,1837.7735,1833.7239,1834.1994,1836.0356,1857.6577,1874.5781,1913.6096,1946.7683
1C,6,1708.3417,1681.5298,1670.8718,1668.8401,1675.4981,1666.7489,1685.9753,1707.588,1726.2378,1762.9627,1779.4712
1C,4,1836.5293,1809.4498,1785.2741,1770.267,1771.9811,1772.4649,1772.3737,1776.0165,1778.5494,1835.5409,1871.1797
1C,6,1828.9153,1833.545,1777.5642,1760.3537,1772.812,1759.2244,1767.7126,1788.67,1800.6432,1848.5478,1874.4234
1C,4,1976.68,1954.8427,1959.0439,1948.3851,1956.9892,1968.583,1959.929,1987.0386,2000.131,2034.4786,2056.3389
1C,7,1844.0926,1811.8019,1789.1885,1777.8338,1774.7333,1774.0723,1772.2946,1781.3586,1791.3935,1826.637,1853.3833
1C,4,1462.0204,1460.4951,1448.2868,1444.2122,1468.9508,1467.1463,1473.9218,1497.8148,1507.2638,1558.7523,1611.6206
1C,4,1997.5423,1975.6148,1967.8149,1952.5217,1969.9139,1975.7882,1982.6415,1998.0431,2007.7683,2040.1891,2052.4165
1C,3,1582.0287,1573.0107,1553.4851,1556.7617,1566.6629,1564.044,1592.1866,1614.0788,1634.3028,1665.026,1689.317
1C,3,1514.989,1508.8973,1507.8902,1510.8076,1527.6067,1539.2943,1563.9378,1594.5797,1608.315,1659.7189,1689.1134
1C,5,1916.11,1885.3629,1876.5152,1868.5104,1838.8716,1844.6786,1843.5138,1852.4637,1867.1216,1889.0066,1911.543
1C,7,1604.9005,1591.4553,1586.3951,1587.0816,1580.066,1573.377,1568.8665,1575.9268,1592.9992,1637.0626,1681.2894
1C,3,1938.842,1897.4363,1894.8141,1901.6688,1918.2548,1926.8148,1950.774,1980.2952,2009.0314,2045.4421,2084.2714
1C,4,1457.4127,1415.8143,1415.1746,1409.7176,1425.088,1420.4893,1435.9768,1456.158,1464.6475,1485.6968,1532.8484
1C,3,1696.6273,1676.9104,1674.226,1680.7552,1690.0041,1706.6253,1718.409,1739.7881,1755.6036,1794.6477,1814.7921
1C,9,1892.6725,1881.3306,1868.6089,1865.7951,1856.6268,1842.1803,1814.7303,1817.7743,1808.3048,1852.8728,1859.2076
