Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,138.6514,137.0134,137.2135,138.9484,141.2209,144.3555,149.5503,157.9585,169.4308,171.9354,202.8087
1C,1,200.3091,201.9471,203.4021,204.4558,211.8027,211.6201,213.4689,217.1177,226.4666,232.3859,249.6313
1C,1,197.6263,198.4326,198.0841,198.069,203.4921,205.2148,206.3842,214.9124,222.0186,229.8191,251.6007
1C,3,198.5594,191.1335,188.4763,192.0399,197.9011,200.2055,202.6215,207.1333,219.2726,229.5466,247.085
1C,1,192.4621,195.0245,196.5735,195.2598,199.9016,202.667,207.2732,213.8961,220.186,229.2165,263.8655
1C,1,178.34,181.0119,179.8724,183.2232,185.3998,186.4864,192.523,195.1467,209.0882,218.7352,233.8068
1C,1,205.8607,214.7124,216.4068,214.045,209.7917,207.6448,207.5449,210.3441,219.7523,226.9606,243.4291
1C,5,154.6001,160.4963,160.777,153.0975,149.887,150.9046,159.0526,166.5715,172.3114,176.5476,206.4506
1C,2,127.7433,125.3383,125.6398,127.9939,133.0213,134.6547,139.4506,148.1299,152.9326,161.7704,192.3874
1C,1,208.3398,217.1168,216.7461,218.5115,215.2171,214.0502,212.7322,218.0984,226.1422,234.7037,257.3148
1C,1,155.351,157.2969,160.2054,162.9206,163.9221,166.088,170.5093,175.832,180.5954,188.2416,202.2446
1C,1,144.486,145.4944,147.3407,151.314,153.6567,153.6451,153.9848,159.9906,170.7045,179.2326,203.4922
1C,2,211.7139,208.1119,208.2593,209.3699,212.0401,211.8105,216.3852,221.7182,226.8192,232.3252,250.5807
1C,2,168.9806,167.3582,169.3524,172.7181,177.9398,179.702,181.7843,184.4991,195.7395,200.7136,208.3305
1C,8,213.5792,211.8542,216.5943,219.109,216.1224,211.8041,213.1092,208.1964,215.0658,217.3465,246.4834
1C,7,194.2505,193.483,193.8177,193.4059,194.2802,193.2854,191.6747,193.3629,197.7157,205.1166,233.2737
1C,1,135.5588,137.9235,139.034,142.1625,140.6388,143.4278,146.4222,156.287,165.1079,178.293,201.1618
1C,6,218.1756,209.7529,202.4507,197.3301,197.099,195.9466,196.9031,203.185,209.8501,212.7915,246.5297
1C,3,202.2379,200.0288,198.5202,199.5214,207.2619,206.7785,209.8153,208.0751,221.8902,230.3751,252.0284
1C,4,197.4317,197.8348,192.8651,191.9132,192.5929,196.0399,196.0497,201.1386,208.0018,210.1139,225.3172
1C,5,208.8575,203.58,205.1753,195.3593,192.3292,195.66,198.1176,200.0222,207.3799,214.4598,241.623
1C,6,201.5613,208.9228,205.0915,202.5728,203.0558,200.9716,202.3267,205.5711,216.7328,225.3563,249.0326
1C,2,179.1645,178.3984,180.5092,182.2353,182.9716,187.0348,192.7239,197.1674,211.3519,222.8988,240.2975
1C,6,220.1278,222.322,225.3235,225.8951,217.9372,215.9779,216.9161,216.0181,222.3307,220.9415,252.9534
1C,1,158.6197,160.3819,159.4565,161.0519,164.1004,164.6575,169.9287,169.1161,179.4827,186.7185,199.2038
1C,2,185.6705,185.1331,187.4011,187.3567,189.9719,190.91,189.7789,189.3164,198.2943,202.6705,215.2116
1C,2,206.9438,205.744,208.1162,211.0461,215.2647,217.7806,219.0464,226.6562,229.2445,234.454,250.2215
1C,1,187.9145,193.7079,194.7241,195.9146,202.8318,206.2873,211.4105,223.5552,233.872,242.8862,257.5082
1C,2,193.5822,191.0697,194.9298,193.8856,196.6142,199.1722,201.695,205.8687,210.4348,220.6831,244.8181
1C,1,154.8009,164.4365,168.1975,170.7825,171.1928,171.3098,172.7495,176.1367,176.8233,187.4649,202.8203
1C,5,193.0923,193.9122,191.8738,186.4664,183.9353,184.8482,188.9781,195.7612,197.4454,199.2022,228.9282
1C,5,220.4764,222.8962,217.1189,215.8405,213.2183,214.7202,214.7544,215.9513,220.0197,222.6859,244.5757
1C,3,190.3508,189.7043,188.7282,194.5919,201.1628,203.2801,206.5132,214.8692,218.6667,233.274,245.5584
1C,2,201.0314,199.8429,204.2728,205.0257,205.4949,203.7798,199.8852,200.5287,205.7683,216.8891,233.6743
1C,1,190.9183,192.2829,194.008,191.5416,193.1606,194.1763,198.3096,200.4446,207.1379,217.1206,225.5511
1C,5,180.0968,182.2147,180.0685,177.2624,177.0823,178.2392,184.0511,190.3537,206.5044,215.7999,239.9779
1C,5,204.3873,201.9153,200.0483,201.5923,199.9689,200.1301,202.0179,204.8378,209.5019,213.0398,227.312
1C,1,183.5045,188.2577,190.5692,204.7098,203.5882,201.0248,211.0346,211.9909,217.3133,225.2262,251.7519
1C,7,209.3681,214.57,208.7543,203.7322,199.8967,201.8637,197.5661,202.1899,207.9665,210.1548,235.7223
1C,2,154.815,154.6304,157.2535,160.7315,164.0787,165.1487,169.8972,173.7796,179.2684,188.1021,214.1049
1C,3,191.0535,191.377,190.2137,191.2469,192.0699,193.3197,193.101,199.111,209.0037,217.2192,229.7778
1C,1,178.8709,181.5145,185.799,188.6134,194.8488,197.7367,200.0572,203.8488,212.6494,218.6206,243.2522
1C,1,192.6036,194.7534,197.9271,207.711,215.0454,216.6596,213.3909,218.691,223.001,236.733,255.3461
1C,1,187.2966,192.1189,195.0407,202.1103,205.3251,202.2315,205.4088,206.5645,215.1544,224.9172,234.7012
1C,1,203.8248,204.0898,208.0792,210.4731,217.5146,217.262,220.542,221.4131,226.2386,234.1501,260.7934
1C,1,137.8153,137.9415,143.5143,150.331,151.9338,155.7625,158.5981,163.7707,171.7241,183.0259,206.1771
1C,8,216.8529,220.2378,217.8965,216.3061,218.4169,215.8139,217.2688,215.0577,215.9792,217.6304,244.2565
1C,3,162.127,161.0384,160.3997,166.1244,164.9658,165.5588,165.3377,170.5244,175.854,183.766,198.9135
1C,1,172.502,176.9451,177.8794,178.4701,185.2425,186.7032,188.7038,200.0808,207.1916,214.553,250.9308
1C,8,201.9311,205.7087,210.6326,208.9973,205.4323,202.6314,201.8049,197.9637,209.1079,212.4073,243.6098
1C,4,189.2664,191.5631,191.5038,186.8921,191.1645,189.9637,194.2941,200.276,208.0075,221.4281,243.3794
1C,1,199.4922,202.3873,206.2994,209.891,209.4887,210.9922,213.9704,217.1887,226.7307,232.6588,247.5844
