Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,185.3715,182.1672,183.0188,187.3153,196.1174,199.1643,208.2766,204.2253,211.256,211.4838,221.5952
1C,6,215.9369,213.1544,213.9316,214.3063,212.5115,211.6948,213.9099,214.4151,222.0777,231.8412,248.7615
1C,1,194.2677,195.3622,195.8054,202.1137,207.915,209.4044,213.3376,221.8915,230.2795,243.078,267.3012
1C,1,133.6457,137.1535,140.5453,142.9641,149.2871,154.2136,163.3431,169.9944,178.4195,190.1189,200.8283
1C,6,152.8517,154.1791,157.8166,159.85,155.3815,152.6662,157.6278,157.3437,169.2952,181.5561,194.9754
1C,1,136.1793,137.95,141.0139,141.4119,146.3076,148.799,154.5837,162.1064,163.4276,175.5966,199.1281
1C,4,190.159,183.5487,179.0873,176.7213,177.7257,181.7143,182.6168,188.674,183.8451,189.4958,199.2142
1C,1,179.7868,182.5618,180.7786,185.101,191.4582,194.4804,200.0788,204.6937,223.5697,242.244,270.69
1C,2,136.5873,134.2878,137.7133,136.4386,144.8463,147.5599,146.1311,144.5007,142.2558,149.2297,149.3998
1C,1,125.6451,128.0772,132.7086,133.3601,135.0685,133.6917,135.5597,140.1714,143.3916,151.7137,171.0993
1C,2,127.4549,126.8827,126.9362,127.115,126.9969,129.3467,131.6907,139.4329,144.1625,161.0298,179.5368
1C,2,131.3656,128.3829,133.1905,138.2947,143.3067,150.435,154.9571,161.7397,166.1692,174.0086,196.0101
1C,1,151.1024,154.7736,155.8836,164.8268,160.7951,165.8826,167.8873,167.3856,172.1175,177.0057,209.0985
1C,6,148.9872,148.0137,146.7625,142.4797,143.5668,139.4907,141.2213,154.0421,151.7172,154.9432,202.6315
1C,3,76.1717,74.3993,73.3619,74.908,76.1412,78.1178,80.3607,83.0397,83.658,88.9401,91.4564
1C,3,192.5766,189.875,184.7063,185.8583,190.1996,193.1487,192.215,194.6115,198.4699,205.3127,211.1393
1C,3,191.6739,189.688,185.9432,194.1559,191.5428,193.5079,195.8001,191.8442,197.743,208.3768,219.2398
1C,7,203.9446,201.7516,204.7959,199.8984,195.2539,195.8884,194.5708,197.2879,205.3555,209.9183,228.3214
1C,2,171.0586,170.5487,177.7122,179.6446,182.4751,182.7046,179.9067,180.8985,190.8268,202.2185,212.555
1C,1,187.3703,195.6626,193.4746,202.0762,205.6477,216.6769,216.0975,217.0159,229.1156,231.4277,244.437
1C,3,155.0288,154.4923,152.4941,157.4409,157.8452,159.8056,162.1862,161.0607,175.273,182.0357,201.2134
1C,3,101.9257,100.7221,99.3064,99.5937,100.6265,100.9636,103.4298,105.8792,108.5676,108.2086,120.5457
1C,3,124.6765,123.2752,122.6885,126.5207,127.5552,132.7127,134.9443,137.0746,152.369,155.3447,171.9825
1C,5,143.6651,145.4313,143.2872,142.2111,140.4542,141.1006,147.3359,155.4949,164.3551,181.185,214.2131
