Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,100.9228,100.2932,100.7514,103.4182,103.8012,103.9918,107.334,116.1778,119.5742,134.7453,143.2256
1C,6,183.0102,183.3421,181.9977,176.7281,172.293,170.6686,173.4835,174.6879,179.1319,179.3683,182.7597
1C,5,176.9378,172.7996,168.6857,164.4999,162.3058,164.6463,163.8685,166.5891,176.8181,188.7189,209.3005
1C,3,192.913,188.512,181.8819,185.5493,186.3441,189.4556,189.3619,193.7671,199.6225,208.8891,222.2917
1C,1,178.2352,178.7681,181.7017,183.348,183.868,182.8086,185.1651,189.1553,195.7712,200.0789,216.0866
1C,1,116.0463,116.4305,116.9493,120.0343,121.5286,122.5523,123.2101,126.7112,130.7911,143.6104,153.8364
1C,2,102.0191,101.7075,103.1099,104.9554,108.6137,112.8673,112.1502,114.6878,126.7359,132.3224,133.563
1C,1,171.3488,172.7182,171.9447,175.9438,182.3206,187.339,193.8192,198.4634,215.1943,221.0082,233.8695
1C,3,106.8842,105.7891,105.6529,107.8183,107.2647,109.803,112.2347,123.9468,131.6059,142.3251,162.2623
1C,1,172.0349,174.2399,177.7247,178.7462,181.8081,184.9523,185.6429,188.6401,198.1463,208.5023,220.5506
1C,6,210.6166,207.9484,202.3196,200.4508,201.6651,196.3849,197.7601,201.5899,210.5182,222.515,230.5238
1C,2,122.114,121.996,123.121,125.4178,129.1641,132.4204,139.0164,143.9262,154.4969,159.751,182.9724
1C,1,104.2507,105.9064,107.9266,108.459,110.9458,113.6103,118.362,123.7352,127.7861,135.6635,154.5293
1C,1,158.3169,160.0583,159.2918,158.8406,165.1642,166.7201,169.274,175.4975,185.7634,192.0954,204.6696
1C,5,191.586,188.0051,190.3781,188.3886,183.7219,188.606,191.5077,195.9134,202.1504,215.2818,236.0722
1C,2,182.278,180.5276,181.4335,183.5229,189.5938,192.4962,195.404,196.1706,200.3811,212.7664,228.6905
1C,5,187.1849,180.4086,180.7647,181.8452,178.875,181.3824,184.4832,190.5291,203.7841,210.952,219.7124
1C,1,107.3305,107.6955,108.181,110.0046,110.9764,112.7867,117.9692,126.3614,129.6048,142.0539,156.6714
