Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,3,128.1663,128.5797,127.8501,128.8999,137.7983,144.2563,151.6742,158.0615,166.8218,178.4951,204.8782
1C,1,151.5527,151.9224,151.6161,151.687,151.9231,152.1498,155.3942,158.0618,171.3672,184.9185,202.5143
1C,2,150.8337,148.2232,152.008,154.9771,158.1697,160.6357,167.1966,175.9922,179.6784,192.4276,218.5332
1C,5,221.2805,212.608,207.2073,208.6413,205.2159,210.7751,214.8775,214.0619,223.3147,222.8072,244.2458
1C,1,140.0336,140.6576,143.6853,144.9879,148.9191,156.712,159.6472,168.2872,180.2657,188.663,209.0261
1C,4,219.2438,216.58,214.2067,213.99,218.9535,220.4194,225.6134,226.1405,232.028,241.1667,260.5387
1C,2,196.3875,194.8319,196.2924,200.8196,205.8171,207.4626,208.5143,212.8905,217.7855,222.1619,241.309
1C,8,197.0298,199.1713,197.6229,193.7337,191.4307,191.2963,188.4615,187.6204,193.4977,196.6655,210.5499
1C,2,125.3199,123.0205,126.5587,128.7275,138.3846,141.3378,144.1639,147.0565,151.3082,153.9756,169.0196
1C,2,125.4876,124.2562,126.6122,128.6642,138.4641,145.3835,149.4951,153.2228,162.0403,171.5688,191.0922
1C,4,144.157,143.6817,141.2143,140.6759,141.2203,144.4937,149.3391,156.2323,162.0582,170.0135,184.9197
1C,1,164.3702,164.5817,165.8969,173.171,173.8671,175.1796,181.4806,188.035,198.0297,204.8146,226.3208
1C,1,190.775,192.5502,194.0986,198.7827,204.3452,204.672,205.5068,217.45,231.8404,238.0405,255.3093
1C,3,141.8847,143.1683,141.125,142.7653,145.3673,147.8111,152.8037,157.8212,166.0005,178.3192,203.6448
1C,2,221.0272,216.659,219.9336,219.6357,217.0403,217.6882,219.2849,221.3909,226.0968,232.9829,252.6589
1C,1,195.3912,202.9214,195.9027,206.6954,202.8514,205.7393,214.327,212.9317,212.7657,213.0624,240.5884
1C,3,184.9395,185.8005,184.7658,185.0635,192.3206,193.8042,197.7922,201.9496,211.4426,217.5362,249.4945
1C,4,141.5593,142.4118,140.9844,140.3586,142.4159,145.047,148.9007,158.1599,168.4963,176.5813,187.5808
1C,2,157.1673,153.482,154.9379,157.5806,161.9335,161.3188,164.8104,166.4346,171.4968,177.1132,201.0473
1C,1,178.2769,180.4331,182.8633,181.1964,181.2538,180.6282,185.6806,192.3061,198.303,214.1956,236.8718
1C,8,211.2201,213.5135,212.3075,206.9967,209.0631,207.1813,203.952,198.7721,200.4797,204.9836,221.0796
