Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,165.7205,165.3767,169.5937,167.976,166.5392,170.9345,166.67,168.6755,170.8361,188.3415,195.2498
1C,2,83.7122,83.1478,84.1159,83.5238,85.205,84.8388,87.8698,88.8979,92.2164,94.9237,102.2176
1C,7,201.8252,200.9055,197.9935,197.2971,194.6757,194.8928,191.0571,192.8472,198.4882,204.3178,218.7375
1C,6,185.457,190.7679,188.9478,187.5345,186.7667,184.8073,189.004,191.3691,199.0725,205.0382,224.094
1C,8,177.5665,178.6405,178.594,177.0116,176.6068,172.8305,170.8248,169.2744,175.3782,172.7017,181.9623
1C,8,202.0629,208.5665,209.1466,211.8868,208.9989,204.0554,204.1417,200.003,202.4913,205.9522,217.6262
1C,10,177.5035,179.8659,178.4652,177.028,177.6142,175.296,173.6381,173.2032,174.1062,172.8964,176.8699
1C,6,204.7003,206.838,207.303,203.5398,202.8739,197.0432,201.2782,203.9923,210.5667,215.6181,240.7613
1C,1,206.3015,215.9732,213.9957,223.8842,226.817,222.9801,223.788,221.8945,225.3811,226.7895,253.7257
1C,1,178.4976,178.6325,182.0449,182.1011,182.9209,185.2266,186.1347,189.3192,196.8575,199.9757,209.3036
1C,3,177.4592,176.2329,174.6514,176.494,179.9055,179.0089,175.9293,178.6439,181.9887,180.1675,185.5689
1C,2,85.284,84.5461,84.8097,84.5619,84.9531,86.6475,89.8374,91.9153,92.5024,98.9803,103.7748
1C,1,128.6757,131.4744,131.6867,132.0157,131.0891,130.3959,129.2278,136.0208,139.1512,150.261,166.3697
1C,1,84.8519,86.7729,89.1145,88.3588,90.609,92.4195,90.1792,92.1792,94.8503,96.8636,99.7672
1C,7,212.5717,215.4519,216.7904,216.2052,212.8771,211.8825,208.1165,209.7186,213.7223,213.4266,228.059
1C,6,159.3164,158.3795,158.727,155.5078,157.8722,154.9852,158.8935,163.2093,169.125,167.2656,177.6875
1C,1,199.0684,199.1724,201.0119,201.8481,202.0125,202.1727,205.4033,208.4566,219.5983,233.4947,248.519
1C,6,169.0313,168.0479,171.0291,169.4866,168.0379,166.3398,167.4962,169.0506,170.004,175.2843,180.238
1C,4,210.6266,206.1324,201.0108,197.0663,203.768,207.3432,204.6619,207.4792,212.1766,221.0427,241.4292
1C,3,205.2044,205.9711,203.4954,207.0281,207.1868,205.239,203.5018,204.1985,205.8719,208.8162,223.57
1C,3,130.3942,130.3767,129.2513,131.9536,131.012,131.3276,138.6432,146.5947,158.7128,172.4765,202.3608
1C,7,195.444,189.3732,188.6804,185.9466,186.6457,187.1897,183.1412,183.1556,185.5072,187.4291,195.7917
1C,8,209.8561,206.9378,205.2265,204.6468,199.1906,199.7102,201.4697,197.6815,210.6495,221.1689,232.5398
1C,3,182.615,183.8288,179.0783,183.5307,186.2665,185.7047,183.3868,183.7705,184.8854,186.1153,191.3016
1C,2,183.327,181.8986,182.2021,181.9155,183.3737,184.7542,188.2365,189.5526,198.7672,203.0145,213.0773
1C,2,140.9641,138.9095,138.9937,139.1621,140.3207,142.1733,145.7055,148.7769,158.4719,174.5659,192.3813
1C,6,182.8904,183.687,183.3215,182.0065,182.9577,180.8243,183.4239,186.9957,192.4128,195.3184,209.6468
1C,5,228.6518,227.7472,220.3897,216.866,216.4495,217.3371,221.0917,218.4666,230.7761,238.5183,253.15
1C,3,197.8224,199.1241,194.7042,195.3008,200.1957,200.2621,205.871,206.8322,220.808,233.5437,250.3958
1C,6,231.6251,231.0255,228.0711,233.4925,224.654,216.0145,226.2414,219.8894,217.8075,221.573,234.0675
1C,2,204.3601,201.8546,207.9648,210.5965,226.2348,225.1131,217.5202,219.4427,225.8822,235.8508,258.3848
1C,7,206.9486,210.2051,204.165,206.1636,200.0853,202.2662,199.6998,204.2293,212.191,227.7746,248.8674
1C,3,99.3964,100.512,99.0885,100.2046,104.1238,105.8604,107.544,109.8263,114.6919,116.4162,128.5544
1C,2,101.0589,100.8575,102.1214,103.7451,108.721,112.1245,112.4055,109.9227,116.5091,119.6604,131.5201
1C,1,211.1376,214.6771,216.3519,216.082,220.8465,214.248,215.2376,211.6239,220.4772,222.3246,237.1513
1C,8,202.2195,201.6829,202.9359,195.0809,195.5046,194.0995,194.4155,193.6911,196.6682,202.0354,214.4191
1C,7,226.6834,221.5086,219.0104,214.425,212.889,212.5537,212.3316,213.461,221.0837,231.4903,254.1377
1C,8,220.9665,218.252,223.9819,215.5499,210.6252,211.5779,216.2389,209.2687,215.2739,221.0556,228.8269
1C,8,194.5481,191.1417,191.922,187.7324,188.0824,185.976,184.3667,181.1273,185.3072,188.6599,196.7973
1C,3,103.798,103.3847,101.9835,103.8144,107.4206,110.6698,112.1723,116.2732,122.0218,125.3387,134.3737
1C,3,192.3044,189.5143,188.9268,189.7171,194.3209,196.9382,196.154,196.5098,201.7958,204.5319,213.1835
1C,4,162.7847,164.0037,163.4072,161.2059,164.3754,166.7752,170.3889,173.1024,175.1834,182.013,183.9531
1C,3,99.4201,100.076,99.11,103.0452,104.4931,105.8891,108.4755,108.3583,112.3137,117.6154,125.6402
1C,9,210.5948,219.3517,210.6205,223.539,224.0631,216.092,225.2882,210.4173,207.1237,223.5739,233.7775
1C,1,143.1383,144.7086,143.7905,149.513,148.4462,148.9789,158.9679,155.9796,160.5896,162.5139,193.472
1C,7,210.9481,214.3051,215.3013,214.3217,212.1104,209.4411,207.3507,209.2575,210.2303,222.702,239.1741
1C,6,203.9974,201.631,204.0366,202.8497,196.5386,193.8275,196.6076,198.2381,202.7812,207.7932,230.3505
1C,8,203.0887,199.5465,196.4101,194.4996,194.6352,195.2557,195.5823,194.2453,201.3795,211.1958,218.7091
1C,7,195.644,197.1245,196.3805,203.7185,201.0878,196.6409,195.1838,198.6898,203.3866,212.2654,237.7176
1C,7,214.9932,213.4593,215.4221,206.6397,202.5975,201.5332,200.6513,203.7103,210.0276,218.3507,243.3274
