Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,9,2031.1409,2079.6413,2039.4052,2008.5436,2101.4579,2050.2706,1961.9648,2008.9466,1955.2765,1961.0247,2092.2385
1C,1,1102.4958,1114.8017,1145.352,1160.6161,1235.3758,1241.9329,1269.9763,1245.3439,1294.2434,1319.1367,1392.0592
1C,9,1721.618,1672.9595,1656.06,1632.2162,1658.1683,1670.9637,1628.4124,1649.5926,1627.024,1671.1216,1763.8994
1C,1,1957.6995,2037.487,2042.874,2070.5437,2107.8549,2111.5692,2130.8817,2118.645,2150.5616,2186.0738,2326.2589
1C,1,1334.3026,1339.8894,1355.2713,1386.4007,1407.2699,1412.3524,1410.8226,1424.1467,1405.5709,1450.4895,1556.7206
1C,4,1672.6802,1653.9926,1644.578,1589.9552,1667.9605,1680.9309,1659.4231,1694.3618,1682.749,1736.8645,1871.3309
1C,4,1513.7107,1511.9509,1483.2337,1478.018,1523.9001,1574.0988,1615.8261,1622.4518,1629.9047,1642.6915,1808.2164
1C,1,1757.9631,1809.3182,1814.0933,1808.5694,1799.5063,1821.7632,1826.4386,1816.9147,1825.3863,1899.0069,1992.5646
1C,1,1732.9504,1772.4596,1754.0486,1754.1658,1849.8961,1861.1792,1863.3959,1878.6303,1892.2399,1962.076,2040.5172
1C,4,2079.1184,2085.5485,2070.7515,2008.4948,2053.0274,2032.4742,2009.7023,2026.3777,2025.4603,2084.976,2199.1546
1C,4,2024.3427,2043.0137,1985.4849,1962.8264,2042.9105,2016.5034,2011.9398,2029.6655,2019.7411,2095.2659,2240.05
1C,3,1968.2148,1969.0644,1936.7226,1988.3984,2017.1285,2038.9889,2066.8495,2086.5818,2071.4572,2122.8297,2248.983
1C,2,2068.8853,2020.098,2095.7899,2048.7924,2277.6273,2403.6344,2312.6948,2283.3412,2217.9694,2256.9992,2393.0799
1C,4,1958.0313,1947.1814,1900.1259,1875.8345,1901.244,1901.0545,1899.4571,1903.3653,1895.1654,1959.1084,2093.3049
