Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,1685.5893,1661.9888,1668.3525,1670.7325,1673.3317,1707.8111,1726.9148,1745.5524,1770.6748,1802.7063,1833.3337
1C,3,1963.4516,1944.8903,1942.9897,1951.0554,1948.5026,1965.2171,1967.79,1981.0677,2001.5733,2037.0257,2064.0031
1C,4,1876.3823,1842.2461,1841.5884,1841.178,1860.1377,1872.3722,1887.3647,1906.0484,1930.8632,1969.8766,1997.1833
1C,2,1853.7277,1849.3263,1868.8425,1874.3838,1887.976,1903.6228,1911.6776,1932.5229,1952.0419,1986.4813,2017.3914
1C,4,1808.5608,1795.3475,1780.7741,1776.445,1778.2695,1780.3598,1782.8762,1789.1952,1827.2056,1864.8272,1889.9629
1C,1,1849.773,1850.0255,1870.0999,1870.918,1891.0274,1904.5706,1918.6883,1932.0022,1961.525,1996.313,2031.4995
1C,4,1965.3759,1937.663,1941.0994,1933.7843,1941.6823,1948.9959,1958.6856,1974.8039,2002.8621,2036.5389,2072.32
1C,4,1915.3402,1886.426,1877.1985,1876.0528,1878.5088,1889.9774,1903.3584,1921.4701,1945.7529,1993.4871,2031.0255
1C,1,1702.7699,1703.5157,1722.0818,1734.3662,1748.073,1756.7013,1759.362,1775.4236,1793.94,1833.7063,1862.6631
1C,2,1807.4517,1807.1433,1816.2977,1814.7133,1814.5828,1825.4797,1830.1176,1843.7737,1866.9173,1898.0858,1944.5282
1C,4,1663.4007,1650.6457,1650.6013,1648.1761,1655.8674,1667.1648,1671.82,1680.583,1695.6323,1739.3482,1772.7731
1C,2,1808.4046,1793.8227,1804.0316,1811.2326,1822.2185,1837.1216,1849.5796,1865.8262,1887.673,1922.0905,1958.6291
1C,2,1589.8528,1569.3578,1573.772,1579.3142,1590.4401,1603.3691,1623.5394,1640.0317,1660.7653,1687.4941,1711.3802
1C,2,1866.583,1847.478,1863.5016,1868.8203,1881.4815,1901.3128,1907.8806,1928.9106,1949.5437,1992.8356,2024.8803
1C,4,1870.143,1872.4777,1883.5964,1868.0914,1870.0265,1879.5523,1888.6495,1903.5875,1925.7765,1966.2047,1994.3342
1C,4,1744.5972,1732.8447,1725.7107,1724.0387,1736.6228,1740.1005,1754.8895,1768.1067,1800.5426,1840.8178,1881.6962
1C,2,1831.944,1803.1807,1813.2107,1825.1618,1835.3762,1853.8428,1854.9767,1868.1018,1895.1104,1927.0164,1953.6503
1C,2,1924.2866,1906.986,1914.3991,1912.0242,1918.4957,1922.4085,1929.5284,1944.0388,1967.1404,2008.4441,2036.2197
1C,3,1918.6441,1920.0361,1915.7555,1922.5229,1931.7477,1946.5848,1953.2896,1972.5574,1996.6571,2031.8013,2062.5602
1C,3,1861.7395,1847.3477,1843.1482,1853.4656,1849.549,1849.8237,1856.3992,1867.7804,1887.51,1913.3152,1945.2343
1C,2,1879.5464,1878.8786,1893.319,1895.8166,1901.068,1908.4179,1910.1334,1919.0294,1939.7997,1964.8975,1998.4697
1C,4,1760.1732,1738.2322,1731.8355,1727.8272,1745.6282,1745.408,1758.4987,1771.5561,1800.168,1830.5113,1859.2656
1C,1,1621.7872,1622.5753,1633.8819,1639.2732,1660.9302,1677.8948,1702.3732,1719.7221,1744.6566,1785.1215,1815.4509
1C,1,1860.2243,1870.1872,1880.7165,1890.6362,1892.6995,1896.78,1908.6606,1925.1532,1948.4491,1998.2385,2025.886
1C,2,1829.6605,1811.7338,1820.8637,1821.6989,1831.1908,1866.6074,1878.6162,1893.9308,1914.0667,1942.7137,1966.4154
1C,2,1856.4956,1828.7114,1852.5509,1862.062,1866.9222,1886.1837,1898.5032,1916.6646,1944.1338,1985.7041,2025.8133
1C,2,1901.4028,1888.4433,1901.5316,1904.8537,1916.8229,1932.6737,1945.6177,1955.8205,1975.7877,2014.1339,2051.572
1C,2,1859.9332,1856.0698,1861.639,1858.1296,1868.4858,1876.0927,1883.6169,1902.0513,1925.2169,1963.9256,1990.0736
1C,2,1816.1652,1809.1025,1829.3212,1835.7462,1844.4196,1855.2092,1867.3224,1889.3581,1913.9358,1947.4576,1981.0446
1C,4,1634.2331,1634.1478,1638.1769,1631.8018,1644.4009,1659.271,1678.1712,1698.0966,1730.9357,1771.1594,1806.3863
1C,2,1814.0048,1808.6119,1816.5146,1829.5586,1842.6136,1854.5598,1868.9663,1882.772,1913.6989,1950.7488,1988.1681
1C,4,1799.0884,1786.3582,1781.9911,1780.6537,1786.5454,1787.6217,1792.6287,1814.2714,1840.4041,1884.006,1923.441
1C,2,1855.4283,1854.3747,1869.3272,1870.261,1874.4521,1874.5108,1893.7766,1909.1865,1929.1954,1964.5534,1992.1784
1C,2,1818.5136,1797.9484,1803.0278,1814.5753,1822.6329,1827.3961,1830.5283,1840.886,1864.3456,1893.2134,1925.3802
1C,2,1469.5406,1466.4166,1487.0544,1488.7201,1508.7533,1547.2409,1562.9748,1577.4956,1601.9453,1617.0179,1636.8402
1C,2,1865.5442,1855.5723,1859.9975,1878.5096,1899.9663,1908.4226,1922.3614,1935.5101,1957.116,1997.8281,2029.2226
1C,1,1856.6841,1864.3823,1862.7438,1884.0866,1893.2986,1913.4786,1929.2807,1943.6902,1970.4727,2027.902,2064.5489
1C,2,1741.9805,1738.9959,1762.4958,1766.3843,1782.4025,1797.3274,1804.2162,1822.967,1853.8059,1895.6294,1926.188
1C,1,1825.4976,1827.8955,1825.5068,1827.3988,1831.735,1843.8274,1855.2737,1869.0189,1893.5182,1917.363,1958.9442
1C,4,1917.5992,1910.6329,1912.181,1910.6304,1924.9571,1931.1658,1942.7534,1957.0502,1977.7652,2020.2651,2060.5104
1C,3,1746.3091,1738.0644,1730.9959,1744.4847,1755.641,1763.2739,1769.8429,1782.5945,1797.0159,1844.0212,1865.5763
1C,4,1612.187,1594.4501,1577.5295,1574.9337,1580.134,1595.8776,1604.5046,1613.7738,1626.4391,1655.6443,1679.3873
1C,5,1829.2602,1818.4419,1817.2094,1818.5293,1815.9278,1817.7273,1822.2715,1832.4735,1849.4172,1880.8599,1911.7363
1C,2,1595.7057,1588.4889,1600.0648,1608.6437,1622.0725,1643.1195,1658.6227,1671.3581,1690.9971,1731.8757,1771.848
1C,1,1735.9167,1737.5038,1746.6634,1755.6029,1767.3957,1778.9107,1789.3631,1800.168,1826.5203,1863.1235,1890.8754
1C,2,1858.158,1853.1551,1854.1959,1857.5378,1868.4474,1895.2781,1908.3841,1923.172,1947.2647,1983.8284,2018.5143
1C,2,1843.0957,1834.0585,1839.9654,1842.5089,1855.8137,1873.3869,1880.5113,1893.8145,1919.6053,1957.0604,1991.904
1C,2,1712.4611,1696.35,1703.1419,1709.3254,1721.4394,1747.0572,1766.8586,1787.8044,1813.9966,1840.3308,1869.253
1C,2,1815.1169,1801.2564,1820.3651,1832.1823,1844.6093,1856.9318,1871.9462,1887.3235,1908.3036,1947.894,1980.9578
1C,2,1716.8234,1706.7399,1706.807,1716.8119,1739.1221,1758.9105,1779.3065,1792.3847,1821.2964,1853.8835,1895.8561
1C,4,1849.3109,1824.1132,1831.9728,1822.4516,1828.6098,1837.4339,1850.0583,1864.5116,1888.1771,1921.9484,1949.6989
