Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,3,1343.7143,1326.5538,1326.1337,1330.0768,1336.1893,1336.1194,1352.2805,1370.6396,1395.4002,1440.5622,1469.5155
1C,2,1899.9552,1859.6938,1866.6271,1869.2133,1878.1434,1886.4418,1897.8706,1920.3646,1942.9864,1987.802,2028.4162
1C,7,1677.558,1667.5763,1667.5562,1665.3075,1658.0775,1655.0496,1650.1841,1654.8123,1671.8788,1696.4725,1731.7658
1C,7,2200.7223,2169.9895,2154.7493,2145.8245,2140.4679,2139.9983,2136.6353,2156.1931,2184.5556,2230.286,2270.3517
1C,4,1882.7842,1869.3005,1861.7059,1817.3641,1824.1659,1821.0039,1835.7317,1850.7437,1892.5156,1927.3597,1962.0967
1C,5,2129.913,2101.0977,2087.7735,2092.2156,2069.9261,2073.2763,2075.1447,2086.7682,2108.2357,2138.9459,2169.0303
1C,6,1872.3032,1859.5066,1873.1288,1848.1379,1836.7746,1802.2824,1808.7527,1815.2989,1828.4554,1861.6307,1885.1729
1C,3,1759.9496,1744.0906,1744.0432,1750.0028,1759.3951,1767.3817,1783.3452,1803.1074,1836.3596,1876.7097,1911.7416
1C,6,1757.5676,1729.8463,1698.6035,1692.8912,1687.0801,1681.8168,1695.6664,1717.1507,1754.2235,1786.1781,1814.3179
1C,5,1756.5046,1752.4396,1731.1914,1718.4424,1713.3136,1718.4647,1726.0591,1730.7585,1748.3909,1791.2783,1827.2589
1C,6,1959.8368,1932.6592,1935.2998,1917.3136,1920.7089,1904.0121,1907.3604,1919.9317,1939.6507,1974.8712,1994.4658
1C,6,1694.9958,1679.5939,1677.2839,1671.4959,1682.5112,1665.055,1666.8049,1677.4829,1711.1885,1757.8818,1794.1891
1C,5,1774.4553,1765.2154,1745.3799,1744.7804,1739.4058,1752.3242,1741.9986,1752.0625,1781.1884,1802.2299,1832.1327
1C,5,1843.9361,1832.6234,1816.2908,1813.4322,1785.831,1788.9071,1788.7783,1793.765,1820.2139,1844.1884,1880.5039
1C,7,2029.4672,2052.2928,2050.1276,2011.9391,1954.2536,1930.9145,1924.6093,1931.936,1943.432,1972.892,2003.9827
1C,6,2040.3224,2033.868,2058.3599,2041.4929,2065.1251,2016.2787,2032.5761,2040.809,2056.8689,2093.1786,2138.3693
1C,5,1781.1584,1781.5759,1770.2164,1743.3343,1733.8421,1738.2835,1750.0212,1767.3206,1785.4333,1831.2673,1869.8078
1C,5,1941.6068,1927.8565,1933.6729,1899.1768,1874.1666,1874.1939,1876.0603,1883.4153,1905.3059,1933.415,1960.6122
1C,7,2041.7505,2011.3635,2012.174,1969.607,1967.1414,1965.1917,1954.319,1978.3116,2007.5362,2049.1733,2082.9824
1C,7,1737.7913,1700.6637,1699.8766,1691.7852,1663.6068,1655.6608,1640.713,1646.9157,1659.5646,1683.3082,1709.7246
1C,4,2115.4325,2098.21,2107.662,2090.0791,2105.1402,2105.1676,2134.7238,2151.8163,2171.9902,2192.0867,2233.6828
1C,7,1915.004,1882.2112,1877.2243,1868.7908,1857.7639,1855.7909,1852.1112,1869.5536,1895.9463,1916.6437,1951.3739
1C,1,1997.915,1998.1362,2011.4631,2025.4205,2045.1383,2032.7531,2027.3888,2036.2896,2057.0573,2079.9021,2111.499
1C,4,1424.1358,1415.8155,1411.3654,1403.1342,1406.7171,1414.2366,1427.0451,1447.8758,1466.7501,1508.1984,1528.5201
1C,3,1838.8021,1828.2843,1825.5753,1836.4067,1844.7038,1849.0517,1855.4293,1865.1972,1878.1474,1918.8517,1945.5714
1C,2,1862.1285,1843.4126,1857.2369,1858.5939,1884.7193,1871.4804,1898.4913,1910.1805,1922.268,1943.0347,1968.7191
1C,1,1720.8933,1721.8763,1726.856,1741.3096,1767.2897,1762.5003,1786.7983,1803.1722,1816.9598,1843.827,1869.5463
1C,6,1514.0873,1508.5712,1514.916,1510.8603,1506.651,1504.1527,1516.0683,1529.1061,1546.7556,1574.5954,1599.3982
1C,4,1490.2899,1476.2108,1493.7057,1465.207,1465.7273,1481.6008,1489.1255,1501.3599,1515.9451,1534.1203,1547.9633
1C,4,1553.9265,1551.9491,1532.596,1505.6733,1545.4146,1509.7423,1519.1252,1533.2995,1549.7916,1576.8315,1611.1537
1C,6,1680.4506,1672.137,1648.4112,1646.4259,1635.0671,1623.5018,1637.0926,1643.4197,1672.1143,1705.0904,1734.7311
1C,4,1850.8142,1831.1478,1829.367,1828.5937,1840.5388,1860.4577,1880.8871,1896.8554,1930.1369,1961.9312,1989.7369
1C,6,1800.047,1778.9654,1777.9702,1756.8598,1740.0114,1733.938,1737.3234,1745.9523,1776.3187,1792.4117,1814.3749
1C,7,2037.7149,2041.4504,2033.7376,2043.6295,2014.0819,1997.8107,1988.4445,1995.3694,2023.2509,2060.6365,2087.0143
1C,4,1794.1971,1773.2745,1754.5642,1744.723,1747.7839,1747.6206,1759.0604,1776.762,1798.2178,1833.4831,1866.1906
1C,2,1766.0441,1755.6512,1764.6385,1777.7605,1778.151,1778.7433,1787.1893,1798.2951,1826.4369,1881.379,1950.9116
1C,5,1331.4483,1309.2193,1286.6793,1284.9705,1283.8811,1288.3753,1297.462,1303.7438,1324.1635,1347.1703,1381.1264
1C,7,1991.2551,1967.2746,1944.6342,1927.0536,1925.0183,1897.0929,1893.159,1901.9346,1925.7673,1959.7078,1992.4514
1C,7,1888.7745,1873.2756,1884.4598,1856.9876,1849.4186,1851.9999,1842.7991,1849.7825,1874.2318,1921.8322,1958.7734
1C,6,1835.6247,1833.7396,1835.8035,1787.5841,1783.1499,1778.7182,1790.0926,1805.5458,1825.3213,1857.9013,1869.6404
1C,2,1442.2356,1439.0045,1447.3361,1455.0934,1465.1305,1494.795,1490.5649,1501.6444,1521.3688,1558.1755,1579.5684
1C,2,1376.5753,1372.1088,1383.0458,1384.388,1390.9468,1388.0496,1412.3859,1430.0192,1455.3833,1496.1378,1525.2642
1C,2,1928.6184,1907.3279,1924.4316,1933.4509,1935.3817,1948.0526,1939.7248,1946.3683,1962.4476,1989.7277,2023.2136
1C,5,1627.9601,1609.7763,1592.8102,1589.1216,1588.3846,1594.971,1596.4961,1595.344,1613.6966,1647.4048,1674.2225
1C,5,1800.7666,1795.0935,1796.7653,1771.3947,1757.9246,1767.7815,1775.0562,1783.5793,1797.9582,1820.1352,1852.2905
1C,7,1959.3577,1955.9463,1958.1747,1968.6268,1940.1718,1935.8871,1927.9155,1930.6515,1954.6145,1984.8211,2014.1631
1C,7,1871.408,1840.8888,1832.3379,1824.3046,1812.4293,1812.6015,1805.6077,1816.5432,1841.913,1876.5374,1903.7224
1C,1,1338.7867,1344.5227,1344.6413,1342.749,1343.3699,1346.7508,1358.3322,1378.4567,1405.8842,1446.4129,1484.2593
1C,3,1866.6259,1857.3473,1854.5012,1861.3421,1866.6686,1866.5375,1860.9176,1877.0001,1895.62,1928.2789,1956.8863
1C,6,1792.9418,1754.1095,1734.7005,1719.2196,1724.0604,1716.2672,1725.993,1735.9784,1769.974,1822.1702,1863.8974
1C,4,1535.2048,1521.7808,1519.3136,1505.7448,1510.3029,1522.0625,1520.7531,1533.8839,1550.2309,1589.5791,1618.2897
1C,2,1683.6069,1681.8366,1702.1954,1700.6057,1748.7891,1736.0594,1740.7435,1760.5135,1790.4896,1814.6353,1833.9773
1C,7,2084.7242,2083.9628,2077.3521,2060.7264,2050.4729,2044.999,2023.7344,2031.5655,2047.5477,2087.0757,2113.0202
1C,2,1912.4995,1893.9765,1894.5451,1901.5371,1923.0224,1924.5699,1943.1233,1954.7964,1970.3398,1989.6106,2015.007
1C,7,1498.3217,1507.9304,1504.3635,1503.0364,1489.8921,1484.1588,1478.1448,1481.2204,1498.5282,1538.5501,1569.4765
1C,7,1948.3258,1949.4851,1895.3288,1888.3042,1895.9494,1855.4754,1836.5204,1841.9719,1878.5916,1891.4038,1926.6477
1C,4,2044.9227,2020.5897,2010.4921,1997.3689,2040.8539,2028.6042,2043.0401,2059.7578,2080.2039,2142.2573,2180.5493
1C,2,1999.9885,1984.1427,2007.1167,1998.4241,2048.7812,2001.7342,2010.2143,2017.3018,2030.6888,2071.562,2101.5691
1C,1,1670.6061,1677.2725,1684.579,1709.573,1699.0922,1676.2289,1681.4972,1687.0877,1700.4325,1733.9147,1750.4151
1C,7,1828.8702,1818.8795,1808.6479,1796.0611,1757.2655,1748.6068,1733.9273,1741.343,1769.1228,1802.5512,1822.8437
