Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,8,2569.6483,2553.7013,2540.3431,2532.4026,2530.7077,2487.5133,2457.1804,2438.4177,2443.1202,2475.1399,2579.2838
1C,8,2257.7572,2253.7206,2232.3474,2199.9392,2142.0913,2092.2245,2067.8774,2056.152,2065.1319,2094.2279,2184.8543
1C,7,2487.9497,2464.5459,2433.5323,2445.7298,2442.446,2427.1745,2416.772,2425.7324,2422.3097,2468.3657,2558.8214
1C,9,2461.571,2414.6342,2370.6186,2366.1216,2348.4437,2314.0941,2297.8052,2280.3364,2263.622,2296.9722,2419.3066
1C,9,2368.4639,2381.6008,2388.8382,2359.4974,2332.6666,2312.8766,2304.93,2277.1591,2253.6917,2289.4153,2430.9423
1C,9,2433.2273,2432.8454,2441.1181,2381.6186,2345.7999,2261.3127,2220.2583,2211.0476,2205.2429,2231.599,2340.0108
1C,8,2613.1345,2592.7185,2567.415,2527.1543,2499.7931,2446.4202,2420.5666,2397.148,2405.2591,2448.4565,2559.9467
1C,9,2207.1387,2217.5,2226.1683,2231.0158,2213.7114,2187.497,2176.1969,2175.4312,2162.3328,2195.8733,2339.1782
1C,9,2380.3928,2361.3478,2350.0716,2283.3615,2277.7161,2256.5139,2232.2308,2237.9916,2215.8753,2246.2545,2420.0995
1C,8,2481.5382,2467.8511,2462.7147,2430.11,2445.3569,2461.9889,2430.9238,2418.6842,2422.6702,2440.6558,2560.6391
1C,8,2490.9033,2467.9869,2466.7906,2420.9337,2397.3705,2366.6581,2342.6998,2315.4369,2330.0696,2355.8384,2493.5215
1C,8,1817.3383,1809.8587,1808.8324,1787.3904,1784.0787,1777.1087,1784.8264,1775.0214,1788.5627,1810.5996,1958.2696
1C,8,2471.5049,2474.6527,2453.5749,2393.3148,2329.9568,2286.874,2273.4758,2261.762,2270.3228,2309.672,2452.596
1C,8,2358.1599,2341.5021,2318.9622,2305.4262,2278.8498,2249.1176,2262.1132,2234.3627,2238.0327,2273.3771,2422.2029
1C,9,2677.9695,2656.4387,2630.7367,2571.4739,2551.3207,2525.595,2503.4461,2496.4198,2492.145,2525.3733,2628.9968
1C,8,2195.9773,2188.9938,2158.4067,2141.8418,2141.7859,2134.029,2141.1694,2128.1073,2142.6709,2182.9153,2320.2576
1C,5,2496.735,2534.7588,2503.636,2454.0235,2433.8884,2442.4381,2460.8714,2450.1855,2458.6109,2493.5208,2678.8269
