Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,1744.7053,1723.2491,1730.6683,1728.9164,1732.8552,1730.4248,1740.1294,1750.2748,1765.0452,1792.3812,1846.8449
1C,2,1807.1001,1779.3386,1785.3954,1780.2122,1799.6084,1804.8201,1817.5891,1830.8112,1846.4181,1874.6126,1894.8068
1C,2,1620.5361,1596.7245,1602.3386,1613.059,1628.9115,1637.8952,1646.7942,1669.8288,1691.5391,1738.3298,1767.2398
1C,4,1698.6324,1685.2484,1676.1207,1674.4138,1678.2349,1689.8181,1700.6564,1715.0214,1731.7629,1782.019,1811.3343
1C,3,1842.2419,1827.3048,1817.2019,1821.6212,1828.5791,1826.0762,1831.6751,1841.1882,1854.7319,1895.2565,1931.3043
1C,3,1773.8875,1761.6485,1760.533,1763.9805,1770.5663,1770.8687,1770.0231,1777.5779,1797.8179,1830.9511,1864.0332
1C,2,1647.6945,1628.3088,1628.9171,1641.0653,1648.0235,1657.7276,1670.6311,1682.7836,1708.3606,1754.323,1801.2268
1C,2,1921.3778,1909.5916,1912.4062,1928.776,1932.9222,1933.2225,1933.8046,1939.5344,1955.8204,1978.4181,2008.0029
1C,4,1829.9634,1817.3516,1812.5927,1806.6581,1810.5398,1825.1034,1821.4583,1830.8156,1849.6785,1887.9598,1913.4343
1C,2,1864.7932,1837.7842,1844.2031,1857.2829,1863.723,1873.5492,1889.7747,1897.1207,1918.9103,1949.0677,1996.6039
1C,3,1791.1239,1749.9431,1739.7112,1747.4398,1753.7184,1752.3882,1763.9592,1772.9985,1787.0513,1820.2968,1851.4988
1C,2,1918.544,1907.8336,1916.0342,1920.2605,1918.8665,1921.0151,1928.8584,1938.036,1950.1734,1979.0121,2011.2789
1C,4,1763.5807,1752.1534,1751.72,1744.5056,1759.4768,1776.4715,1785.6013,1799.387,1823.7231,1856.0469,1892.2339
1C,2,1656.8314,1628.0238,1629.8416,1633.5275,1648.4614,1656.0678,1659.542,1670.0275,1683.9271,1723.3712,1736.6542
1C,5,1722.2463,1715.4032,1688.3962,1688.3599,1687.3706,1693.9243,1696.1879,1705.3708,1727.3785,1762.9033,1802.3534
1C,3,1821.8077,1807.0486,1795.5199,1834.321,1838.1948,1841.4366,1852.9065,1863.1688,1875.6169,1908.4621,1929.8001
1C,2,1590.499,1581.2194,1590.8364,1597.2994,1604.3329,1619.7665,1645.833,1655.8504,1671.5269,1712.5544,1758.2325
1C,2,1794.6548,1778.0159,1783.7155,1788.945,1800.7737,1795.6423,1807.0914,1819.7005,1837.5661,1863.9654,1902.4213
1C,4,1784.4998,1765.8605,1767.624,1757.2319,1759.3457,1764.6577,1772.8347,1781.6519,1798.8374,1837.4509,1867.1902
1C,3,1780.7208,1765.8242,1758.6418,1759.5963,1774.7799,1790.8884,1803.1928,1814.3225,1829.1197,1855.4403,1893.8562
1C,2,1786.9183,1780.1822,1788.591,1787.4066,1791.2268,1797.312,1806.8255,1820.5113,1843.265,1882.2641,1915.5654
1C,4,1814.0292,1787.2984,1785.896,1783.421,1794.5188,1803.9362,1818.4396,1827.9431,1854.5018,1896.5294,1952.2209
1C,2,1659.1991,1647.4098,1663.0024,1663.2154,1676.0041,1684.4956,1692.1408,1708.6293,1720.0389,1756.9138,1781.7738
1C,3,1915.5644,1910.7014,1893.1625,1901.4722,1905.4958,1908.7002,1920.0956,1933.9466,1953.2374,1990.5179,2025.4707
1C,3,1821.668,1816.4799,1814.4102,1822.0819,1827.6373,1829.8212,1824.0696,1831.3808,1843.6395,1873.7023,1894.6627
1C,4,1710.1438,1699.8108,1699.6941,1699.1319,1702.0372,1714.0975,1729.7469,1755.0983,1775.5927,1808.3732,1838.321
1C,2,1814.7615,1793.4895,1806.6582,1811.6183,1812.3963,1815.5899,1829.3086,1841.2295,1860.2324,1885.7352,1920.2653
1C,2,1928.7753,1904.1252,1913.5933,1915.7272,1920.5405,1919.0724,1922.5104,1931.0301,1949.5067,1980.8808,2026.9878
1C,3,1629.009,1613.8521,1611.4056,1624.6619,1633.8402,1646.1985,1650.0148,1655.3547,1668.7188,1697.7318,1723.6841
1C,2,1645.1402,1639.5997,1641.7716,1647.3376,1645.4116,1649.704,1650.408,1661.5197,1676.6455,1713.0352,1730.7027
1C,4,1632.9091,1626.3868,1624.7281,1624.3751,1631.6915,1643.1122,1658.0926,1671.9726,1689.0327,1722.1951,1759.9113
1C,4,1788.6863,1747.6754,1737.239,1729.4475,1735.3018,1745.7632,1750.0903,1762.2095,1777.9548,1802.2496,1841.0633
1C,2,1588.6247,1567.2876,1574.2986,1589.4204,1601.9801,1617.647,1643.2749,1658.1411,1678.5628,1692.9863,1743.9851
1C,2,1847.9316,1827.0432,1842.4708,1836.5009,1839.0323,1849.6153,1861.6738,1877.3828,1891.139,1925.6686,1957.1714
1C,4,1893.4773,1870.8707,1865.2905,1846.7742,1851.5959,1862.4928,1868.119,1880.2618,1902.3619,1947.4697,1981.0366
1C,2,1831.6369,1825.1304,1827.7071,1833.0548,1834.159,1842.6707,1848.1898,1856.8716,1874.8553,1908.2989,1937.0344
1C,4,1686.8669,1665.072,1669.3215,1655.7081,1664.7361,1674.0462,1682.5564,1695.5952,1716.8766,1749.635,1774.3122
1C,2,1588.667,1568.6378,1579.0948,1592.9818,1607.3097,1613.433,1629.351,1643.9329,1672.7465,1702.8812,1759.6454
