Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,6,1950.8401,1953.0052,1947.7751,1945.3018,1953.9661,1934.3288,1942.0085,1956.3268,1976.1827,2019.5857,2052.9812
1C,1,1929.2884,1933.8253,1947.7191,1950.4941,1946.9653,1952.976,1962.5813,1971.5133,1982.7174,2007.3242,2027.2857
1C,3,1607.8829,1589.7835,1584.3049,1590.2364,1609.0465,1616.5844,1633.4367,1644.612,1664.7203,1725.5862,1753.5848
1C,2,1996.2406,1990.3725,2003.7435,2009.7836,2001.254,2009.2619,1991.1781,2002.6923,2034.84,2078.9683,2112.0633
1C,4,1767.1195,1754.2749,1744.5825,1742.013,1752.7381,1751.8774,1762.7879,1770.666,1794.2553,1827.9598,1862.9303
1C,7,1589.0898,1566.1802,1570.8173,1554.9002,1556.3355,1538.6511,1535.4518,1542.2859,1560.1921,1583.4859,1595.5239
1C,2,1606.7567,1594.8147,1611.3337,1620.2861,1642.7197,1645.0935,1651.9953,1658.7286,1683.223,1724.7913,1764.957
1C,3,1741.1446,1732.1749,1714.5679,1726.4704,1745.3015,1737.3597,1735.9559,1754.326,1767.6687,1786.3613,1813.7807
1C,4,1712.3121,1697.978,1694.6759,1685.2261,1691.258,1686.7371,1699.8934,1710.8088,1734.5961,1763.7851,1792.8744
1C,7,1626.5154,1624.9912,1617.3438,1608.8006,1594.2659,1595.0685,1588.082,1591.4387,1607.3921,1637.6925,1650.1632
1C,2,1989.8599,1973.8993,1984.8891,2001.4248,1990.2051,1991.3274,1985.3393,1995.6493,2013.4658,2048.5105,2080.3419
1C,2,1775.3179,1765.2249,1792.9068,1776.2933,1781.0886,1783.4386,1784.1094,1801.4834,1825.322,1865.2469,1903.1626
1C,7,1845.7915,1849.4127,1838.5554,1841.036,1814.2806,1813.6349,1797.6891,1803.5981,1820.389,1856.1022,1880.0456
1C,5,1910.6047,1886.0245,1874.1071,1859.7379,1850.0261,1860.0916,1852.4657,1859.7053,1876.04,1921.4234,1947.9179
1C,7,1520.0539,1524.6832,1515.9015,1514.2505,1498.1561,1486.735,1483.7192,1492.9386,1499.5535,1541.6118,1590.7589
1C,2,1946.1984,1944.8557,1951.0746,1961.1817,1971.6771,1972.296,1994.7923,2005.6779,2031.6774,2070.2326,2122.1032
