Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,189.1814,187.6614,189.1213,195.715,201.428,204.836,207.7675,210.4404,214.9143,230.7515,251.811
1C,1,181.5785,188.3116,187.4706,188.2553,190.1266,189.91,192.0641,197.4991,199.1495,204.0261,217.9694
1C,2,126.1879,124.9477,128.1428,129.4159,127.0119,128.4294,131.024,130.6166,138.611,144.2984,158.9448
1C,7,150.9077,152.6209,154.446,155.2959,155.9185,152.1323,150.2699,150.6255,152.3105,162.3752,181.1212
1C,3,131.1873,130.5287,128.7524,130.3806,129.3609,131.2067,135.8711,140.9281,150.9012,162.9439,179.5812
1C,4,205.3409,203.8297,203.0276,202.369,213.5855,211.0425,212.7973,208.3591,210.8677,217.5374,252.3596
1C,2,206.6953,201.4917,201.5825,203.0869,207.0815,206.7812,204.7629,206.4535,213.0055,220.9747,237.3213
1C,7,186.6034,187.4064,178.5133,174.3153,174.0589,173.1202,172.8603,175.7185,182.9199,188.7852,208.9275
1C,7,206.6678,206.5762,214.1483,212.0037,215.5609,213.3298,205.1857,205.976,211.6948,216.5242,237.1039
1C,2,179.4016,177.6386,179.1011,184.8996,194.1098,197.5174,203.3484,201.642,206.9015,208.3523,224.0135
1C,7,219.7944,213.3059,210.2881,206.317,197.7,195.2747,194.8042,196.7863,201.4049,212.7852,217.6285
1C,7,216.648,213.9576,212.5856,212.5489,208.5966,205.1094,204.5271,207.1187,216.1607,219.1486,252.5003
1C,4,212.3121,211.6539,208.5473,207.6298,213.1203,214.2364,211.8562,215.9573,220.9703,228.6169,259.5384
1C,8,190.9851,190.303,185.2575,187.564,192.3007,190.4846,179.295,175.9486,184.146,182.5292,199.6345
1C,1,153.8291,155.427,154.5103,159.055,160.0848,165.2955,168.2743,171.8498,178.9661,189.11,218.505
1C,1,130.3818,135.2394,137.8284,140.6384,140.5095,142.0857,145.032,151.1029,154.3076,172.1294,211.0088
1C,1,194.1584,198.0766,198.5921,202.1386,206.5707,206.1222,207.756,204.1776,208.8322,213.9893,224.8908
1C,3,152.6726,157.7774,148.4166,148.6693,154.7263,156.6347,163.0257,164.8891,170.2458,184.0893,210.4032
1C,4,157.2108,163.3812,159.0189,153.3844,159.8541,155.0826,165.6911,164.9801,169.7685,172.645,202.4385
1C,5,160.1327,157.9696,153.0014,150.0541,144.0043,144.1192,151.9798,150.3862,153.8773,160.4358,186.2234
1C,8,192.2332,192.9171,191.1091,190.7029,188.8343,187.9177,183.6344,182.3866,190.8942,197.5273,211.9089
1C,3,144.3358,144.0598,142.5796,144.832,147.0037,148.2427,149.8142,154.5821,161.7544,175.58,213.2073
1C,4,213.9599,215.643,214.4006,212.0626,218.9413,226.8799,231.4086,235.4819,241.0158,249.9181,268.3914
1C,1,150.2342,153.7253,152.0839,153.7619,153.3225,155.0769,161.6301,166.3081,174.7132,187.8227,210.5422
1C,8,203.8144,205.9962,198.1799,199.1511,203.588,201.5965,198.3814,196.8278,200.2327,207.2243,214.679
1C,1,146.5754,148.3611,150.8174,152.7352,156.2987,157.7525,163.1775,167.394,176.968,182.6806,208.5415
1C,3,201.0191,200.0969,199.5989,203.7885,209.1226,210.6004,209.1058,209.7234,216.5288,221.1072,244.8229
1C,4,147.3485,147.5468,146.0231,141.7383,144.6135,144.832,150.2581,154.28,161.0609,171.5644,203.7784
1C,4,115.3485,114.8774,113.8092,113.24,113.8392,114.7337,115.2261,120.6705,123.1965,129.3659,139.7128
1C,7,203.6213,200.0365,192.7454,191.82,189.4553,188.2941,188.1678,192.2719,197.8593,202.8971,219.308
1C,5,196.4281,195.7669,193.617,193.4596,190.4854,192.4229,193.9911,200.1013,210.28,223.9386,248.951
1C,5,181.0898,177.7977,174.321,173.0958,168.009,168.3675,169.465,172.3146,178.6513,184.4158,188.2754
1C,5,154.9305,150.9519,149.7604,147.6219,142.4168,142.7577,143.7894,147.7117,155.8168,171.0267,178.7887
1C,3,201.2169,198.1042,196.9221,202.0913,207.2243,209.0845,209.8586,209.7548,212.3305,225.2804,249.9011
1C,9,210.0098,208.6992,209.1142,208.5806,197.1509,197.378,203.0291,199.0652,192.9582,207.7803,231.8337
1C,7,253.6181,246.1337,240.4201,243.7847,227.7843,226.7326,222.8889,224.7342,226.7506,233.1396,256.3345
1C,1,205.8485,206.846,210.2245,213.5077,212.3252,211.9617,208.6561,211.0159,215.3314,226.5855,242.2731
1C,9,226.6253,231.2393,232.8256,230.1139,226.3046,221.6128,226.3928,214.7888,211.2376,213.9903,237.3443
1C,1,145.2221,145.7557,145.9547,148.5881,152.028,152.9547,154.8395,157.3781,165.7319,173.4775,187.0512
1C,8,197.7755,195.3358,195.4875,189.332,190.314,192.1604,187.7177,185.3519,188.5508,192.7732,205.8821
1C,6,110.3481,110.0646,108.1808,106.7852,108.3359,106.2228,108.0032,111.682,114.2759,118.3634,125.7594
1C,6,215.4497,216.8558,215.2036,213.0147,212.9436,210.0295,212.7492,214.665,224.2729,232.0233,248.045
1C,2,195.659,192.8922,199.4918,204.7799,208.4975,206.7833,206.6199,194.3239,204.7936,206.4936,222.773
1C,3,210.4896,212.0356,209.7002,210.946,211.0145,211.7371,212.6083,218.8563,221.8435,228.6206,255.0519
1C,6,208.3713,210.0513,209.3762,205.6889,205.7658,203.9174,204.6522,204.2912,214.0742,233.9161,256.9421
1C,3,161.1357,159.8586,158.8492,159.8521,159.7627,161.2876,164.9706,170.4306,177.801,188.7928,222.3918
1C,2,185.0365,182.336,186.1647,185.9329,186.3288,184.1698,185.706,184.3568,185.2392,189.348,201.2425
1C,1,184.0153,185.1518,187.2267,187.4834,191.2887,187.009,190.704,189.9654,200.9098,203.2536,214.4248
1C,7,234.645,229.1901,224.4603,221.1774,214.8822,212.9501,211.2317,212.7639,220.5205,227.916,252.8981
1C,3,123.1184,121.4192,120.179,125.0834,130.5487,134.1983,139.2834,145.062,150.4647,155.2484,181.2719
1C,4,193.289,189.6098,185.6352,181.1703,184.077,184.4248,183.7453,186.9192,194.169,198.726,211.4985
1C,3,187.9539,188.0102,187.5344,193.5517,198.5796,203.1081,203.585,211.0119,212.8855,225.9712,243.528
1C,3,184.3793,180.712,179.6364,185.4533,187.781,186.8352,188.1385,185.5277,189.8382,195.2213,208.6784
1C,4,136.3352,133.5804,130.4438,130.2309,135.5938,136.3774,143.7793,149.117,153.8426,161.9015,200.2514
1C,7,219.1199,205.8424,204.2778,207.588,209.3918,206.5603,200.9667,201.2393,208.3269,214.4358,242.1888
1C,3,187.0983,184.285,184.0799,189.4229,195.208,200.918,199.3393,207.5459,215.8527,225.8093,253.264
1C,1,198.844,202.4749,201.9808,207.0452,204.0233,204.3634,203.6331,209.4256,203.8164,203.6562,236.3432
1C,4,225.0429,225.1247,217.2488,212.0858,213.7226,213.8256,216.0441,216.5743,228.7412,243.1488,258.2429
1C,1,128.2233,129.9936,132.2598,132.752,139.2035,146.0788,146.1943,157.4051,168.2002,189.1443,199.8637
1C,1,176.8151,178.1656,176.9399,180.7235,185.863,191.0704,195.3228,195.9351,206.4492,217.8442,239.9288
1C,2,107.4049,105.4857,107.5052,110.1891,112.4336,112.1332,113.4196,113.1895,122.5246,129.337,147.2021
1C,3,151.6216,151.0552,150.2178,152.8606,158.3393,160.329,164.2452,170.7418,183.8942,200.449,224.1226
1C,2,148.7705,147.3586,148.4714,150.2662,151.727,152.2359,153.0509,153.0627,161.3556,173.1591,188.9544
1C,1,208.709,209.5033,213.3937,220.2247,221.6019,222.4898,212.5223,211.7299,210.7023,216.4786,231.2613
1C,1,183.5882,184.5705,187.1711,194.3412,195.2296,196.4864,194.9635,200.5083,210.4062,216.0503,238.8352
1C,1,141.9882,144.5257,145.1184,147.7622,155.7229,155.2976,158.4372,160.7951,167.4554,174.7565,196.2028
1C,4,207.3387,206.1938,200.2599,193.0505,194.5972,201.8296,203.7666,203.9975,209.6211,222.7868,244.4356
1C,2,117.7084,115.6195,118.3317,121.6765,121.3594,121.6143,122.381,122.455,128.5124,137.6534,154.8718
1C,6,198.2717,197.1166,198.4199,197.3305,194.7968,193.1477,193.9947,199.1237,215.1658,225.2234,247.383
1C,1,138.3597,140.1232,140.2002,142.4719,138.7237,139.9279,146.0511,143.9282,151.7282,166.8495,188.2689
1C,8,201.6745,199.9405,198.4386,195.831,198.7318,195.4233,193.3773,193.3008,200.4213,205.6751,214.3292
1C,7,227.4736,233.4778,230.1561,224.581,224.4869,221.4711,218.6213,221.0251,229.4215,236.8554,264.6808
1C,2,196.6251,195.0625,197.1768,198.3031,199.6462,197.22,198.6057,195.4404,202.7694,206.8655,215.3809
1C,3,119.7439,119.021,118.0071,119.7261,120.8574,120.4675,119.9839,120.3488,124.1575,131.3158,144.3195
1C,7,217.5818,218.4148,218.9044,215.8376,213.7069,213.5621,212.5812,217.117,229.2769,232.4967,259.8891
1C,7,215.0309,220.1051,217.6653,222.7358,219.9377,215.5126,209.9628,213.9013,216.991,233.304,256.0369
1C,1,129.4259,134.5023,134.6115,139.6905,141.0934,143.7572,148.4846,155.3711,168.0895,175.9775,184.0899
1C,2,123.0477,122.1519,122.5595,124.9678,125.493,124.3136,126.0365,128.114,132.8751,135.6277,141.7935
1C,4,195.1255,193.8112,188.5696,186.5763,188.9399,191.2264,188.9606,189.1499,190.2903,197.1332,211.9507
1C,4,218.0077,206.6655,207.2021,203.7791,207.2126,208.2387,209.424,206.0779,217.0899,227.2095,232.39
1C,2,148.0488,145.1427,146.8929,149.0968,154.2522,161.5375,168.3836,172.0662,182.3022,190.981,214.1664
1C,5,173.0759,171.8475,171.4187,168.4495,164.8584,165.8198,166.5621,166.74,173.3839,177.4224,198.8143
1C,1,163.4391,165.183,165.3238,166.7468,169.722,166.0935,173.9881,165.5074,173.2866,183.6262,204.0662
1C,3,135.6971,133.262,132.3387,136.0499,137.088,138.0892,138.7923,142.5432,154.0488,167.5271,198.2381
1C,7,211.0885,205.2681,201.4741,194.9019,190.4398,190.4408,189.3058,192.8933,202.1438,213.7674,231.2022
1C,9,201.7726,198.1079,198.1741,191.3798,188.4528,188.3654,188.5564,188.6671,187.4534,199.3594,213.758
1C,2,201.5524,201.1598,203.5255,214.3346,210.9962,214.1138,214.6835,207.0538,219.0328,222.7187,249.939
1C,6,213.8879,210.5468,208.3359,204.7553,194.638,191.1127,193.2907,200.4725,207.459,214.1276,248.241
1C,4,199.6745,202.8552,201.2815,197.7634,205.7523,210.838,207.0194,204.9293,216.0411,228.1,251.6072
1C,8,228.1948,232.3119,226.729,227.3028,224.9578,221.1252,214.103,212.9287,218.0495,221.5497,249.1445
1C,8,236.575,235.6035,228.4443,224.7574,210.422,207.1365,209.48,203.2552,203.6818,207.1917,238.036
1C,6,210.5891,215.2012,209.5543,209.6702,212.0645,208.1794,216.3708,214.1066,214.6495,218.4422,252.6814
1C,4,150.1104,148.4697,150.7158,147.4485,149.4681,150.0225,153.586,158.6593,167.4618,177.8902,202.6214
1C,4,212.4482,211.9743,203.7905,202.8136,205.168,208.816,205.6385,205.0415,214.7868,217.0781,240.3694
1C,3,152.0817,153.1457,149.7666,151.688,156.6464,157.8835,159.6176,162.4496,171.376,177.6732,196.5521
1C,2,104.3404,104.2663,105.7912,107.7213,107.0602,107.3517,105.882,106.5973,112.311,113.5643,126.3221
