Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,8,1366.9373,1338.4052,1316.4781,1295.9475,1289.4676,1306.0103,1275.1663,1271.1762,1271.8154,1302.2075,1328.1087
1C,3,1131.327,1112.8438,1097.0548,1104.8876,1121.1773,1142.0259,1146.157,1147.2553,1154.029,1163.9942,1175.074
1C,3,1347.9283,1352.5478,1340.7188,1353.7763,1354.6177,1388.9614,1374.2967,1374.2528,1381.5422,1430.2011,1450.9379
1C,3,1401.617,1368.8777,1336.6303,1356.2177,1352.9648,1391.0255,1374.9163,1381.3126,1385.2649,1401.6584,1424.389
1C,3,1258.127,1241.5936,1238.6486,1266.4216,1266.7916,1264.0387,1257.1833,1252.5519,1256.4885,1268.7054,1294.1441
1C,3,1196.8928,1183.3615,1170.1453,1184.5911,1199.1025,1187.6884,1177.5951,1176.3536,1186.6385,1209.2042,1225.1568
1C,3,1128.5287,1129.9322,1121.2669,1129.53,1147.9761,1163.7324,1172.3198,1173.9059,1180.3456,1202.0249,1234.0764
1C,4,1432.7657,1408.4045,1392.384,1356.0659,1360.372,1370.4567,1361.0195,1371.1982,1365.9089,1411.3415,1448.8135
1C,1,1220.0703,1224.7283,1222.7161,1245.3989,1260.4069,1267.0627,1259.6742,1273.9688,1283.6849,1296.7307,1322.8722
1C,4,1049.6417,1037.501,1039.3892,1029.6195,1047.9177,1070.9202,1071.1002,1069.6949,1075.8121,1102.0202,1136.1402
1C,2,1336.0452,1297.7143,1299.6197,1302.0247,1320.0747,1357.2818,1348.3726,1350.9186,1361.7817,1388.6898,1412.4937
1C,7,1388.5365,1406.2743,1352.432,1344.1588,1367.461,1372.8111,1341.5354,1345.356,1347.4823,1366.8922,1387.815
1C,3,1261.4778,1252.71,1247.4708,1266.5007,1259.033,1270.4867,1270.5106,1272.5765,1283.3883,1316.5129,1349.6468
1C,2,1063.1155,1058.477,1061.5026,1075.5884,1096.4811,1134.0803,1128.9308,1136.419,1145.622,1179.9605,1214.8021
1C,2,1041.6229,1028.8041,1033.7104,1042.7145,1064.0345,1090.45,1087.0984,1101.3086,1125.9813,1164.3138,1193.1219
1C,2,992.4345,978.5348,985.4545,982.0117,1002.9999,1030.9891,1031.5905,1048.0358,1054.6905,1094.6125,1112.0235
1C,3,1344.8202,1318.8773,1299.274,1301.2204,1303.2671,1326.5731,1315.1229,1313.0045,1325.4293,1346.9023,1372.0177
1C,3,1157.2918,1148.0091,1129.8254,1155.414,1147.1325,1154.5795,1163.2903,1168.3182,1173.1008,1203.5677,1239.1035
1C,3,1370.4459,1361.7578,1359.1226,1364.3585,1366.4869,1394.9421,1403.2189,1413.3442,1424.7511,1451.7657,1483.1599
1C,2,1075.1156,1052.8104,1055.4622,1073.9539,1074.2978,1093.1576,1098.3579,1113.9801,1124.3068,1151.8793,1168.1573
1C,3,1307.652,1279.3298,1273.047,1293.4562,1319.1499,1343.1899,1337.8266,1327.4372,1345.5881,1368.1708,1407.7074
1C,3,1060.2889,1044.8948,1043.052,1068.5022,1092.8409,1119.9396,1120.0669,1128.9653,1151.7361,1191.8045,1223.1002
1C,3,1392.3759,1351.3546,1329.4811,1337.3104,1348.6158,1378.3184,1379.4276,1382.2317,1401.2424,1418.772,1435.4785
1C,3,766.001,758.2912,753.76,765.5047,781.025,797.9373,806.2713,809.7912,814.4575,836.6577,855.1361
1C,6,1174.3375,1165.3636,1157.5091,1164.9108,1172.9331,1154.0047,1158.7166,1161.4094,1157.1104,1192.8751,1194.8693
1C,3,1074.4058,1067.5529,1063.0987,1079.6401,1085.3204,1090.8944,1086.8443,1099.3286,1110.2447,1148.3479,1166.7636
1C,2,1037.6778,1028.9016,1038.101,1048.772,1073.3723,1091.4333,1090.7255,1102.0521,1111.1722,1133.7054,1158.0254
1C,3,1378.3365,1353.5086,1325.4013,1337.5043,1350.2125,1380.2942,1360.7079,1365.4748,1374.7812,1397.9414,1425.8748
1C,3,1104.8381,1076.5958,1071.1276,1075.951,1091.4199,1140.9729,1146.7077,1144.5662,1169.0998,1201.2703,1212.6059
1C,2,1028.0541,1017.7229,1023.9193,1030.4982,1048.138,1076.5376,1081.8494,1095.4229,1106.895,1157.5582,1184.6921
1C,3,1088.7747,1069.9069,1056.8492,1072.2766,1062.1344,1070.9769,1072.6448,1067.6512,1075.282,1109.9998,1139.0857
1C,7,1297.4981,1272.6903,1273.1767,1283.0318,1274.0184,1269.3683,1239.2597,1252.1366,1266.0682,1276.8533,1303.1989
1C,7,1341.3595,1363.8807,1318.3443,1334.7437,1350.2611,1330.4967,1308.4818,1312.8331,1319.7842,1332.0989,1351.7151
1C,3,1134.0563,1127.2804,1108.2418,1123.5141,1122.4707,1142.2553,1140.9245,1154.5162,1144.3183,1169.3173,1179.9797
1C,2,1363.7675,1354.2243,1365.5098,1374.5305,1387.2432,1410.4989,1406.7645,1412.2444,1435.1157,1461.2586,1496.8639
1C,4,1144.6353,1109.1469,1104.1435,1102.3056,1111.8568,1139.372,1152.7757,1155.4421,1166.3316,1177.568,1185.159
1C,3,1082.1198,1064.3815,1057.0492,1071.3618,1101.7038,1132.9831,1138.7412,1148.0167,1161.7436,1191.2335,1226.8781
1C,3,1423.4288,1402.9158,1378.3452,1391.5636,1394.5129,1421.2599,1410.0256,1416.3148,1414.0121,1449.59,1489.5557
1C,4,950.5113,943.2478,947.402,941.7735,960.6872,1012.2225,1019.1949,1038.272,1060.1373,1104.1393,1127.3285
1C,3,1321.8836,1321.6524,1315.4481,1330.7499,1335.8099,1373.5907,1363.1975,1371.5354,1379.2147,1381.9266,1402.3
1C,4,1201.8206,1173.8295,1156.0194,1153.9094,1157.4472,1167.8029,1168.8568,1166.4694,1167.0053,1179.8809,1202.4302
1C,3,1324.1663,1301.9515,1281.3561,1284.1168,1286.393,1305.6726,1290.3323,1302.8862,1324.326,1353.2991,1363.5541
1C,2,1174.4392,1157.7812,1160.4108,1177.7261,1193.2109,1183.5312,1177.3833,1167.625,1166.2143,1180.2235,1185.4775
1C,7,1070.9528,1050.1562,1052.4863,1050.2525,1054.2873,1046.4941,1026.9878,1029.431,1035.7565,1056.1909,1059.3174
1C,1,1334.0338,1335.1614,1336.0884,1360.2122,1371.3858,1381.9076,1376.9571,1385.4419,1386.0885,1406.6106,1419.4956
1C,3,1298.1595,1286.2845,1271.2749,1276.6315,1291.11,1314.2376,1325.042,1335.4073,1346.9096,1374.0102,1405.1358
1C,3,843.8132,846.6131,842.9832,877.3167,895.0958,920.6606,930.7927,945.8779,953.7359,972.0245,1005.2354
1C,3,1349.2162,1325.1102,1322.4665,1328.2217,1350.5794,1348.6373,1339.8668,1336.288,1346.4741,1388.3146,1376.5393
1C,3,1379.8001,1379.8468,1349.0991,1355.3385,1382.2928,1375.8791,1358.3165,1366.3917,1383.8833,1403.988,1440.7826
1C,3,1400.628,1353.3265,1331.9014,1340.6693,1347.0295,1362.4214,1366.569,1380.4053,1393.4698,1408.5751,1441.7583
1C,3,1364.0783,1353.0234,1309.3209,1327.4545,1337.3322,1364.1151,1368.1866,1350.6618,1359.2807,1368.7874,1366.8987
1C,3,1371.1979,1350.7788,1349.4476,1355.3103,1383.068,1395.1592,1386.5325,1394.7063,1399.7774,1418.9578,1433.589
1C,3,1367.2251,1356.5425,1356.4603,1380.5035,1361.8119,1372.6511,1359.0786,1366.1751,1375.2983,1394.4467,1413.9252
1C,4,1155.4388,1137.3049,1123.0473,1113.478,1114.8959,1124.5729,1135.6073,1131.9563,1147.6925,1155.0489,1198.2487
1C,2,1335.5264,1315.1626,1326.2691,1316.4285,1334.9403,1360.5441,1356.0829,1358.8846,1374.7454,1383.8196,1414.7867
1C,3,1397.3541,1385.3502,1369.8745,1378.0231,1393.8337,1407.1065,1398.7781,1407.1922,1418.6137,1453.188,1490.224
