Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,8,2534.9131,2571.7435,2523.8375,2507.5997,2524.8087,2499.8176,2444.8225,2430.1463,2445.2382,2464.7304,2593.9264
1C,9,2481.3985,2496.3413,2467.2465,2349.8014,2236.2027,2194.4786,2156.0357,2129.6179,2127.1737,2168.3967,2257.0427
1C,8,2418.9629,2421.8009,2418.4162,2405.3331,2390.0428,2343.679,2349.1682,2324.2672,2337.9643,2348.8716,2519.8431
1C,8,2625.2186,2557.0307,2516.5284,2460.1357,2457.3096,2401.7715,2450.1264,2392.9173,2411.3823,2451.487,2552.6108
1C,7,2316.5014,2269.4075,2307.2732,2302.9936,2268.0937,2226.5013,2205.9838,2209.881,2231.3729,2263.9213,2438.8701
1C,8,2346.9328,2322.8928,2303.5659,2290.865,2278.2732,2251.1636,2230.6816,2218.9346,2222.0684,2255.6949,2388.7415
1C,8,2456.9833,2467.9281,2442.5544,2346.6987,2335.1638,2282.6716,2281.4549,2213.3466,2218.4577,2234.7457,2389.7316
1C,8,2317.9704,2316.9589,2331.051,2317.2217,2291.3621,2271.763,2277.1606,2258.8553,2273.6751,2296.8867,2468.3559
1C,9,2707.1448,2673.7108,2641.1958,2619.9678,2623.9365,2629.1855,2573.9202,2579.9768,2530.7447,2584.48,2708.6146
1C,8,2613.2013,2671.6879,2629.019,2597.5012,2555.6662,2512.6664,2494.1035,2463.1465,2488.0571,2519.4677,2661.9795
1C,5,2632.7346,2611.4002,2608.1731,2597.1505,2553.7353,2567.5144,2586.9751,2577.7947,2593.5404,2634.2941,2824.711
1C,8,2070.4871,2072.7738,2097.732,2090.6864,2096.6129,2090.9282,2073.6645,2065.9599,2069.7052,2102.9644,2255.4763
1C,8,2568.9163,2595.4526,2577.3572,2542.7353,2498.4906,2442.5242,2403.8901,2384.7598,2387.5462,2417.3353,2594.0616
1C,9,2632.2668,2583.0686,2551.4004,2540.8569,2559.3911,2551.2319,2531.6137,2537.1286,2510.5087,2550.6619,2667.7751
1C,8,2494.1798,2546.2197,2537.1435,2516.9572,2488.9905,2463.3695,2430.2519,2417.1405,2421.0705,2452.6331,2598.5671
1C,9,2392.6244,2450.5184,2477.2487,2460.4839,2441.0145,2414.0965,2389.7885,2378.1633,2372.6592,2415.8138,2526.206
1C,8,2781.3457,2802.8414,2767.8575,2680.5694,2654.6472,2629.0062,2598.8683,2586.4878,2600.5932,2637.5694,2808.2822
1C,4,2690.9641,2672.3748,2657.635,2630.9113,2644.4488,2651.2159,2649.3372,2638.5987,2646.7389,2670.5144,2839.2318
1C,9,2184.2616,2214.0536,2198.5438,2186.0335,2130.2208,2091.7834,2094.5185,2066.0768,2046.5671,2079.3315,2257.3388
1C,6,2650.464,2674.7716,2641.2125,2619.6429,2592.4036,2525.3488,2591.8091,2545.2467,2559.4964,2599.2356,2754.2308
1C,8,2566.8037,2563.0495,2565.4038,2523.739,2503.0687,2472.2045,2451.0749,2442.3947,2449.9541,2494.6817,2639.061
1C,8,2313.7362,2328.9105,2323.4611,2277.6792,2237.8387,2215.7265,2228.7199,2213.1155,2224.9997,2243.0428,2407.0364
1C,8,2615.8439,2579.0639,2557.5176,2483.7178,2473.1977,2464.8774,2464.2204,2436.9508,2451.2483,2482.5958,2624.4757
1C,9,2137.3703,2090.38,2093.0773,2012.6015,2007.72,1977.7901,1911.9432,1911.8915,1899.0909,1913.626,2081.2787
1C,8,2588.2582,2600.2988,2630.4776,2600.3188,2554.8806,2546.0818,2518.7195,2495.4927,2500.4383,2520.1843,2632.8195
1C,8,2345.4621,2333.6835,2361.3809,2341.8811,2322.5841,2277.7163,2267.312,2240.2133,2252.6121,2282.4133,2427.8984
1C,8,2606.5155,2627.064,2618.932,2558.4976,2517.8415,2463.1787,2437.0363,2430.1987,2442.6342,2456.9741,2596.2512
1C,8,1617.2501,1611.9075,1599.2297,1589.4047,1571.9519,1568.181,1590.471,1559.5023,1576.8693,1598.4455,1739.312
1C,1,2336.6269,2381.5648,2397.3622,2385.4271,2382.5574,2371.8538,2367.7441,2359.6296,2360.8106,2395.1988,2528.5465
1C,8,2668.597,2646.9665,2626.62,2575.9687,2525.7075,2532.9895,2486.2472,2477.2005,2502.4313,2514.6217,2646.3392
1C,8,2545.14,2549.158,2503.7386,2456.8503,2416.7057,2382.0536,2358.3044,2338.7028,2341.7441,2382.4849,2508.5107
1C,9,2415.6166,2369.2823,2381.6145,2352.2088,2330.9731,2342.2069,2338.18,2351.4765,2305.1862,2363.5137,2476.2713
1C,8,2176.4109,2123.5254,2122.5502,2080.5666,2086.2492,2059.2099,2060.8349,2022.4432,2038.7448,2059.5901,2131.588
1C,8,2279.4303,2266.1883,2270.2875,2256.4505,2248.8715,2171.132,2169.446,2141.0346,2148.5435,2171.8199,2272.7604
1C,8,2551.0314,2498.9795,2517.8111,2510.0418,2519.8382,2510.1568,2495.8564,2488.884,2490.0102,2510.9783,2675.1763
1C,8,2739.3288,2711.6937,2702.8492,2686.1933,2663.7197,2638.798,2624.8998,2611.6981,2634.0624,2666.3301,2811.4092
1C,9,2201.5052,2194.2589,2187.7513,2173.6149,2173.101,2155.7917,2168.9554,2153.7061,2137.0124,2179.3813,2331.0388
1C,8,2364.5378,2372.5409,2364.7475,2360.9896,2338.3015,2302.2787,2296.4667,2288.9763,2297.1172,2333.7465,2522.4249
1C,8,2219.3105,2167.2681,2137.3847,2142.6816,2141.2652,2155.0977,2122.2922,2108.2033,2111.9604,2146.6484,2287.0786
1C,3,2340.6231,2354.2921,2335.3925,2342.1615,2369.5218,2403.9068,2404.4495,2397.4905,2429.4122,2470.6392,2564.9133
1C,9,2513.6455,2475.8313,2453.0574,2417.1492,2373.0587,2316.4651,2296.6303,2269.6462,2256.5169,2304.2638,2483.0017
1C,4,2531.7122,2503.6087,2490.4392,2486.8044,2492.8602,2490.8441,2489.6506,2496.5524,2489.0353,2543.1613,2683.7471
1C,9,2339.6427,2346.1314,2329.875,2329.0697,2282.2526,2279.5699,2263.7218,2216.354,2213.7267,2241.246,2450.9707
1C,4,2541.3254,2543.1719,2501.2419,2478.1135,2487.4672,2504.5029,2506.3075,2514.5159,2537.5346,2566.6348,2698.698
1C,8,2257.0945,2238.4871,2241.5983,2218.5815,2209.9734,2214.979,2221.3789,2183.6245,2200.1146,2220.809,2369.8104
1C,8,2266.7272,2265.4675,2241.6919,2251.4114,2262.1818,2246.1195,2241.0485,2200.0718,2214.0545,2233.097,2377.9474
1C,5,2452.29,2443.7786,2413.23,2393.8133,2346.2351,2385.605,2406.3003,2390.0473,2403.9178,2437.8841,2553.3418
1C,8,2401.932,2410.0541,2400.0293,2387.0927,2390.2593,2313.1766,2321.2421,2251.5737,2268.0429,2308.9425,2430.2257
1C,7,2506.8536,2449.5216,2409.6643,2381.8514,2340.749,2345.3106,2324.832,2331.9479,2352.0479,2390.4548,2505.5996
1C,8,2314.3434,2295.0589,2315.4768,2316.7911,2274.308,2209.0851,2181.1869,2131.3668,2139.7451,2158.9165,2311.4692
1C,7,2032.3477,2019.1434,2010.459,1994.419,2002.0124,2015.2497,1987.8661,2011.1813,1998.9358,2026.6457,2185.0623
1C,8,2339.64,2343.8592,2344.9795,2330.8459,2271.3924,2219.6188,2211.3559,2193.3408,2197.3398,2244.2009,2434.204
1C,8,2769.4076,2777.7093,2763.3081,2691.6534,2671.3759,2642.5804,2631.394,2594.3295,2603.6498,2624.9919,2745.6327
1C,8,2417.1752,2413.9945,2432.6466,2383.3519,2347.5076,2287.7735,2275.6926,2263.3541,2283.2383,2313.8582,2465.3397
1C,7,2643.4046,2648.9043,2636.6195,2526.092,2500.3837,2457.9002,2444.3,2445.2028,2475.4086,2513.3039,2668.6005
1C,8,2368.6258,2360.77,2335.6062,2328.6274,2346.6671,2335.5392,2308.616,2291.9089,2294.7987,2308.2528,2426.3425
1C,8,2301.1711,2310.2348,2312.7963,2303.2987,2272.2685,2267.9408,2256.4558,2230.8351,2241.9774,2287.8797,2476.3019
1C,9,2411.4738,2424.9595,2441.7034,2389.3501,2389.8333,2378.6833,2345.5626,2339.7555,2337.4059,2358.8261,2516.3989
1C,8,2134.8913,2151.0451,2168.0588,2125.2774,2082.432,2043.9519,2020.1861,2005.3119,2019.8571,2068.3772,2200.4614
1C,8,2315.8168,2336.5003,2295.1374,2242.2238,2210.9271,2176.7981,2138.9332,2131.8828,2152.2631,2175.8359,2331.9478
1C,8,2764.9951,2747.1371,2706.6055,2624.8362,2631.5891,2607.3391,2589.0789,2580.1084,2581.9202,2607.4762,2732.3572
1C,8,2412.5513,2407.4056,2409.2536,2370.4591,2343.7639,2338.3299,2312.2191,2287.0971,2290.9574,2323.8524,2500.6261
1C,5,2655.5813,2653.5298,2636.9289,2599.4371,2557.5602,2566.7475,2575.9616,2570.0632,2579.0616,2617.2789,2757.6143
1C,8,2082.2527,2074.3701,2071.4217,2068.6279,2045.5767,2038.207,2053.9678,2029.8817,2034.2716,2063.2433,2289.9876
1C,8,2606.0197,2647.3223,2624.5321,2615.6203,2516.9361,2459.4519,2438.6931,2423.8065,2427.5715,2453.9013,2595.064
1C,5,2119.6496,2101.6412,2110.489,2091.4286,2063.2404,2082.7577,2064.9058,2071.3107,2066.3356,2094.8295,2286.6416
1C,9,2600.5386,2625.312,2575.5337,2475.8767,2438.9087,2394.0691,2364.509,2354.6651,2337.5985,2383.7608,2531.0379
1C,8,2175.1463,2116.9824,2134.9688,2134.8438,2111.0301,1989.0557,1961.539,1952.1691,1959.5425,1974.4374,2140.6234
1C,9,2164.7337,2212.1966,2222.5284,2167.1162,2141.4566,2082.0821,2007.0482,1975.0384,1969.9647,1996.2625,2118.1807
1C,9,2183.1838,2186.1415,2157.7939,2166.4258,2149.6819,2162.0565,2116.5717,2119.6669,2097.8432,2147.1553,2277.9613
1C,8,2202.9059,2214.7798,2203.525,2130.256,2103.3259,2066.1809,2050.1556,2045.6854,2047.1024,2080.4957,2205.2628
1C,8,2104.1434,2109.4947,2103.0275,2090.8201,2050.9732,1995.2341,1980.5526,1962.1404,1968.6196,1990.0102,2079.9924
1C,8,2617.09,2544.8773,2532.222,2505.6887,2487.1842,2494.3192,2486.3857,2478.5909,2480.8534,2530.6738,2647.5254
1C,9,2603.2345,2608.8274,2595.2913,2537.3461,2507.1388,2485.9964,2466.2669,2467.5111,2448.8287,2501.1787,2687.1802
1C,9,1995.1801,2005.5578,2015.7455,1973.5705,1936.8565,1904.2414,1903.4666,1888.2831,1887.9369,1897.4799,2089.2899
1C,8,2369.9328,2432.0975,2427.0561,2373.5734,2326.6474,2313.755,2301.1841,2291.3786,2313.8348,2356.3407,2501.295
1C,8,2555.6929,2535.2842,2568.8492,2526.2249,2508.7255,2447.6671,2455.4483,2420.9954,2433.0247,2464.5528,2561.6785
1C,8,2504.8245,2495.231,2440.8107,2386.3395,2331.4391,2322.0664,2287.4559,2272.0981,2287.3932,2323.8303,2471.9131
1C,9,2610.0445,2613.5903,2583.2731,2531.6208,2506.4694,2490.8521,2449.048,2435.2869,2431.8072,2448.0643,2564.7761
1C,9,2575.4119,2549.3472,2519.8453,2511.767,2512.0946,2527.1256,2512.4251,2495.0978,2482.9757,2503.262,2634.8208
1C,9,2701.3239,2670.0534,2663.4135,2653.9068,2615.1058,2637.3402,2602.5086,2584.9472,2555.9803,2621.3947,2737.3195
1C,8,2225.9196,2213.9077,2227.3646,2275.2281,2247.1414,2228.8247,2228.3056,2193.9895,2196.041,2210.049,2415.4578
1C,9,2505.3732,2556.5837,2521.0618,2493.0858,2461.4516,2481.9338,2425.9114,2418.5294,2416.8684,2453.4563,2613.9457
1C,8,2510.5612,2571.7054,2571.7958,2520.1089,2477.0588,2401.1569,2390.9705,2385.7816,2393.2502,2422.1991,2547.9308
1C,9,2163.8973,2185.4997,2194.8114,2180.143,2193.0008,2125.3162,2101.2534,2095.5504,2077.4163,2100.3641,2261.0053
1C,9,2537.9638,2553.9282,2547.4391,2519.9829,2475.8922,2476.0306,2419.1072,2428.7019,2373.0407,2443.3207,2549.9459
1C,9,2567.3391,2523.9812,2507.0728,2486.9711,2484.6271,2462.9506,2480.2963,2477.7969,2447.3094,2506.677,2635.9233
1C,9,2224.3297,2192.3605,2204.3595,2222.0252,2218.9266,2191.6702,2192.1929,2147.0039,2115.495,2147.963,2303.6079
1C,8,2424.8631,2461.4219,2456.2539,2430.7839,2433.8673,2427.2275,2394.945,2389.2548,2403.1574,2433.3128,2549.1296
1C,9,2495.8893,2528.9826,2523.8575,2475.3152,2442.2785,2429.3513,2387.6622,2360.8766,2360.3948,2394.9896,2574.8014
1C,8,1932.2698,1945.5056,1966.8511,1927.1865,1905.3452,1882.3414,1830.1347,1793.5212,1807.4781,1825.7414,1934.0245
1C,9,2373.7286,2392.4983,2424.0567,2408.5015,2352.8298,2273.7002,2255.5684,2228.6338,2220.6454,2250.9843,2382.7444
1C,1,2340.7292,2353.832,2356.2056,2357.5167,2373.5438,2379.5693,2370.6069,2358.3246,2356.82,2385.6723,2547.7461
1C,7,2360.7948,2381.7209,2366.7109,2306.6989,2283.8452,2273.3941,2259.4138,2260.1847,2286.5989,2310.3315,2398.7762
1C,8,2624.7809,2632.0589,2605.5048,2561.9352,2513.2226,2486.2473,2477.3511,2469.7703,2486.1926,2517.7217,2644.6265
1C,9,1932.0349,1943.8461,1963.9214,1956.3564,1953.3931,1926.1487,1881.5378,1873.808,1873.2892,1911.2873,2128.6984
1C,8,2682.2124,2668.6274,2632.9932,2572.4083,2534.5488,2509.4993,2475.3106,2457.7433,2460.652,2482.0698,2594.7861
1C,1,2609.8268,2647.2833,2618.7141,2611.2955,2620.9268,2654.4925,2628.3517,2616.9764,2643.1399,2672.0055,2783.662
