Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,180.9712,180.4007,181.6032,182.7506,183.0428,187.6422,191.7262,186.282,194.2632,203.1519,231.5948
1C,1,204.7303,210.0745,212.5412,214.7232,213.5998,210.2099,214.4556,217.2987,226.3199,231.6434,256.4379
1C,4,144.6062,146.0643,144.1956,143.4133,143.5631,147.8161,149.5371,149.9838,152.3932,167.5669,191.0516
1C,3,198.4249,198.04,196.8166,197.7514,198.2775,201.0745,200.7318,204.0238,208.8955,216.2653,236.6076
1C,4,177.7931,179.1132,179.025,177.1505,183.7027,180.5143,188.8834,195.2022,200.1846,213.2931,228.869
1C,2,167.1894,166.9462,167.1129,170.0619,172.6197,180.1991,183.4626,190.9999,195.7106,204.3235,220.536
1C,1,193.684,203.3249,209.9204,212.7118,208.1201,207.6459,208.4105,221.4459,229.7721,236.9883,261.4034
1C,6,232.3065,239.02,235.5357,231.2355,229.3657,224.521,228.9999,234.8683,230.0734,236.8627,270.043
1C,1,152.4121,155.5736,159.9855,162.3681,159.0118,158.4781,166.8553,172.0816,172.0396,192.115,217.2789
1C,1,167.7695,168.249,169.8766,172.3302,172.1897,172.9394,173.1812,180.0736,185.5308,191.6067,220.811
1C,1,169.3287,173.5104,177.0594,183.1954,183.3884,185.1867,189.5741,193.1342,196.4529,213.7459,225.8254
1C,1,199.7282,208.8666,208.6008,207.2913,207.3556,205.5847,207.2251,203.2986,218.4518,223.6746,239.4459
1C,1,195.9752,203.8362,202.0406,202.598,203.8228,204.0254,206.3466,208.1717,212.4855,227.0545,242.6703
1C,3,127.2959,127.1077,125.3413,129.583,126.9493,129.5649,131.4121,136.5393,143.135,145.3586,156.7351
1C,1,178.2157,184.3228,183.9658,179.5714,183.7374,181.8165,188.338,196.5127,200.8388,205.4298,216.1225
1C,2,203.5534,199.2278,209.1279,205.8943,211.0354,209.445,214.1926,215.6026,235.2204,243.3193,267.9596
1C,1,163.7177,167.685,170.7963,173.0023,174.5493,174.0741,177.7599,179.6153,188.3551,194.788,213.6632
1C,1,194.3868,204.2485,201.1815,203.3004,205.6887,205.6164,210.2504,216.3432,222.2165,232.6013,257.2601
1C,1,195.961,200.6801,203.6875,199.7777,200.7307,198.997,196.1622,202.5339,214.0431,232.1055,253.1958
1C,1,182.5046,183.2094,182.9129,187.0611,187.9713,188.9501,192.4187,199.4598,204.5951,221.3274,247.6751
1C,1,206.786,209.647,208.9052,208.0763,213.2938,214.2869,216.6046,219.3955,227.9341,230.4322,255.5149
1C,2,199.9577,199.5169,204.3585,203.5605,201.1829,201.9584,203.4166,203.7003,211.4736,216.9522,236.7886
1C,1,209.8366,210.0715,211.8789,215.6182,225.7189,227.1689,230.4731,235.3958,238.0622,245.0597,267.7948
1C,1,199.8697,203.8132,206.8155,212.5185,207.984,210.4803,208.0321,203.6481,212.1985,220.324,247.506
1C,1,214.8372,216.1804,219.0321,224.293,218.7101,225.0973,226.7721,223.348,232.4253,232.0474,251.9439
1C,3,191.8908,192.5297,190.5743,191.7887,192.9288,193.6442,192.6006,197.7391,199.8131,214.5042,228.5648
1C,1,176.9417,181.8069,181.919,184.2395,188.8126,188.6714,196.0124,196.9172,211.4918,214.1461,252.3264
1C,6,162.4651,164.0378,164.1504,159.8751,159.4057,158.6656,161.2661,168.0031,175.6949,185.3605,196.8848
1C,1,173.8578,174.9497,179.2739,182.2859,187.641,188.4473,190.8186,189.897,193.5127,205.7689,246.2212
1C,1,164.2205,166.531,167.9588,173.344,176.2798,179.6536,184.8929,187.7049,194.2385,217.092,227.7492
1C,1,206.7591,208.6099,212.3956,217.891,216.2668,210.0179,226.7828,227.271,226.1489,230.0405,250.5797
1C,1,169.9668,176.1561,173.5062,172.2824,171.9913,171.1321,171.3002,171.164,176.1675,178.8622,200.7951
1C,1,103.1003,103.1803,104.5246,107.062,107.0933,108.1774,110.0409,114.6876,118.1707,126.8685,140.4196
1C,1,197.172,198.5925,198.6023,206.2166,206.8181,205.2691,212.475,208.7499,209.2403,210.1933,243.9174
1C,6,196.1873,200.3487,199.8065,196.4265,195.6155,194.5149,199.9466,201.6536,206.4516,223.3377,253.1369
1C,1,189.8295,198.6671,197.804,201.9096,200.3209,199.9592,197.0701,194.9011,199.3155,201.9102,215.0912
1C,1,205.1702,205.4467,205.5791,206.732,208.6352,210.0179,211.8985,212.2715,222.9189,227.2396,262.0351
1C,6,158.8782,158.6074,157.5146,158.7272,150.5366,149.6434,161.0784,163.6203,167.9992,171.2373,199.5448
1C,1,174.528,181.5973,185.85,186.9579,192.3198,197.2127,198.9364,204.7443,201.9365,211.3861,228.5908
1C,2,189.0919,187.567,191.8505,198.115,199.6455,202.9251,208.9462,210.196,229.5674,243.5445,269.2529
1C,1,179.7703,181.3592,182.0109,183.5146,190.0382,198.4246,200.4591,206.5171,216.8097,227.5091,241.9162
1C,1,162.1263,163.9821,167.1517,167.8684,172.3124,176.7311,184.2064,196.731,205.8358,215.3769,224.8285
1C,1,206.8751,209.3522,209.957,211.9358,212.9974,213.5155,220.8189,218.2566,222.4619,233.8951,255.2853
1C,1,115.3977,117.78,121.9077,123.6983,129.5489,133.1312,135.9699,140.6174,146.3549,149.2784,164.8413
1C,1,196.6192,197.9658,202.2305,202.2009,215.5389,217.9242,216.5218,222.3726,228.9229,236.6319,265.616
1C,1,138.94,140.8978,144.8832,145.3492,149.0398,153.7612,158.4526,168.6158,175.0896,187.209,198.37
1C,1,169.9809,174.1764,174.9302,179.9972,184.3377,185.9745,190.0518,199.1294,210.0251,219.2018,234.5133
1C,1,191.3585,193.2562,194.8116,198.3729,195.3634,196.8477,203.0465,207.4753,223.1843,233.1451,261.4514
1C,5,185.1194,188.1705,186.9968,186.6712,184.2819,186.0313,186.6608,194.4827,199.4863,216.8976,233.1124
1C,2,142.3947,140.5028,143.9094,147.3101,145.7346,146.8818,150.3447,154.5266,173.3883,187.9536,203.9165
1C,7,200.77,197.9275,195.1638,191.8473,189.909,187.9691,183.6332,185.5031,186.8141,200.0255,214.0105
1C,4,190.7422,193.5151,191.922,190.2552,190.7669,191.802,191.6382,197.7213,211.2575,220.3039,246.3351
