Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,1885.1636,1861.3414,1866.3547,1865.6697,1883.3661,1893.9942,1906.4922,1922.4721,1945.1572,1973.1076,2018.6873
1C,3,1944.4861,1945.0415,1941.4158,1949.1542,1999.2054,2014.7478,2017.539,2027.3512,2042.0411,2084.8713,2130.5035
1C,4,1562.2875,1546.8306,1542.5955,1541.849,1553.823,1571.8707,1575.4853,1586.5789,1581.9456,1609.8322,1649.3914
1C,4,1511.8955,1516.4713,1505.2781,1489.7132,1528.0044,1527.1621,1556.5203,1587.058,1605.9762,1656.6802,1697.9371
1C,2,1612.4006,1585.8543,1592.386,1607.9054,1627.0484,1657.6354,1678.4825,1706.7017,1725.8095,1759.1096,1782.9147
1C,3,1298.0341,1303.3113,1288.3733,1295.269,1301.2016,1308.0313,1322.1956,1350.2847,1372.6819,1405.0974,1435.7802
1C,3,1452.542,1468.3232,1437.6508,1449.8699,1467.9804,1503.6,1504.2576,1518.3234,1536.8774,1574.5414,1608.5014
1C,4,1944.7156,1898.6446,1891.474,1871.4588,1895.0529,1903.3807,1916.3925,1929.5762,1955.2904,2000.1156,2040.9128
1C,3,1840.493,1849.0911,1828.1917,1828.8024,1844.6817,1867.3072,1866.6124,1874.2277,1885.3869,1921.2802,1971.2357
1C,4,1733.8875,1710.2308,1683.7353,1669.7859,1677.6552,1679.1153,1684.6654,1698.0171,1718.5815,1747.6072,1792.574
1C,4,1833.3625,1805.1611,1784.5998,1766.4024,1774.8166,1785.6887,1796.567,1816.3363,1831.086,1878.4196,1926.7365
1C,4,1877.2964,1872.24,1856.3215,1844.8427,1882.6842,1895.2647,1892.1952,1902.5302,1911.8103,1935.2637,1982.1375
1C,2,1547.2313,1539.036,1547.4343,1549.34,1565.5933,1575.5565,1576.0606,1577.6259,1564.7385,1578.1739,1620.2412
1C,3,1807.6514,1782.9765,1774.8807,1777.1542,1810.9807,1825.6086,1847.9768,1857.4653,1865.5211,1901.0916,1927.6078
1C,1,1467.9028,1478.2602,1468.9457,1509.8072,1541.1057,1578.7602,1590.4418,1606.8672,1624.6144,1671.0927,1698.7256
1C,1,1643.5023,1645.9082,1643.9526,1654.4712,1681.9272,1698.2006,1720.3208,1750.2029,1769.1136,1817.9783,1862.1503
1C,3,1871.3661,1863.5341,1843.1865,1862.6606,1880.4647,1890.1258,1900.0341,1918.854,1934.3937,1976.729,2033.6541
1C,3,1796.658,1793.3579,1755.8736,1774.0282,1792.1878,1794.7878,1809.9147,1824.1424,1842.8917,1879.9259,1923.2075
1C,2,1484.9805,1467.8443,1479.8061,1495.7227,1519.2895,1545.8729,1575.0142,1589.4024,1606.4648,1642.5475,1678.2174
1C,3,1704.6928,1707.639,1699.4499,1721.3875,1751.9129,1768.5115,1785.9607,1806.0546,1832.5583,1878.7277,1897.5935
1C,3,1797.152,1774.9886,1749.4518,1750.354,1789.1751,1778.791,1791.0059,1817.767,1839.578,1879.8688,1929.9928
1C,2,1815.4711,1762.8389,1766.6746,1762.9025,1767.6815,1774.5441,1806.9797,1823.5996,1854.138,1888.7999,1931.6728
