0,1,2,3
004-ER18,297.1464646464646,389.53884164552255,Validation
017-ER18,338.3004926108375,606.602221578014,Validation
024-ER18,422.17821782178214,573.7828022876638,Validation
045-ER18,656.6089108910891,729.9246279205518,Validation
048-ER18,681.6502463054188,567.418140703232,Validation
098-ER18,405.96059113300475,382.69367407582683,Validation
105-ER18,373.3746898263028,536.4589466838443,Validation
117-ER18,225.39800995024876,230.66848792480965,Validation
120-ER18,310.3544303797468,168.99762822560777,Validation
126-ER18,320.02493765586036,267.6301159756112,Validation
150-ER18,314.74747474747466,363.60120902418544,Validation
151-ER18,231.60305343511456,337.41998714247984,Validation
169-ER18,257.4177215189873,284.03813805306686,Validation
178-ER18,336.67506297229215,383.76530872592923,Validation
183-ER18,390.4761904761907,360.9588001390005,Validation
202-ER18,310.7901234567901,455.32547546373735,Validation
207-ER18,958.7064676616916,644.6133532271338,Validation
222-ER18,511.7293233082708,660.2729217086244,Validation
223-ER18,632.2524752475247,754.62073380313,Validation
252-ER18,1663.2839506172843,428.3655655049127,Validation
272-ER18,605.3827160493828,412.4256519731614,Validation
283-ER18,396.6080402010051,410.85008449083307,Validation
299-ER18,371.69191919191917,608.3014007125337,Validation
319-ER18,260.1728395061728,509.5026789172334,Validation
330-ER18,322.8101265822785,361.59102980641944,Validation
349-ER18,632.3383084577114,503.0123854890171,Validation
371-ER18,771.2871287128714,661.6436889900042,Validation
382-ER18,448.852867830424,326.9018138204915,Validation
412-ER18,352.15346534653463,374.10187747320015,Validation
417-ER18,430.2469135802469,428.3026322500468,Validation
434-ER18,102.5,247.12461571061002,Validation
438-ER18,81.1881188118812,298.2952130056651,Validation
441-ER18,168.33753148614608,322.9118090948168,Validation
451-ER18,181.20987654320987,671.4883526954351,Validation
462-ER18,727.6485148514853,543.5346737599148,Validation
471-ER18,1028.0445544554455,625.3938446895934,Validation
001-ER18,682.6448362720404,618.4026001470443,Calibration
002-ER18,391.4105793450882,434.53173127720265,Calibration
003-ER18,334.7989949748744,560.9109812175511,Calibration
005-ER18,396.6080402010051,564.984331623717,Calibration
006-ER18,399.8009950248757,667.7273669325505,Calibration
007-ER18,638.2367758186398,609.8980610812068,Calibration
008-ER18,351.575,570.7764672897556,Calibration
009-ER18,406.8939393939394,473.0005387478459,Calibration
010-ER18,575.0379746835442,510.8464379400973,Calibration
011-ER18,605.820895522388,678.835220392989,Calibration
012-ER18,2230.197530864197,856.9624469082228,Calibration
013-ER18,503.1358024691357,685.3255914221345,Calibration
015-ER18,553.7530864197531,596.0097083113246,Calibration
016-ER18,353.1683168316831,645.197954187006,Calibration
018-ER18,340.1481481481481,743.0834355161255,Calibration
019-ER18,488.9629629629629,733.6177685537505,Calibration
020-ER18,254.7277227722772,339.0558079300129,Calibration
021-ER18,399.6984924623116,499.8783823839394,Calibration
022-ER18,396.57430730478586,504.778812281038,Calibration
027-ER18,406.9478908188586,530.6614701616531,Calibration
028-ER18,379.47890818858565,442.32494065154606,Calibration
029-ER18,387.3366834170855,462.8999845473777,Calibration
031-ER18,830.0985221674867,525.68254636304,Calibration
032-ER18,529.7524752475249,515.0979068149492,Calibration
035-ER18,370.2238805970149,549.5081049277351,Calibration
036-ER18,644.430693069307,513.940403139901,Calibration
038-ER18,738.610421836228,487.79909019687005,Calibration
039-ER18,522.9280397022331,506.7578070029832,Calibration
040-ER18,436.7167919799499,601.8606555798333,Calibration
041-ER18,664.0987654320987,680.4328106239702,Calibration
043-ER18,555.8457711442787,376.3087865447018,Calibration
044-ER18,453.96508728179566,530.1527117813973,Calibration
046-ER18,428.3126550868486,542.9506082468579,Calibration
047-ER18,1423.8916256157631,838.7943460577276,Calibration
050-ER18,443.573200992556,575.9482943614639,Calibration
051-ER18,367.37623762376234,760.3520012978424,Calibration
052-ER18,432.3267326732674,898.2368368835123,Calibration
053-ER18,404.8492462311558,583.0078873729253,Calibration
054-ER18,474.35443037974676,471.55007793607615,Calibration
055-ER18,357.358024691358,659.4724438137389,Calibration
056-ER18,377.5247524752476,700.572428320891,Calibration
057-ER18,347.9404466501242,726.7611644828603,Calibration
058-ER18,371.147132169576,630.6494785422847,Calibration
062-ER18,370.025,570.3650397648012,Calibration
065-ER18,423.29177057356605,432.9429837347425,Calibration
067-ER18,472.2139303482586,614.67827615443,Calibration
069-ER18,1330.9701492537308,739.6784382536316,Calibration
071-ER18,258.07106598984774,366.77995457344286,Calibration
072-ER18,379.32668329177056,334.00229592510277,Calibration
073-ER18,392.7047146401985,338.5417550558459,Calibration
074-ER18,412.0246913580246,397.7754548687367,Calibration
075-ER18,405.9506172839506,465.870867509411,Calibration
076-ER18,414.07960199004975,381.4358681980643,Calibration
