Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,1,139.5472,141.1767,141.8878,141.4591,152.4544,158.4571,162.1387,165.5856,172.2246,182.375,194.7275
1C,2,149.8154,148.7155,153.2075,153.1126,167.4093,171.1801,170.7866,173.9866,179.7098,191.8681,207.1041
1C,4,233.9934,234.0571,227.523,223.4071,225.2079,226.5046,226.4241,237.5221,247.3625,259.1837,269.0237
1C,1,191.4902,194.2289,194.6582,196.5513,197.37,200.1889,203.6227,208.4288,216.0147,225.1817,240.2349
1C,2,188.0439,188.034,189.9956,192.5928,192.0552,194.8034,203.291,205.802,221.8936,238.2081,258.8473
1C,1,196.5512,197.9556,203.7317,205.9552,209.2471,210.879,215.2181,217.3556,229.1219,228.1069,256.4449
1C,2,193.4725,189.0953,191.8683,191.0766,191.5121,192.0651,192.6919,202.5153,211.8466,216.5156,239.7438
1C,2,192.7975,191.0248,194.5825,194.9287,194.8567,197.1857,197.8052,200.783,205.9115,211.3818,220.7669
1C,4,213.3831,212.4521,210.17,207.641,213.2384,214.816,216.5262,224.1435,230.6669,234.1976,255.9146
1C,5,230.9363,225.1489,222.6472,218.9228,206.1819,207.9353,214.2495,219.2081,226.8334,234.629,263.9307
1C,6,222.7581,227.0089,228.6338,234.4905,230.0151,220.3638,229.8393,235.6328,234.8323,228.1739,258.1231
1C,6,219.4641,221.5122,220.2842,213.8516,214.9072,211.3434,216.8437,224.5837,228.6358,232.726,257.379
1C,2,156.6769,150.6417,150.7717,151.4088,155.2957,156.219,157.2842,159.5894,167.1251,172.8046,188.4797
1C,2,214.3311,209.7657,214.3424,215.7041,221.6336,224.8172,230.2742,237.5782,244.0321,247.3281,262.9727
1C,4,211.6917,210.8743,206.0341,205.2983,209.4871,210.5335,215.3966,224.9412,223.9714,241.8956,271.2412
1C,1,172.554,174.8365,179.3278,181.5979,190.8287,188.369,193.1408,189.6239,199.3283,207.2313,222.657
1C,5,182.3197,180.2623,183.3316,182.9351,176.2658,182.5953,184.4499,189.7263,204.1345,211.0822,221.9675
1C,4,218.0682,217.485,216.9412,213.6997,214.3103,214.0265,219.317,229.7088,226.2602,243.3087,258.3347
1C,4,189.3954,190.6388,191.2122,189.2351,194.0741,197.3374,195.6553,202.983,215.3518,232.0264,256.9702
1C,1,190.7686,194.0568,192.2026,194.1953,196.2012,199.0238,202.3484,212.6697,219.5994,231.4805,254.655
1C,4,141.5544,140.9955,144.8341,139.2318,148.2839,152.5735,157.2858,162.3236,169.897,178.4204,201.811
1C,1,108.6247,108.7336,114.5847,118.6117,121.1642,125.2893,130.3456,133.7521,147.0267,148.4281,161.3478
1C,1,103.4485,104.9988,104.4258,106.9056,111.5898,110.7787,108.7953,110.3828,112.842,116.2152,118.281
1C,1,183.714,187.7235,193.3686,198.0184,201.6072,201.8858,207.964,214.0221,221.619,225.5098,260.8522
1C,6,206.1385,207.3508,209.6549,200.4942,199.9839,196.7082,202.0386,204.0422,213.5069,220.3346,237.951
1C,2,155.7919,154.6221,157.6532,158.6127,158.551,154.9876,167.0418,165.5469,174.3251,185.3991,209.426
