Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,4,1788.3427,1788.1359,1798.9697,1784.238,1799.5809,1842.1281,1895.5622,1956.97,1961.493,2009.8006,2120.0041
1C,1,1838.3187,1909.9037,1909.1291,1874.2424,1933.2078,2019.9287,2016.5477,2066.1741,2071.2437,2128.0705,2237.2241
1C,1,1995.2329,2029.6527,2058.825,2042.7065,2070.7411,2126.9209,2155.141,2209.3034,2222.8186,2288.4165,2404.1333
1C,4,1436.5053,1432.384,1453.7801,1424.0263,1436.183,1497.439,1540.9563,1579.6279,1600.7124,1638.3547,1750.9035
1C,3,1816.554,1807.0191,1761.3775,1824.2243,1850.1152,1861.0153,1875.4938,1901.6353,1886.9602,1889.3023,2045.1542
1C,7,1907.3491,1914.3067,1927.5998,1891.9138,1912.0259,1870.33,1844.672,1849.7644,1855.6366,1899.6453,2034.705
1C,4,1868.3964,1900.4034,1909.8009,1826.8446,1867.9753,1907.6893,1912.5507,1980.0791,1983.2988,2028.8525,2140.6788
1C,1,1392.5582,1431.9385,1413.1371,1430.0607,1451.76,1518.6866,1568.1893,1597.9834,1622.8107,1705.397,1836.3834
1C,6,1549.5548,1542.1377,1536.3793,1474.2561,1494.4109,1453.3211,1467.1056,1487.9293,1492.7058,1543.3893,1682.0461
1C,1,1574.7293,1589.1207,1582.2601,1613.8331,1668.5134,1721.5,1754.1799,1789.7375,1792.3909,1830.8685,1935.7126
1C,3,2015.929,2011.8867,1990.9804,2031.9576,2092.4506,2132.7351,2174.7496,2200.8857,2222.8019,2291.1118,2399.0032
1C,3,1850.2892,1890.4094,1830.0893,1837.1579,1849.7479,1857.0244,1884.3647,1909.1971,1884.5429,1939.3658,2048.8402
1C,1,1997.5964,2039.0367,2046.9973,2073.2098,2071.8381,2104.9854,2113.7783,2152.4843,2163.0442,2291.3267,2412.3064
1C,9,1916.7916,1892.6793,1904.9756,1874.8519,1887.134,1879.9733,1816.5858,1807.9168,1797.0912,1844.4266,2006.5899
1C,7,2079.0808,2110.5772,2096.4866,2099.494,2051.3443,2060.0682,2037.0508,2075.2759,2064.3298,2115.6727,2234.704
1C,1,2051.9708,2099.1678,2103.1203,2068.0769,2180.3939,2237.993,2250.4681,2306.3456,2269.3429,2311.7576,2416.8328
1C,3,1992.3177,2029.9394,1988.7913,1997.9954,2013.6542,2076.7702,2107.904,2140.5561,2127.2222,2190.5799,2299.1159
1C,4,2158.6662,2138.1934,2136.9935,2115.1022,2171.0097,2182.0135,2163.4836,2189.4702,2181.4064,2221.8891,2283.9815
1C,4,2096.2447,2114.1786,1986.4768,1955.8781,2079.0651,2099.8198,2031.6345,1976.942,2033.3068,2037.3951,2107.7591
1C,4,1793.2267,1751.6044,1747.506,1648.3574,1728.5708,1786.3668,1746.1301,1860.3288,1854.8539,1889.1447,1998.2926
1C,5,1834.3616,1796.0668,1737.4455,1718.5833,1717.8146,1794.4621,1830.4071,1847.7553,1816.8608,1896.8601,1885.94
1C,6,1910.7617,1898.3836,1885.2947,1909.7688,1894.4062,1876.7195,1888.9142,1910.3128,1900.9473,2005.7452,2152.6978
1C,4,1671.9818,1635.2822,1616.7047,1600.264,1611.9514,1634.4187,1620.7971,1625.8366,1637.4965,1647.7201,1762.075
1C,8,1822.5016,1820.4551,1814.8321,1799.1699,1816.7947,1766.2963,1773.6017,1735.0599,1738.8757,1816.3779,1962.9943
1C,1,2010.3114,2021.4636,2037.0416,2037.5896,2097.3216,2126.1141,2152.6855,2206.4474,2213.7408,2287.9309,2398.7007
