Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,2,182.3631,179.8309,179.8329,186.7548,193.3734,191.3929,192.9783,190.6733,196.1101,204.7003,215.4696
1C,1,127.6827,128.2678,134.0277,137.7647,143.1747,145.3515,145.6413,149.4901,156.5408,156.9696,176.7369
1C,8,187.1081,186.6397,184.0213,182.224,180.8026,181.1937,178.2852,175.5034,177.2494,186.0743,193.5402
1C,7,195.1191,197.2095,196.8709,195.8508,192.7087,191.008,188.4321,189.1188,192.3716,192.7678,211.1198
1C,1,189.8515,192.6461,194.9652,197.3043,206.5202,208.4256,213.5364,214.262,224.7842,227.1553,255.9202
1C,2,157.5313,150.1422,151.4273,151.4268,152.8464,156.5351,155.3512,163.7383,162.5003,189.4518,201.3854
1C,1,133.8078,133.9881,134.4655,137.1974,140.4957,144.0391,150.34,156.735,160.0289,172.9713,199.0811
1C,4,146.7588,146.0987,142.7879,142.5441,142.9789,145.6566,146.7345,150.2424,161.5556,164.0011,177.5576
1C,8,176.7729,182.2627,179.2331,178.6238,177.2178,172.3196,170.6931,167.5095,173.9812,177.4392,184.5681
1C,5,231.2342,224.8126,228.1161,223.6401,222.8839,225.2816,223.7381,226.5925,229.9282,233.3505,243.3593
1C,2,212.6853,206.0295,213.3014,213.9884,215.4666,216.6487,222.2704,216.1456,223.7227,235.4451,250.5804
1C,1,191.3111,193.0076,192.5797,197.2151,198.2053,197.0904,200.1092,207.2827,212.5797,223.2818,239.7822
1C,3,109.5227,105.6385,104.0819,105.3934,108.6265,108.9377,113.5545,114.841,126.4678,136.763,156.9984
1C,4,207.9548,210.5845,201.5221,201.295,205.1625,209.4135,208.6386,215.2344,220.1175,225.7517,236.2214
1C,2,199.2213,198.4614,201.9075,210.4949,218.6333,218.219,208.4768,212.1447,216.8436,220.6896,243.8539
1C,2,193.9798,191.0291,198.9159,200.2147,199.883,200.4888,204.0281,209.9658,216.1168,227.4102,256.8505
1C,3,201.768,198.5954,198.4424,202.4152,214.5987,222.1732,224.5275,225.6693,226.185,234.9908,258.5627
1C,1,128.5007,132.8425,132.2019,137.1102,142.8806,144.7944,150.1093,157.2284,164.8317,173.922,192.6109
1C,5,97.6722,97.1573,96.5639,96.1636,96.1573,96.5701,98.5207,99.4888,99.9858,102.3374,104.8441
1C,4,152.7175,153.9861,152.9658,151.5765,152.6882,156.1505,157.8749,162.154,173.4768,175.3866,194.9245
1C,3,136.1769,134.5576,132.7208,134.5574,134.0898,135.9874,141.2665,148.9155,159.0162,168.8403,179.544
1C,1,185.4994,188.106,186.8139,192.8373,196.7245,195.0497,201.7199,198.8363,199.3345,213.4901,227.7874
1C,4,203.373,203.5196,202.0068,201.7347,203.4727,204.801,205.6697,214.4131,220.6323,227.4476,253.3266
1C,2,190.8118,188.216,191.0058,196.0978,199.1241,200.8033,205.4827,212.1406,218.1121,224.267,242.1654
1C,4,218.9346,219.4179,212.1722,206.2473,210.718,212.7135,220.9822,223.3749,230.7745,230.9587,252.3075
1C,8,205.8602,200.9239,195.8191,189.5046,187.3243,184.5917,190.3448,184.0769,186.6715,188.5571,213.1618
1C,5,192.7152,184.775,180.5923,179.9417,175.5817,176.3038,183.3554,183.4584,187.2303,186.728,197.5221
1C,4,145.983,146.5079,144.0586,142.4757,153.0786,157.8046,161.5966,161.9117,170.3587,172.4082,195.9645
1C,3,92.5542,91.7072,91.3822,91.9255,96.017,96.4016,96.9431,102.5239,100.3312,104.3294,108.997
1C,3,89.5915,88.2101,87.0125,87.5611,88.0767,89.0017,90.6986,95.0002,96.6009,99.1906,102.6868
1C,2,194.4557,190.084,190.1641,196.5161,199.6278,200.0973,204.0857,206.5631,215.0507,221.348,234.3135
1C,3,211.8915,210.6051,203.2988,203.437,203.9123,205.61,203.8242,206.6831,211.6846,216.346,229.2036
1C,3,216.5638,218.3183,213.3235,219.2177,217.6931,220.8761,221.3198,227.3275,232.0703,239.5498,264.9096
1C,1,169.2059,170.1949,173.5872,176.8708,173.361,177.4722,181.7909,179.7357,189.156,188.5033,210.5098
1C,4,208.3665,203.7985,203.7155,202.039,209.1254,214.9931,217.0386,223.1885,233.2442,235.6182,246.9387
1C,8,207.9374,206.2744,202.3143,194.7746,190.5692,188.2726,185.8804,185.4894,194.3334,202.725,208.2427
1C,5,201.02,199.8741,195.4863,197.6173,194.0586,195.3717,196.6474,204.0146,214.1574,228.8484,240.0102
1C,1,107.7446,109.6977,108.2342,108.5714,110.4806,115.338,113.6382,122.7412,129.0843,134.4078,149.1368
1C,3,198.4757,200.076,190.8249,192.6448,192.3907,195.7986,198.6285,207.8837,216.6847,222.4377,242.5996
1C,1,128.3208,130.3203,136.4621,138.7668,149.9347,154.7455,160.3269,168.1977,172.1837,181.4361,209.1387
1C,2,141.9621,141.5572,146.2187,150.9409,157.9553,159.6698,161.1427,164.3872,171.8799,178.7138,189.6496
1C,7,180.8563,179.1561,183.4276,178.8723,181.0001,178.807,176.0506,178.1782,180.7624,181.9234,188.611
1C,1,111.4648,113.7256,117.9654,117.5479,125.5413,129.9862,136.436,139.4304,145.4498,151.2951,181.6688
1C,2,178.2076,168.5659,174.0919,177.0654,182.3069,184.1629,185.6193,188.6762,195.7708,202.1111,212.0267
1C,1,210.1989,211.9223,214.4692,216.0167,216.9986,214.8042,215.1909,215.293,219.0262,224.2361,239.82
1C,2,81.8491,81.7818,82.0864,82.3625,90.3798,92.3651,99.6793,106.9526,109.0548,113.4442,117.7432
1C,3,138.2453,134.8992,134.8212,138.0967,147.8667,152.353,155.9375,165.0606,172.4221,176.2038,187.4202
1C,1,122.7844,124.3622,123.1657,125.5311,129.3086,130.3057,134.4349,134.9894,140.4666,148.5269,166.7987
1C,5,92.7744,92.8616,91.8156,92.1507,90.4777,92.7136,91.4695,94.266,100.3429,106.2444,109.9379
1C,1,176.7632,178.316,178.0803,178.1846,178.3526,181.0409,189.1421,190.7261,193.5285,200.7451,220.4472
1C,1,139.7045,140.4939,142.924,144.487,146.99,149.4916,152.9564,158.0769,162.0084,169.346,187.6182
1C,1,209.4901,210.0114,213.8182,213.7684,217.028,219.3097,218.0008,223.2558,226.7221,234.834,256.5888
1C,5,140.4105,141.7111,143.4888,145.09,139.969,140.9139,142.6265,145.9292,146.4729,150.6388,174.3814
1C,4,176.7044,177.2636,173.898,173.8184,178.4543,178.525,176.2164,177.4054,189.5766,193.7272,208.6528
1C,2,198.3846,197.544,201.455,201.0492,201.3736,202.3294,201.6139,205.5588,203.6667,215.6028,235.9257
1C,6,138.4308,139.3598,139.6574,139.2409,138.2408,137.4511,143.7861,148.3404,161.8894,167.0832,196.2559
1C,1,191.5329,193.9623,198.4841,195.5336,197.8846,199.0091,202.7457,214.987,226.926,233.5344,261.3077
1C,6,194.1345,186.7159,186.8074,188.172,186.026,184.8895,186.098,191.8251,190.6484,199.319,205.3492
1C,3,135.9394,135.844,134.5098,137.3306,139.1343,143.2471,147.1335,151.0341,156.2848,165.6898,182.8061
1C,3,230.343,218.6235,212.9849,220.1309,216.0284,216.367,214.7452,224.1219,224.658,234.3995,250.2454
1C,1,186.0471,193.2085,194.4123,197.0767,207.5548,208.9468,210.9209,208.9041,212.998,218.6245,243.1941
1C,9,246.5748,241.3375,242.6753,236.7447,230.7579,224.5629,231.5735,220.8553,219.6148,220.5991,246.5978
1C,2,96.9135,96.51,99.3258,98.351,98.8961,99.6175,99.4422,101.2068,104.2962,107.615,108.5556
1C,1,184.7453,185.8346,186.2466,193.4428,194.084,195.3408,197.6475,204.6549,212.9273,220.1699,240.3861
1C,1,135.7627,135.9911,135.9426,140.3787,140.3785,141.1117,144.7527,154.418,164.0537,175.3264,188.3739
1C,7,198.0204,193.8074,190.4253,189.2927,190.4134,189.0472,184.5924,186.3072,195.8207,200.8936,213.8841
1C,1,135.981,136.8613,139.1417,139.4398,146.1195,149.955,153.8126,155.0748,159.3812,168.0225,185.1221
1C,6,188.1466,180.1267,176.5867,169.8384,169.637,169.2377,171.5292,175.723,183.3905,189.4399,192.4968
