0,1,2,3
157-ER18,11.388888888888884,76.21233050369881,Validation
165-ER18,41.73027989821884,25.063487140304687,Validation
211-ER18,-5.203045685279187,98.84487491899381,Validation
212-ER18,8.261964735516374,75.994334922294,Validation
213-ER18,110.3045685279188,27.539780748965995,Validation
245-ER18,7.157107231920199,-8.508317187956663,Validation
265-ER18,133.94014962593516,163.24551917954943,Validation
334-ER18,68.50632911392404,88.42425099906757,Validation
338-ER18,72.65822784810128,67.34273444929454,Validation
345-ER18,163.58585858585855,112.40094092731056,Validation
349-ER18,169.30348258706468,149.45004735691737,Validation
361-ER18,72.41293532338307,105.61292100167816,Validation
364-ER18,47.26817042606517,117.99704726985055,Validation
388-ER18,8.098765432098766,80.31617461302423,Validation
391-ER18,117.43209876543207,122.91638636512045,Validation
417-ER18,222.716049382716,187.42275879688145,Validation
423-ER18,247.025,199.00080334250322,Validation
463-ER18,297.6296296296296,58.26555120552187,Validation
001-ER18,15.4911838790932,10.257685482737543,Calibration
002-ER18,8.261964735516374,-24.900874430705244,Calibration
005-ER18,6.1809045226130666,67.84312831239174,Calibration
010-ER18,9.341772151898734,-13.091995482051743,Calibration
107-ER18,30.90452261306533,3.1783570942062624,Calibration
108-ER18,22.72040302267002,1.0772556534313935,Calibration
109-ER18,29.650872817955108,26.902337114491274,Calibration
110-ER18,30.44554455445545,103.5604447216574,Calibration
134-ER18,23.934010152284266,24.660692944294283,Calibration
135-ER18,6.196473551637279,23.679835784583474,Calibration
140-ER18,50.995024875621894,54.3551283214847,Calibration
144-ER18,76.81012658227847,76.70413703681356,Calibration
145-ER18,100.17632241813602,58.829350361151,Calibration
146-ER18,12.3,45.80021515455337,Calibration
148-ER18,6.165413533834587,70.16741463981919,Calibration
149-ER18,16.441102756892235,37.4921952491992,Calibration
150-ER18,20.70707070707071,-6.463788318435945,Calibration
153-ER18,9.111111111111107,66.57963943356003,Calibration
156-ER18,13.160493827160494,37.618230789253175,Calibration
158-ER18,25.818639798488675,67.97519789584248,Calibration
160-ER18,17.645569620253166,8.615530729655916,Calibration
161-ER18,21.57894736842106,7.155536400090114,Calibration
162-ER18,49.94923857868021,42.28085248245134,Calibration
163-ER18,9.225,31.70874042905359,Calibration
164-ER18,21.742424242424246,-9.939599897465882,Calibration
166-ER18,9.201995012468828,31.51206819554386,Calibration
167-ER18,31.460396039603964,55.227380090820816,Calibration
168-ER18,8.2,10.216581649645605,Calibration
169-ER18,16.60759493670886,15.379173917866638,Calibration
170-ER18,9.318181818181818,16.059420119833476,Calibration
171-ER18,5.1767676767676765,48.057550947795676,Calibration
172-ER18,6.134663341645885,40.71161595401645,Calibration
174-ER18,26.98734177215189,-4.679907144388835,Calibration
180-ER18,-33.740648379052374,13.177586589325983,Calibration
191-ER18,-13.527918781725885,20.20761771594323,Calibration
197-ER18,-10.275689223057649,5.502191461018356,Calibration
199-ER18,114.96277915632757,93.48116391394183,Calibration
200-ER18,29.874371859296488,48.21253793606991,Calibration
201-ER18,19.378109452736314,97.99017192273641,Calibration
202-ER18,3.0370370370370394,111.36213798186384,Calibration
204-ER18,-17.381546134663342,62.522679033134295,Calibration
205-ER18,-20.81218274111675,65.71331097424468,Calibration
206-ER18,12.269326683291776,68.65900165678158,Calibration
207-ER18,121.36815920398008,95.07101247964317,Calibration
208-ER18,-15.4911838790932,47.43713773651757,Calibration
214-ER18,124.87309644670052,63.448151647171926,Calibration
215-ER18,72.77499999999998,45.60606352264085,Calibration
216-ER18,103.7844611528822,80.52504867479593,Calibration
218-ER18,89.75124378109452,65.58346121861166,Calibration
219-ER18,15.609137055837564,9.498516185717184,Calibration
220-ER18,24.66165413533835,49.35793007054917,Calibration
221-ER18,85.67164179104478,59.25601219083785,Calibration
222-ER18,55.48872180451129,45.8087702415246,Calibration
223-ER18,69.00990099009903,71.9303515720062,Calibration
224-ER18,32.55583126550869,76.04487795036789,Calibration
225-ER18,23.34158415841584,116.10772682342395,Calibration
226-ER18,29.358024691358022,87.45589837567468,Calibration
227-ER18,94.8507462686567,98.85958940711248,Calibration
228-ER18,72.29219143576826,101.19336632676402,Calibration
229-ER18,101.46464646464644,72.06489870830137,Calibration
232-ER18,100.470297029703,106.33205784742131,Calibration
233-ER18,146.64987405541558,109.15884140995968,Calibration
234-ER18,72.77499999999998,54.39149435766467,Calibration
235-ER18,97.81725888324871,50.278716097558345,Calibration
236-ER18,85.8852867830424,99.06195543073477,Calibration
237-ER18,84.65174129353234,78.4935216401509,Calibration
238-ER18,121.0669975186104,104.07012061386934,Calibration
246-ER18,17.6010101010101,21.441109258352373,Calibration
248-ER18,29.50372208436725,30.83182091746943,Calibration
259-ER18,52.53768844221105,128.28732325090107,Calibration
260-ER18,86.04938271604937,107.06492962465256,Calibration
261-ER18,56.65829145728643,90.78631023088326,Calibration
262-ER18,133.27543424317622,168.94403665080085,Calibration
263-ER18,146.5012406947891,70.78960047990881,Calibration
264-ER18,179.05707196029778,131.41120896610062,Calibration
266-ER18,209.059405940594,135.89167380334982,Calibration
267-ER18,148.16831683168317,95.21281466287155,Calibration
268-ER18,183.8287153652393,121.84723440465666,Calibration
269-ER18,159.9506172839506,145.6934361548183,Calibration
270-ER18,116.70792079207921,93.89717013917686,Calibration
272-ER18,97.1851851851852,136.07457070146666,Calibration
273-ER18,182.79596977329967,125.64683200214449,Calibration
274-ER18,194.8009950248756,154.91296669274118,Calibration
275-ER18,291.96969696969694,112.50287592149584,Calibration
276-ER18,191.1970074812968,105.36459297389365,Calibration
277-ER18,126.46766169154228,126.51531596169195,Calibration
