Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,5,3478.3237,3432.1388,3236.5721,3333.674,3156.8524,3209.0652,3239.7684,3322.5095,3237.8661,3352.9312,3269.6734
1C,11,3069.4374,3069.6269,3032.7016,2895.6354,2865.8114,2877.9543,2869.2712,2853.1187,2826.295,2812.0377,2807.4524
1C,4,3205.3521,3163.4994,3230.3903,3112.7434,3433.1717,3465.2591,3459.1036,3280.1451,3189.4739,3200.8636,3164.4297
1C,1,3285.6286,3364.475,3406.8346,3346.6459,3449.3094,3299.7668,3363.0408,3301.0181,3405.8023,3352.7581,3345.0887
1C,8,3070.6997,2956.1699,2994.4907,2921.1936,3008.2312,3023.97,2887.8541,2833.3683,2906.9412,2891.9246,2878.5113
1C,10,2958.2276,2970.429,3066.784,3032.5599,3165.4315,2986.114,3049.9343,2934.0863,3002.6317,2923.2665,2971.8491
1C,2,2415.2996,2389.2615,2397.0806,2435.471,2582.283,2562.455,2630.0514,2607.5346,2654.3899,2679.8076,2726.3658
1C,9,2989.1675,2970.9656,2998.3176,2983.1829,2997.731,2985.4772,2924.3426,2850.6003,2771.2983,2791.0505,2861.6972
1C,4,3302.0941,3348.4264,3223.1912,3165.4123,3232.994,3388.5969,3466.925,3366.922,3331.1405,3377.8606,3340.8617
1C,9,3345.4743,3309.3866,3434.9942,3401.9948,3435.3227,3423.0279,3450.3264,3357.2263,3276.0627,3327.7691,3298.8463
1C,2,2688.0528,2634.5201,2688.0187,2683.1429,2655.5176,2677.2828,2749.0038,2789.4568,2751.0688,2716.1311,2718.0643
1C,11,3356.2782,3278.331,3181.6491,3143.9288,3180.6338,3340.888,3260.4989,3041.6073,3009.6622,2972.9916,2954.9117
1C,11,2807.3771,2806.808,2865.3838,2854.0848,2872.516,2839.9195,2682.0623,2700.196,2651.0398,2654.3473,2623.8822
1C,1,2557.9194,2596.3672,2704.4737,2734.9521,2916.4227,3092.5842,3215.8894,3216.0506,3183.0897,3223.3285,3110.4814
1C,8,2611.1052,2581.3854,2625.14,2580.933,2555.5728,2531.2736,2496.4064,2416.1084,2477.6374,2446.1291,2479.4407
1C,2,3394.6042,3267.1574,3278.7217,3343.3279,3337.6891,3374.7351,3412.1371,3375.8174,3400.067,3403.6409,3443.5026
1C,2,2112.1738,2081.5621,2169.7275,2187.6424,2210.003,2265.5868,2160.2905,2151.269,2128.3853,2185.3897,2273.4285
1C,6,2485.1559,2444.9833,2315.4481,2327.1273,2272.6277,2143.5691,2189.6613,2181.5135,2219.655,2251.674,2309.3794
1C,11,3229.7732,3263.7228,3459.2145,3498.9098,3526.5282,3438.3474,3233.1099,3237.129,3169.9877,3027.4506,2990.888
1C,9,3101.7068,3033.6955,3028.0787,3094.9157,3022.381,3079.5471,3160.03,3111.3086,2950.272,3029.4307,2999.5358
1C,8,2827.714,2780.9071,2858.9322,2934.8784,2867.9871,2749.6644,2759.3768,2721.9647,2813.6956,2827.3214,2980.1149
1C,8,2574.1048,2534.918,2497.5346,2503.7887,2456.5454,2387.712,2395.2481,2368.6194,2510.3471,2497.3753,2420.7444
1C,3,3041.5763,3003.0503,2978.2984,3017.611,3059.4024,3151.1195,3116.9792,3271.4262,3232.5397,3221.54,3213.7223
1C,2,2529.0266,2485.3292,2530.5181,2556.673,2591.78,2640.8548,2883.5942,2754.4884,2894.7585,2839.3394,2779.7907
1C,3,2491.369,2352.3393,2314.0152,2410.3985,2362.9969,2380.9473,2429.2023,2327.1483,2393.9784,2394.1328,2368.5885
1C,1,3009.5596,3056.5007,3011.0072,3189.9959,3263.9893,3423.4714,3397.3613,3323.0368,3378.5677,3440.3322,3316.6566
1C,10,3188.549,3202.8821,3173.474,3248.0495,3388.3503,3292.518,3464.89,3190.2285,3089.1309,3061.4627,3087.7566
1C,4,2959.7641,2983.9452,2996.4644,2899.5435,2954.421,2933.1043,3098.1536,3138.0029,3206.2509,3120.3947,3106.3532
1C,1,2301.7301,2338.2325,2351.3202,2438.4869,2537.379,2528.5716,2685.7288,2585.434,2545.8327,2539.9785,2498.6864
1C,1,2387.8747,2418.5136,2404.7523,2554.6316,2576.8581,2643.8659,2744.0476,2677.1147,2717.7512,2787.1733,2822.8079
1C,5,3353.3253,3288.1366,3336.9217,3333.3736,3215.8168,3367.0944,3319.5726,3307.7187,3291.7717,3303.2409,3298.5995
1C,1,2708.0523,2768.6197,2735.3058,2715.2375,2876.3142,2933.5973,3055.343,3110.405,3245.3041,3074.0807,3038.7091
1C,8,3356.8241,3325.8075,3217.478,3145.6391,3101.0348,3083.9436,3045.3369,2899.0126,2928.6326,2975.287,3080.2778
1C,8,3111.6568,3067.5941,3054.6733,3059.6054,3058.8074,2911.6313,2994.4178,2810.7648,2905.5355,2942.175,3004.5793
1C,9,3085.1447,3056.8347,3029.415,3057.6678,3065.962,3013.177,2876.1568,2746.6257,2715.2022,2744.6419,2770.2445
1C,3,3191.3216,3177.0935,3123.5555,3127.7869,3173.2114,3174.7278,3275.8293,3215.0403,3222.2186,3207.6007,3159.4641
1C,9,3170.4627,3099.6003,3103.0431,3055.718,2993.6446,3099.9028,3048.2754,2903.4876,2800.2626,3028.7312,3003.1269
1C,6,2736.79,2760.3283,2704.3438,2671.3146,2699.0016,2663.2436,2688.7203,2779.9746,2725.1939,2869.5895,2926.4448
1C,8,3466.6799,3445.4306,3365.3911,3399.8172,3423.2305,3329.358,3314.395,3252.1805,3331.6187,3338.6825,3295.6125
1C,2,2862.4381,2810.2261,2833.2147,2892.4044,3017.5788,2975.3671,3047.652,3024.8921,3024.9193,3071.4702,3042.3316
1C,9,2993.2473,2927.3122,3026.0483,3021.852,2905.8157,2965.9591,3078.7775,2782.609,2734.2909,2778.0311,2776.8202
1C,2,2685.8215,2638.0342,2755.0963,2821.1577,2845.5615,2839.496,2855.9504,2940.8849,2969.5583,3005.5882,2979.1288
1C,11,3153.1271,3113.9977,3097.7915,3132.0082,3091.2092,3100.9315,3045.138,2970.3711,2940.3024,2952.6415,2844.8017
1C,1,2382.8833,2385.2455,2563.2058,2597.5082,2540.1314,2511.3874,2527.1807,2548.9009,2609.2649,2605.8436,2724.2903
1C,11,3202.9355,3196.3676,3123.2294,3085.7323,3113.6074,3080.4884,3001.6031,3014.5284,3138.053,2978.4914,2914.8283
1C,3,3577.1992,3498.1836,3467.1048,3560.9347,3636.6525,3664.0197,3719.7869,3624.5866,3579.6516,3639.6312,3583.8191
1C,4,2864.0468,2934.8076,2847.6396,2753.1354,2860.3723,2894.2969,2999.6171,3045.5156,2985.4946,3006.6021,2978.5454
1C,1,2460.3747,2498.8098,2612.1012,2619.6127,2775.13,2811.8923,2837.2835,2901.11,2881.8774,2864.0833,2908.5585
1C,4,2906.9009,2863.8685,2879.8165,2770.5704,2843.6423,2816.3855,2867.2026,2879.2517,2850.737,2895.5091,2893.3417
1C,10,3403.68,3294.1679,3432.3934,3375.4032,3408.3113,3297.5019,3365.8283,3167.8697,3151.098,3106.2146,3128.0576
1C,11,2957.347,2927.0561,2991.9754,3001.3981,3144.3807,3084.349,3129.3958,3075.8117,2816.3333,2779.8761,2762.1515
1C,1,3135.6133,3288.748,3394.5592,3367.1771,3388.455,3563.269,3579.6168,3315.8374,3264.2475,3254.7919,3160.9165
1C,4,3383.0133,3230.1632,3067.6018,2893.3102,3117.0221,3153.5425,3202.532,3042.7787,2960.2184,2998.5192,3021.8705
1C,7,2609.057,2738.6452,2712.9428,2792.3984,2668.5882,2654.9823,2566.137,2615.6071,2752.2242,2817.314,2742.3392
1C,6,2440.836,2487.1193,2419.3416,2443.0545,2499.4246,2344.1587,2422.6423,2391.61,2409.1999,2455.1608,2452.6065
1C,1,2499.6801,2544.264,2647.2449,2727.8529,2797.2922,2940.1861,2847.6873,2664.5247,2665.4043,2666.2949,2539.8069
1C,9,2994.8114,2988.2503,3049.7984,3097.5377,3187.944,3106.9258,2947.4852,2861.9584,2830.5296,2934.2787,2896.5987
1C,2,3089.737,2979.436,3030.3371,3014.2771,3082.7475,3141.3262,3243.1139,3161.0685,3135.8216,3153.7679,3237.6579
1C,4,2496.689,2425.0217,2482.5438,2423.517,2504.0103,2615.5049,2711.1757,2667.7171,2646.8231,2616.1803,2609.6767
1C,4,2459.6996,2480.3681,2540.5572,2458.3076,2556.089,2490.2035,2587.0189,2614.6082,2527.754,2511.4146,2461.5268
