Chem,# LV Selected,LV-2RMSE,LV-3RMSE,LV-4RMSE,LV-5RMSE,LV-6RMSE,LV-7RMSE,LV-8RMSE,LV-9RMSE,LV-10RMSE,LV-11RMSE,LV-12RMSE
1C,7,1851.9845,1844.2066,1833.1417,1831.7876,1837.3678,1833.3632,1829.1819,1835.8262,1850.6014,1888.7814,1935.5083
1C,7,2049.9833,2041.1195,2028.1458,2016.6762,1991.3947,1982.0539,1977.6291,1979.7607,1996.117,2030.9989,2053.2182
1C,7,1886.2155,1849.4799,1836.9228,1827.3916,1833.2562,1827.5966,1816.9747,1823.5567,1846.1141,1895.6093,1959.6933
1C,3,2108.0817,2097.5445,2096.8078,2102.5876,2106.9767,2131.1188,2121.2061,2136.3124,2152.0382,2186.3105,2216.2067
1C,2,1764.616,1754.3877,1754.5425,1755.334,1762.519,1763.4271,1755.2556,1761.6557,1769.7039,1781.4566,1816.0028
1C,4,1675.0162,1671.3465,1647.1987,1645.2531,1659.3954,1661.3569,1655.6678,1662.7985,1676.3917,1713.3485,1754.6755
1C,6,2240.2181,2228.998,2198.4484,2211.2583,2187.7684,2177.0329,2200.1311,2208.8404,2221.8302,2249.8333,2280.0025
1C,9,1827.1878,1807.3727,1788.0241,1774.1252,1748.8853,1750.7877,1745.4071,1750.6469,1744.9166,1790.084,1832.5189
1C,7,1883.0369,1872.039,1863.9269,1838.6975,1823.9808,1824.6483,1820.2771,1822.4924,1836.784,1873.912,1909.5315
1C,7,1638.9591,1646.0997,1646.6846,1644.8108,1624.8158,1617.5952,1615.4171,1616.4135,1629.7879,1669.8344,1705.0452
1C,2,1475.0535,1465.2878,1475.2375,1474.9492,1497.9359,1506.3934,1508.2438,1513.8832,1533.6339,1586.3288,1626.675
1C,3,1802.8403,1789.2288,1776.2763,1794.1544,1799.6525,1810.1094,1811.6164,1820.8938,1833.2652,1854.3222,1877.5622
1C,4,1535.8296,1528.1715,1531.3073,1520.6251,1551.9934,1559.0234,1557.0837,1565.7916,1579.1816,1637.2159,1676.2213
1C,2,2045.6426,2029.0618,2037.212,2055.4195,2067.5027,2067.6638,2070.1143,2073.788,2096.6892,2126.953,2177.3993
1C,3,1876.1275,1854.2636,1850.6632,1852.4347,1867.5172,1871.7083,1870.6597,1881.9538,1892.966,1933.8235,1953.349
1C,4,2021.2382,2013.5672,2009.2379,2008.0435,2015.0917,2015.0765,2009.9432,2018.8513,2030.6393,2059.1283,2079.2201
1C,4,1855.4065,1848.0887,1856.0756,1844.4746,1852.9105,1854.8508,1863.8037,1878.5571,1881.9896,1927.5138,1955.8861
1C,3,1743.5948,1741.0241,1714.5329,1737.8743,1755.0689,1753.193,1755.5812,1758.1832,1776.302,1823.5547,1873.7828
1C,5,1724.322,1719.3979,1706.8708,1705.4305,1704.2751,1704.8812,1705.1639,1712.8208,1733.7437,1779.1662,1817.444
1C,2,1841.1412,1810.9569,1812.6102,1824.6614,1825.7929,1818.7055,1815.1367,1823.1768,1835.8133,1852.5718,1872.773
1C,2,1919.397,1911.8409,1914.7779,1917.7677,1930.6859,1957.7522,1953.9028,1970.3635,1995.3367,2041.289,2121.8829
1C,3,1876.7035,1836.1032,1826.6049,1842.4109,1848.7822,1843.1535,1841.496,1853.5795,1866.4123,1900.6052,1923.4121
1C,4,2154.9373,2137.3066,2157.7645,2135.8647,2139.8379,2150.3652,2145.4991,2150.7687,2165.6116,2202.5073,2233.4614
1C,3,1745.484,1743.8817,1702.849,1729.557,1742.1426,1746.526,1734.0278,1740.4304,1758.5184,1779.0334,1826.1805
1C,4,1873.9012,1876.0458,1873.1595,1863.238,1871.2401,1892.4461,1901.037,1900.52,1893.0861,1912.4288,1936.4914
1C,7,1913.7192,1923.0225,1887.2774,1896.0252,1898.3001,1869.6783,1865.6523,1868.7453,1890.1246,1920.135,1951.1217
1C,3,1657.7732,1664.9273,1639.6359,1679.9201,1672.6094,1691.4046,1695.1019,1702.2114,1718.4773,1775.5103,1805.706
1C,8,1821.5949,1806.2148,1792.3411,1806.6497,1798.1233,1785.6338,1765.4515,1763.161,1781.1005,1798.155,1813.04
1C,7,2030.2642,2013.7916,2023.0795,2045.316,2030.5882,1997.3133,1992.6434,1993.9261,2018.3007,2042.6693,2087.3873
1C,7,1984.4773,1973.3968,1973.8804,1969.5057,1982.4156,1981.6024,1968.5102,1972.0572,1997.9826,2028.931,2052.4764
1C,7,1941.8986,1936.144,1925.2682,1917.0138,1910.9542,1900.4245,1885.7684,1887.9915,1896.1446,1919.8462,1947.9362
1C,7,2062.575,2041.4927,2010.1223,1976.4571,1972.8256,1940.1886,1930.821,1938.2671,1951.1147,1976.7725,1992.3428
1C,7,1754.9861,1739.7328,1744.9024,1755.2482,1751.976,1756.5221,1729.4085,1736.1281,1758.1648,1788.5449,1793.6983
1C,3,1578.9361,1569.5933,1556.7241,1559.7252,1575.8518,1597.1941,1615.6577,1630.9837,1659.029,1708.9267,1752.8411
1C,7,2019.4785,1988.6007,1974.6439,1975.1452,1969.8714,1938.9213,1932.4938,1936.3413,1956.4305,2000.9753,2045.4813
1C,6,1999.1125,1994.8396,1971.1266,1943.7551,1917.6379,1911.9803,1916.205,1925.9282,1928.607,1948.0568,1979.4609
1C,7,2003.1822,1966.575,1962.9893,1956.7466,1946.0327,1925.7921,1915.8723,1923.1129,1944.8296,1977.8331,2005.0824
1C,7,2093.4565,2098.5956,2084.5556,2033.3314,2025.4708,2017.7435,1995.2356,2005.8971,2016.4337,2059.0667,2124.0391
1C,1,2106.9097,2125.2996,2107.7518,2114.4678,2114.1642,2140.0352,2135.7891,2136.4709,2142.1905,2174.1662,2190.7202
1C,3,1795.309,1779.8279,1774.4502,1780.6318,1787.8593,1802.4197,1795.4966,1799.272,1813.3395,1850.294,1865.6572
1C,7,1865.7944,1820.996,1799.166,1775.7377,1761.6201,1766.6639,1757.7317,1761.9096,1771.5419,1796.0747,1842.084
